Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1120,554,N,Towson,26,34,60,146,145.5,320,76
1120,555,N,SetonHall,34,33,67,11.5,11.5,-820,4
1120,556,N,Bradley,25,34,59,141,141.5,620,74.5
1120,557,N,LongBeachState,23,29,52,132,138.5,1395,72.5
1120,558,N,Virginia,41,46,87,14.5,16.5,-2245,5
1120,559,N,Ohio,54,34,88,145.5,150,680,82
1120,560,N,Tulsa,37,53,90,12,12,-930,12
1120,561,N,Hofstra,41,41,82,164.5,168.5,320,88
1120,562,N,FloridaState,35,42,77,7,8,-390,8
1120,563,N,Depaul,28,33,61,144,144.5,245,76
1120,564,N,SouthCarolina,37,39,76,6.5,6.5,-295,1.5
1120,565,N,NorfolkSt,26,35,61,148,148.5,200,77
1120,566,N,IndianaState,31,39,70,6,5.5,-240,1.5
1120,567,N,TennMartin,28,38,66,153,152,155,77
1120,568,N,OralRoberts,32,38,70,2.5,4,-175,1
1120,569,V,FloridaIntl,28,33,61,142,142,545,74.5
1120,570,H,JamesMadison,29,35,64,12.5,11,-720,7
1120,571,N,Wisconsin,22,39,61,3,1.5,-125,2.5
1120,572,N,Georgetown,27,44,71,136,132.5,105,69
1120,573,N,VaCommonwealth,39,32,71,151.5,152.5,455,81
1120,574,N,Duke,38,41,79,8.5,10,-580,6.5
1120,575,N,FlaAtlantic,26,32,58,140.5,141.5,575,73.5
1120,576,N,Northeastern,23,37,60,10,11.5,-750,8.5
1120,577,V,Lipscomb,38,30,68,147,148.5,385,78.5
1120,578,H,MiamiOhio,36,34,70,8.5,9,-510,6.5
1120,579,V,BallState,42,39,81,141,141.5,110,77.5
1120,580,H,EasternKentucky,43,46,89,2,2,-130,1
1120,581,V,Rider,31,27,58,137,140.5,1875,73.5
1120,582,H,Maryland,29,36,65,19,20,-3750,12
1120,583,V,Delaware,35,42,77,159.5,164,425,85
1120,584,H,Iona,47,45,92,10,10,-550,3
1120,585,V,ETennesseeSt,27,24,51,158,160.5,3750,82.5
1120,586,H,Villanova,49,37,86,24,24,-9000,9
1120,587,V,MurrayState,27,25,52,148.5,152,335,77.5
1120,588,H,Georgia,29,34,63,9,8.5,-420,5
1120,589,V,SouthDakota,42,30,72,144,145,925,78.5
1120,590,H,KansasState,39,54,93,13.5,14,-1400,10
1120,591,V,SanJoseState,31,38,69,140,141,250,75.5
1120,592,H,MontanaState,42,39,81,5.5,7,-300,2.5
1120,593,V,IdahoState,37,30,67,146.5,158,1750,82.5
1120,594,H,WashingtonState,44,41,85,17.5,19.5,-3500,9.5
1121,715,V,Elon,23,32,55,143,144,1150,74
1121,716,H,Syracuse,29,37,66,17,17,-1800,8
1121,717,V,William&Mary,30,36,66,143,149,415,75.5
1121,718,H,Dayton,21,48,69,10.5,10,-525,8
1121,719,V,NorthCarolina,41,26,67,5.5,6.5,-290,1.5
1121,720,H,NorthernIowa,32,39,71,147.5,149.5,245,79
1121,721,V,WesternMichigan,45,31,76,144,145,210,79
1121,722,H,NCWilmington,38,42,80,3,5.5,-250,5
1121,723,V,CollCharleston,45,36,81,150,154.5,1050,83
1121,724,H,Davidson,52,30,82,14,15.5,-1600,7
1121,725,V,OregonState,43,28,71,2.5,140.5,102,76
1121,726,H,CalSantaBarb,35,24,59,137,1,-118,3
1121,727,V,SanDiego,28,27,55,140,143.5,220,74.5
1121,728,H,CSFullerton,30,37,67,3,6,-260,4
1121,729,V,Toledo,39,23,62,149,150,175,77.5
1121,730,H,LoyolaChicago,24,45,69,3,4.5,-210,6
1121,731,V,ClevelandState,19,26,45,130,131,700,69.5
1121,732,H,RhodeIsland,39,34,73,14,13,-1100,3
1121,733,V,Brown,35,38,73,143,145.5,1025,77.5
1121,734,H,Providence,45,49,94,14.5,15,-1550,6
1121,735,V,NewMexico,31,51,82,146.5,148,255,0.5
1121,736,H,USC,48,42,90,5,6.5,-310,79
1121,737,V,TexasState,30,32,62,132,132,335,71
1121,738,H,UTEP,37,40,77,6.5,8.5,-420,3
1121,739,V,Pennsylvania,30,37,67,145,155.5,950,83
1121,740,H,WashingtonU,54,50,104,12.5,14.5,-1450,3.5
1121,741,V,Nevada,32,33,85,1,3.5,-165,75
1121,742,H,Pacific,24,41,82,141,144,145,pk
1121,743,V,CalRiverside,24,33,57,145.5,145,220,73.5
1121,744,H,SanFrancisco,23,35,58,4.5,5.5,-260,4
1121,745,V,ArkansasLR,26,23,49,137.5,140,1300,72.5
1121,746,H,SanDiegoState,19,24,43,16,16.5,-2150,12
1121,747,N,OldDominion,18,21,39,137,139.5,340,70.5
1121,748,N,Purdue,28,33,61,6,8.5,-425,2.5
1121,749,N,St.Josephs,33,30,63,140.5,147.5,195,79.5
1121,750,N,Florida,34,40,74,5.5,5.5,-235,3.5
1121,751,N,Northeastern,31,48,79,8,7,-315,4
1121,752,N,Lipscomb,29,38,67,146,145.5,258,74.5
1121,753,V,FlaAtlantic,28,47,75,145.5,142,280,72.5
1121,754,H,MiamiOhio,23,46,69,7,7.5,-340,7
1121,755,N,NorfolkSt,27,44,71,151,149.5,175,1.5
1121,756,N,Ohio,47,46,93,3,4.5,-210,77.5
1121,757,N,Depaul,26,41,67,154,153.5,400,80
1121,758,N,FloridaState,43,40,83,8.5,9.5,-500,2
1121,759,N,AustinPeay,32,32,64,144.5,151,755,79
1121,760,N,CalPolySLO,34,39,73,12.5,13.5,-1175,7.5
1121,761,V,MDBaltimoreCo,32,49,81,149.5,149.5,365,77
1121,762,H,No.Colorado,30,42,72,9,9,-460,6
1121,763,N,NorthDakota,41,36,77,145.5,145.5,135,78.5
1121,764,N,BowlingGreen,34,25,59,5,3,-155,3.5
1121,765,V,YoungstownState,42,27,101,156.5,158.5,225,83.5
1121,766,H,FlaGulfCoast,33,36,104,9,6.5,-265,6.5
1121,767,N,Vermont,36,49,85,7,7.5,-340,4.5
1121,768,N,Niagara,35,32,67,142.5,146.5,280,78
1121,769,N,Buffalo,35,51,86,11.5,11,-680,4.5
1121,770,N,N.CarolinaA&T,27,41,68,145.5,145.5,490,74.5
1121,771,N,FloridaIntl,42,27,69,1,1,-117,75.5
1121,772,N,TennMartin,23,39,62,144,142.5,103,3.5
1121,773,V,OralRoberts,39,35,74,148.5,148.5,270,78.5
1121,774,H,JamesMadison,28,36,64,6.5,7.5,-330,7.5
1121,775,V,Furman,19,39,58,140,140,1400,72.5
1121,776,H,Connecticut,39,44,83,17.5,18.5,-2500,6
1121,777,V,SouthDakotaSt,43,33,76,150,150,105,80
1121,778,H,TCU,32,35,67,2.5,pk,-115,3
1121,779,V,SIUEdwardsville,29,38,67,145,146,500,77.5
1121,780,H,IPFW,45,42,87,10,11,-700,3
1121,781,V,Cornell,33,29,62,152.5,157,500,81
1121,782,H,Canisius,36,51,87,9.5,11,-700,6
1121,783,V,NCGreensboro,28,26,54,147.5,147.5,245,75
1121,784,H,CentralFlorida,29,36,65,6,6.5,-290,4
1121,785,V,VMI,29,23,52,153,146,345,75
1121,786,H,VirginiaTech,29,47,76,8.5,9,-430,5.5
1121,787,V,Monmouth,31,51,82,2.5,4,-190,4.5
1121,788,H,Drexel,37,37,74,142.5,144.5,165,76.5
1121,789,V,St.Peter's,31,41,72,133.5,134.5,515,72.5
1121,790,H,Princeton,34,41,75,9.5,11.5,-730,6
1121,791,V,Marist,32,40,72,140,141,555,75
1121,792,H,KentState,36,43,79,12,12,-810,6.5
1121,795,V,TennesseeChat,39,42,81,146,149,195,5
1121,796,H,Illinois,32,45,77,7.5,5.5,-235,79.5
1121,797,V,Belmont,35,53,88,160,160,205,83.5
1121,798,H,Evansville,45,48,93,6,5.5,-245,1
1121,799,V,MiddleTennSt,37,32,69,4.5,3,-155,74.5
1121,800,H,TennesseeState,30,36,66,139.5,139.5,135,0.5
1121,801,V,WesternIllinois,33,50,83,2.5,5.5,-225,5
1121,802,H,EasternIllinois,37,26,63,136.5,136,185,73
1121,803,V,TexSanAntonio,36,46,82,152.5,156,280,81.5
1121,804,H,SouthernUtah,36,43,79,6,7.5,-340,5.5
1121,805,V,MoreheadState,34,30,64,5,5.5,-240,3.5
1121,806,H,NorthernKentucky,32,24,56,148.5,152,200,78.5
1122,513,V,Harvard,20,36,56,134,134.5,175,68
1122,514,H,BostonCollege,16,53,69,5,4.5,-205,3
1122,515,V,Akron,31,25,56,142,143.5,1120,75.5
1122,516,H,Villanova,38,37,75,14,16.5,-1670,8
1122,517,V,Yale,40,29,69,139,139,845,75.5
1122,518,H,SMU,32,39,71,11.5,13.5,-1145,10.5
1122,519,V,Valparaiso,35,32,67,140,142.5,240,75.5
1122,520,H,Oregon,33,40,73,4,6.5,-290,5
1122,521,V,FresnoState,39,43,82,3.5,5.5,-250,1.5
1122,522,H,Rice,32,33,65,145,141,210,76
1122,523,V,Stanford,37,24,61,146,144.5,150,76.5
1122,524,H,SaintMarysCA,33,45,78,3.5,3.5,-170,2.5
1122,525,N,MissouriSt,27,43,70,146,150.5,215,1
1122,526,N,MississippiSt,45,39,84,5.5,6,-265,79
1122,527,N,TexasTech,34,47,81,144,136.5,100,72
1122,528,N,MinnesotaU,28,40,68,1,1,-120,2
1122,529,N,Temple,30,38,68,141,137.5,250,73.5
1122,530,N,UtahU,39,35,74,5,6.5,-300,1.5
1122,531,N,Butler,29,46,75,150.5,149.5,150,1.5
1122,532,N,MiamiFlorida,42,43,85,3,3.5,-170,78
1122,533,N,Towson,35,27,62,2.5,3.5,-165,70.5
1122,534,N,Bradley,24,36,60,133.5,133,145,1
1122,535,N,SetonHall,30,45,75,148.5,153.5,130,79
1122,536,N,Mississippi,31,32,63,1.5,2.5,-150,1.5
1122,537,N,OklahomaState,49,33,82,5.5,3,-160,74.5
1122,538,N,LongBeachState,34,43,77,137.5,136.5,140,2.5
1122,539,N,GeorgeMason,39,27,66,127.5,123.5,3295,70
1122,540,N,Virginia,47,36,83,18.5,20.5,-7295,9.5
1122,541,N,Niagara,37,36,73,5,6,-250,3.5
1122,542,N,N.CarolinaA&T,36,36,72,139,140.5,210,75.5
1122,543,N,Vermont,30,41,71,2,3.5,-165,2.5
1122,544,N,Buffalo,29,48,77,148.5,147.5,145,76
1122,545,N,Lipscomb,32,47,79,148.5,145.5,125,74
1122,546,N,FlaAtlantic,23,42,65,3,2.5,-145,4
1122,547,V,Northeastern,32,29,61,1.5,2.5,-140,0.5
1122,548,H,MiamiOhio,29,38,67,140.5,141,120,74
1122,549,N,OralRoberts,22,40,76,4.5,4.5,-205,5.5
1122,550,N,FloridaIntl,29,33,70,142.5,140,175,71.5
1122,551,V,TennMartin,37,41,78,146,141.5,545,75
1122,552,H,JamesMadison,31,44,75,11,11,-720,10
1122,553,N,OldDominion,31,33,64,1.5,1.5,-125,1
1122,554,N,St.Josephs,30,36,66,132,132,105,70
1122,555,N,Purdue,43,42,85,5,6.5,-285,2
1122,556,N,Florida,38,32,70,144,142,235,77.5
1122,557,N,Wisconsin,37,37,74,1,1.5,-125,2
1122,558,N,VaCommonwealth,43,30,73,139.5,142,105,77
1122,559,N,Georgetown,47,37,84,150,148.5,245,81
1122,560,N,Duke,42,44,86,5.5,6,-295,4
1122,561,N,CalPolySLO,34,44,78,13.5,13.5,-1250,6
1122,562,N,MDBaltimoreCo,27,38,65,138.5,138,800,73.5
1122,563,V,AustinPeay,39,52,91,155,155,115,80.5
1122,564,H,No.Colorado,38,38,76,2.5,2,-135,2
1122,565,N,YoungstownState,30,42,72,152,152.5,160,0.5
1122,566,N,BowlingGreen,39,40,79,4,4,-185,79.5
1122,567,V,NorthDakota,31,29,60,149.5,149.5,160,77
1122,568,H,FlaGulfCoast,28,45,73,5.5,3.5,-185,2
1122,569,N,IndianaState,36,23,59,145.5,151.5,295,80.5
1122,570,N,Tulsa,31,36,67,7.5,8,-365,7
1122,571,N,Hofstra,39,45,84,156.5,154.5,170,81.5
1122,572,N,SouthCarolina,46,48,94,5,4,-195,0.5
1122,573,V,ETennesseeSt,27,42,69,153.5,161,1490,80.5
1122,574,H,GeorgiaTech,32,36,68,15,17,-2640,9
1122,575,V,JacksonvilleSt,28,27,55,141.5,141.5,1525,74
1122,576,H,UAB,25,36,61,15,16.5,-2475,10.5
1122,577,V,Wyoming,31,51,82,7,7,-315,4.5
1122,578,H,MontanaState,30,53,83,139,139,255,74
1122,579,V,NebraskaOmaha,38,44,82,160.5,161,1785,82
1122,580,H,Colorado,32,55,87,17,17.5,-3135,12
1122,581,V,AppalachianSt,17,31,48,142,140.5,235,2.5
1122,582,H,Tulane,45,31,76,6.5,6,-285,74.5
1122,583,V,Oakland,43,46,89,168.5,167.5,290,87.5
1122,584,H,ColoradoState,41,54,95,9,7.5,-360,5
1122,585,V,GardnerWebb,37,27,64,151,151,705,79
1122,586,H,Tennessee,41,48,89,14,13,-1105,6.5
1122,587,V,NorthwesternSt,21,21,42,170,164.5,14300,80.5
1122,588,H,Arizona,34,27,61,27,29,-29700,13.5
1122,589,V,SELouisiana,16,49,65,147.5,148,1075,77
1122,590,H,Nebraska,53,39,92,15,15,-1425,5
1123,715,V,EasternMichigan,25,40,65,140,143.5,2250,75
1123,716,H,MichiganState,40,49,89,19.5,20.5,-4500,8.5
1123,717,V,UTArlington,31,37,68,150.5,153.5,750,76.5
1123,718,H,MemphisU,21,43,64,11.5,12.5,-1200,9
1123,719,V,CSNorthridge,26,35,61,158,162,2000,84
1123,720,H,USC,46,50,96,17,18.5,-9900,6
1123,721,V,EastCarolina,21,33,54,126.5,128,1000,70
1123,722,H,SanDiegoState,44,35,79,13.5,15,-2000,3.5
1123,723,V,SantaClara,19,42,61,127.5,126.5,1400,65.5
1123,724,H,CalIrvine,35,44,79,13.5,15.5,-4000,4.5
1123,727,N,WiscMilwaukee,31,32,63,pk,145,-110,74
1123,728,N,MurrayState,24,42,66,145,pk,-110,1.5
1123,729,N,Duquesne,21,49,70,145,154.5,145,1.5
1123,730,N,Pepperdine,36,48,84,1.5,3.5,-165,77.5
1123,731,N,Drake,32,36,81,139,142,190,74
1123,732,N,WesternKentucky,40,28,79,5,5,-220,0.5
1123,733,N,WeberState,24,39,63,153,152.5,125,1.5
1123,734,N,CentralMichigan,30,30,60,5.5,2.5,-145,79
1123,735,N,NorfolkSt,31,47,78,144,143.5,320,76
1123,736,N,Depaul,38,44,82,8.5,8,-380,2.5
1123,737,N,Ohio,38,43,81,159,159.5,550,84
1123,738,N,FloridaState,45,45,90,11,11.5,-800,5
1123,739,N,IndianaState,32,35,67,157.5,156.5,250,79.5
1123,740,N,Hofstra,22,44,66,5,6.5,-300,6.5
1123,741,N,Tulsa,29,46,75,145,146.5,135,1
1123,742,N,SouthCarolina,38,45,83,2.5,3,-155,78
1123,743,N,St.Johns,24,31,55,140.5,136,1000,72.5
1123,744,N,Vanderbilt,53,39,92,12.5,14.5,-2000,3
1123,745,N,WakeForest,50,32,82,166.5,168.5,700,89
1123,746,N,IndianaU,45,33,78,12.5,12.5,-1100,10
1123,747,N,Kansas,53,70,123,28.5,29,-30000,12
1123,748,N,Chaminade,33,39,72,NL,168.5,10000,NL
1123,749,N,UNLV,35,40,75,149,158.5,160,83
1123,750,N,UCLA,41,36,77,3.5,4.5,-180,1
1123,751,N,LSU,34,46,80,5.5,5.5,-250,4.5
1123,752,N,Marquette,36,45,81,147,147,210,78.5
1123,753,N,NCState,38,38,76,1.5,1.5,-125,1.5
1123,754,N,ArizonaState,40,39,79,150,149,105,80
1123,755,N,KansasState,31,35,66,5.5,5,-220,73
1123,756,N,Missouri,14,28,42,140,144.5,190,1.5
1123,757,N,Northwestern,36,33,69,148.5,150.5,550,81
1123,758,N,NorthCarolina,43,37,80,9.5,11,-800,5.5
1123,759,N,Clemson,22,43,65,7.5,7.5,-340,8.5
1123,760,N,Massachusetts,44,38,82,134.5,134.5,280,72.5
1123,761,N,Creighton,40,45,85,10.5,13,-900,8
1123,762,N,Rutgers,43,32,75,152.5,153.5,600,82.5
1123,763,N,Belmont,46,52,98,9.5,10.5,-650,7.5
1123,764,N,SouthAlabama,47,38,85,167,167,475,88
1123,765,V,IUPUI,28,35,63,5,7,-300,6
1123,766,H,KennesawSt,30,41,71,136.5,141,250,75.5
1123,767,N,NorthDakota,31,38,69,2.5,3,-155,2.5
1123,768,N,YoungstownState,34,45,79,164,159.5,135,82
1123,769,V,BowlingGreen,35,47,82,140.5,141,190,74
1123,770,H,FlaGulfCoast,25,52,77,3,5,-220,5.5
1123,771,N,Samford,44,39,83,155,156,150,83
1123,772,N,Troy,35,44,79,2.5,3.5,-170,4.5
1123,773,V,IdahoU,32,33,65,143,149,200,77.5
1123,774,H,NorthTexas,32,31,63,5,5.5,-240,3
1123,775,V,Mercer,31,40,71,151,154.5,625,79.5
1123,776,H,Davidson,36,41,77,11.5,12.5,-950,5.5
1123,777,V,TennesseeChat,29,34,63,160.5,161,1100,83
1123,778,H,IowaState,44,39,83,15.5,16,-2500,5
1123,779,V,NorthernKentucky,35,31,66,148,151.5,4000,80.5
1123,780,H,Xavier,44,34,78,24.5,24.5,-10000,11.5
1123,781,V,NJIT,27,49,76,144.5,145.5,500,77
1123,782,H,Providence,37,46,83,13,11,-700,4
1123,783,V,SamHoustonSt,29,34,63,144,144.5,NL,76
1123,784,H,California,44,45,89,19.5,20.5,NL,7.5
1124,513,V,LouisianaTech,42,40,82,144.5,147,360,78
1124,514,H,OhioState,38,36,74,8,8.5,-430,6.5
1124,515,V,Akron,33,30,63,3.5,5,-220,3
1124,516,H,WiscGreenBay,33,33,66,149.5,157.5,190,81
1124,517,V,Oakland,40,48,88,163.5,169.5,100,88
1124,518,H,SoIllinois,43,54,97,1.5,1,-120,pk
1124,519,V,Valparaiso,34,29,63,134,1,-120,70.5
1124,520,H,OregonState,25,32,57,4,134,100,1.5
1124,521,N,WiscMilwaukee,40,44,92,152.5,154,-110,0.5
1124,522,N,Duquesne,42,42,96,1,pk,-110,82
1124,523,N,WesternKentucky,36,52,88,152,149.5,165,76.5
1124,524,N,CentralMichigan,19,41,60,3,4,-185,6
1124,525,N,MurrayState,26,33,59,142,142,160,75
1124,526,N,Pepperdine,28,27,55,4,4,-180,2
1124,527,N,Drake,28,30,58,139.5,139.5,220,74.5
1124,528,N,WeberState,33,41,74,4,6,-260,2
1124,529,N,St.Johns,31,42,73,155.5,155.5,NL,80
1124,530,N,IndianaU,42,41,83,15.5,20.5,NL,9
1124,531,N,Chaminade,37,36,73,173.5,174.5,NL,88
1124,532,N,UNLV,33,60,93,21.5,22,NL,13.5
1124,533,N,Vanderbilt,43,43,86,11.5,11,-700,3
1124,534,N,WakeForest,28,36,64,151.5,156.5,500,80.5
1124,535,N,Kansas,59,33,92,9,9,-450,1
1124,536,N,UCLA,33,40,73,16,162,375,85.5
1124,537,N,LSU,31,34,72,1.5,1,-120,79
1124,538,N,NCState,33,32,83,148.5,151.5,100,pk
1124,539,N,Marquette,33,34,78,150,149.5,160,78.5
1124,540,N,ArizonaState,36,31,73,3.5,4,-180,2
1124,541,N,Missouri,24,38,62,136,136,260,71.5
1124,542,N,Northwestern,38,29,67,5,7,-310,1
1124,543,N,KansasState,32,38,70,151.5,148.5,475,77
1124,544,N,NorthCarolina,30,50,80,6.5,10.5,-650,6.5
1124,545,N,TCU,28,32,60,134,134,290,72.5
1124,546,N,RhodeIsland,31,35,66,4.5,7.5,-350,4
1124,547,N,IllinoisState,30,36,66,135.5,139,700,73.5
1124,548,N,Maryland,31,46,77,9,12.5,-1100,7.5
1124,549,N,HoustonBaptist,33,35,68,154.5,159.5,2750,84
1124,550,N,SouthDakotaSt,50,42,92,19.5,20,-6000,8
1124,551,N,Rider,22,30,52,5.5,5.5,-240,5
1124,552,N,ClevelandState,28,29,57,127,123,200,66
1124,553,N,SouthAlabama,39,39,78,151.5,2,-130,1
1124,554,N,IUPUI,37,31,68,6,146.5,110,79
1124,555,V,Belmont,41,39,80,14.5,14.5,-1600,6.5
1124,556,H,KennesawSt,29,26,55,16,160.5,900,83.5
1124,557,N,Troy,26,37,63,1.5,1.5,-125,1
1124,558,N,IdahoU,29,40,69,149,149,105,76.5
1124,559,V,Samford,37,37,74,149,149.5,190,79
1124,560,H,NorthTexas,30,42,72,6,5,-220,4.5
1124,561,V,Wofford,27,32,59,136.5,136.5,350,71
1124,562,H,Columbia,24,46,70,8,8.5,-420,6.5
1124,563,V,IPFW,22,35,57,143,146,135,73.5
1124,564,H,MiamiOhio,22,31,53,3,3,-155,2.5
1124,565,V,Marshall,27,34,61,146,151.5,290,77.5
1124,566,H,MoreheadState,38,47,85,7,7.5,-350,2
1124,567,V,St.Bonaventure,41,36,77,149,152.5,115,81
1124,568,H,Canisius,38,35,73,pk,2,-135,2
1124,569,V,CSFullerton,28,52,80,148.5,150,130,77
1124,570,H,SouthernUtah,20,46,66,pk,3,-150,4
1124,571,V,UCDavis,40,39,79,142.5,145.5,120,78
1124,572,H,SacramentoState,40,44,84,3,2.5,-140,1.5
1124,573,V,Radford,37,49,86,131,134,375,72.5
1124,574,H,PennState,34,40,74,8.5,9,-450,6.5
1124,575,V,Army,36,44,80,157,162.5,350,85
1124,576,H,Tennessee,40,55,95,9.5,9,-420,4
1124,577,V,BostonU,33,29,62,147,148,NL,78.5
1124,578,H,Kentucky,40,42,82,24.5,24.5,NL,12.5
1125,725,V,LaSalle,32,32,64,4,4.5,-200,2
1125,726,H,Pennsylvania,29,51,80,141,144.5,175,76
1125,727,V,Cornell,19,30,49,143,146.5,3750,76
1125,728,H,Pittsburgh,46,47,93,21.5,24.5,-9000,8.5
1125,729,V,Yale,36,25,61,149,149,900,78
1125,730,H,Duke,38,42,80,13,14.5,-1600,8
1125,731,V,ArkansasState,25,43,68,149.5,149.5,2375,77.5
1125,732,H,Oregon,38,53,91,20.5,22,-4750,9
1125,733,V,GeorgiaState,32,27,59,141,142,250,76
1125,734,H,Mississippi,35,33,68,5.5,6.5,-300,3
1125,735,V,AirForce,30,40,70,142.5,138.5,1000,74.5
1125,736,H,Colorado,46,35,81,15,15,-2000,5
1125,737,V,CSNorthridge,34,39,80,146.5,149.5,220,79
1125,738,H,LoyolaMarymount,35,38,82,4.5,6,-260,4
1125,739,V,CalSantaBarb,45,23,68,140,140,105,74.5
1125,740,H,SanFrancisco,20,41,61,3.5,1.5,-125,5
1125,741,N,WiscMilwaukee,31,53,84,147.5,1,-120,1.5
1125,742,N,CentralMichigan,35,43,78,1,149.5,100,79.5
1125,743,N,Duquesne,45,36,81,1,2.5,-140,81.5
1125,744,N,WesternKentucky,27,46,73,153,156,120,3
1125,745,N,Drake,36,33,69,136.5,136.5,450,72.5
1125,746,N,Pepperdine,33,20,53,10.5,10,-600,7
1125,747,N,WeberState,40,35,75,136.5,1,-120,74
1125,748,N,MurrayState,35,24,59,2,137.5,100,0.5
1125,749,N,WashingtonU,27,37,64,161,169.5,425,87.5
1125,750,N,Gonzaga,44,36,80,9.5,9.5,-550,2
1125,751,N,CharlotteU,27,43,70,144.5,138,1000,73.5
1125,752,N,Syracuse,50,33,83,15.5,15,-2000,4
1125,753,N,TexasA&M,49,35,84,3,4,-180,79
1125,754,N,Texas,41,32,73,144,144,160,pk
1125,755,N,Michigan,22,38,60,135.5,138,180,1
1125,756,N,Connecticut,36,38,74,2.5,4.5,-210,72.5
1125,757,N,HoustonBaptist,22,34,56,11.5,134.5,550,71
1125,758,N,Rider,36,31,67,136,11.5,-800,3.5
1125,759,N,ClevelandState,31,35,66,141,139.5,500,74
1125,760,N,SouthDakotaSt,40,37,77,13,11,-700,4
1125,761,N,St.Johns,59,41,100,14,11.5,-900,3
1125,762,N,Chaminade,42,51,93,167,167,600,88.5
1125,763,N,UNLV,41,31,72,151,158,330,83
1125,764,N,IndianaU,34,35,69,8,8,-400,8
1125,765,N,WakeForest,42,38,80,160,158.5,200,84.5
1125,766,N,UCLA,35,42,77,5.5,5.5,-240,5
1125,767,N,Vanderbilt,30,33,63,152.5,156.5,130,79.5
1125,768,N,Kansas,26,44,70,2.5,2.5,-150,2.5
1125,769,N,IdahoU,25,33,58,1.5,148,-110,4
1125,770,N,Samford,40,35,75,148,pk,-110,76.5
1125,771,V,Troy,31,55,86,148,152,175,80
1125,772,H,NorthTexas,33,41,74,4,4.5,-200,2
1125,773,N,TCU,32,39,71,139.5,140,125,74.5
1125,774,N,IllinoisState,23,37,60,pk,2.5,-145,4
1125,775,N,RhodeIsland,28,35,63,134.5,134.5,240,0.5
1125,776,N,Maryland,44,42,86,5.5,6.5,-280,71.5
1125,777,N,Massachusetts,29,47,76,160,161,165,83
1125,778,N,Creighton,37,60,97,3.5,4,-185,pk
1125,779,N,Clemson,38,38,76,10.5,12.5,-1000,4
1125,780,N,Rutgers,26,32,58,135,135.5,650,73
1125,781,N,SanJoseState,38,36,74,148,148,1000,82.5
1125,782,N,Toledo,47,42,89,15,15,-2000,7
1125,783,N,SanDiego,28,29,57,129.5,130.5,NL,70
1125,784,N,LoyolaChicago,25,42,67,8.5,10.5,NL,7.5
1125,785,V,IdahoState,30,39,69,129,134,650,72.5
1125,786,H,DenverU,41,38,79,14,12.5,-1000,4.5
1125,787,V,GeorgeMason,42,25,67,139,3.5,-165,75
1125,788,H,Manhattan,31,38,69,pk,140,145,0.5
1125,789,V,GeorgiaSouthern,47,43,90,9,9,-500,6
1125,790,H,TheCitadel,48,47,95,163,177,400,93.5
1125,791,V,Montana,25,28,53,137,137,250,72
1125,792,H,NDakotaSt,28,45,73,7.5,6.5,-300,3.5
1125,793,V,NebraskaOmaha,64,41,105,4,5,-215,86
1125,794,H,No.Colorado,31,54,85,164,164.5,185,2
1125,795,V,PortlandState,33,40,73,145.5,150,450,78.5
1125,796,H,Nevada,34,42,76,11,10,-600,6.5
1125,797,V,Vermont,29,33,62,140.5,145,800,76
1125,798,H,Florida,34,52,86,13,14,-1400,7.5
1125,799,V,HighPoint,22,24,46,139,139.5,375,73
1125,800,H,Georgia,33,16,49,10,9,-450,2
1125,801,V,PrairieViewA&M,36,31,67,139.5,140,NL,75
1125,802,H,Wisconsin,42,43,85,26.5,29,NL,15
1126,501,V,ArkansasLR,15,39,54,3.5,3.5,-170,4
1126,502,H,EastCarolina,23,23,46,131.5,131.5,150,68
1126,503,N,Alabama,24,21,45,150,150.5,475,76.5
1126,504,N,Xavier,27,37,64,9.5,10.5,-650,5.5
1126,505,N,USC,30,42,72,152,152,115,78.5
1126,506,N,WichitaState,29,40,69,3.5,2,-135,2.5
1126,507,N,Monmouth,29,41,70,152,154.5,375,80
1126,508,N,NotreDame,37,31,68,9.5,9,-450,3.5
1126,509,N,Dayton,45,37,82,142,146,105,79.5
1126,510,N,Iowa,39,38,77,2.5,1.5,-125,2
1126,511,N,TexasA&M,35,27,62,151.5,151,175,78
1126,512,N,Gonzaga,32,29,61,2.5,4.5,-200,4.5
1126,513,N,Connecticut,34,42,76,3.5,6,-260,4
1126,514,N,Syracuse,34,45,79,133.5,134,220,72.5
1126,515,N,WashingtonU,31,39,70,151.5,154,135,1
1126,516,N,Texas,41,41,82,2,3,-155,81.5
1126,517,N,CharlotteU,22,25,47,148,149.5,750,78
1126,518,N,Michigan,44,58,102,13.5,13.5,-1200,3
1126,519,N,BoiseState,30,41,71,1.5,146.5,-110,75.5
1126,520,N,CalIrvine,27,37,64,141,pk,-110,0.5
1126,521,N,BostonCollege,33,35,68,139.5,148.5,650,78
1126,522,N,MichiganState,46,53,99,14,12.5,-1000,4
1126,523,N,Evansville,32,32,64,149.5,149.5,110,1
1126,524,N,Providence,40,34,74,3,2,-130,78.5
1126,525,N,SantaClara,27,38,73,134.5,135.5,4000,72
1126,526,N,Arizona,34,31,75,22.5,24,-10000,12
1126,527,N,GeorgiaTech,41,42,83,4,4.5,-200,1.5
1126,528,N,Arkansas,38,35,73,156.5,158,175,82.5
