1914,PHA,OAK,,1,99,53,,,Y,N,Philadelphia Athletics,Shibe Park
1914,PHI,PHI,,6,74,80,,,N,N,Philadelphia Phillies,Baker Bowl
1914,PIT,PIT,,7,69,85,,,N,N,Pittsburgh Pirates,Forbes Field
1914,PTF,PBS,,7,64,86,,,N,,Pittsburgh Rebels,
1914,SLA,BAL,,5,71,82,,,N,N,St. Louis Browns,Sportsman's Park IV
1914,SLF,SLI,,8,62,89,,,N,,St. Louis Terriers,
1914,SLN,STL,,3,81,72,,,N,N,St. Louis Cardinals,Robison Field
1914,WS1,MIN,,3,81,73,,,N,N,Washington Senators,Griffith Stadium I
1915,BLF,BLT,,8,47,107,,,N,,Baltimore Terrapins,
1915,BOS,BOS,,1,101,50,,,Y,Y,Boston Red Sox,Fenway Park I
1915,BRF,BTT,,7,70,82,,,N,,Brooklyn Tip-Tops,
1915,BRO,LAD,,3,80,72,,,N,N,Brooklyn Robins,Ebbets Field
1915,BSN,ATL,,2,83,69,,,N,N,Boston Braves,Fenway Park I / Braves Field
1915,BUF,BFL,,6,74,78,,,N,,Buffalo Blues,
1915,CHA,CHW,,3,93,61,,,N,N,Chicago White Sox,Comiskey Park
1915,CHF,CHH,,2,86,66,,,Y,,Chicago Whales,Wrigley Field
1915,CHN,CHC,,4,73,80,,,N,N,Chicago Cubs,West Side Park II
1915,CIN,CIN,,7,71,83,,,N,N,Cincinnati Reds,Crosley Field
1915,CLE,CLE,,7,57,95,,,N,N,Cleveland Indians,League Park II
1915,DET,DET,,2,100,54,,,N,N,Detroit Tigers,Navin Field
1915,KCF,KCP,,4,81,72,,,N,,Kansas City Packers,
1915,NEW,NEW,,5,80,72,,,N,,Newark Pepper,
1915,NY1,SFG,,8,69,83,,,N,N,New York Giants,Polo Grounds IV
1915,NYA,NYY,,5,69,83,,,N,N,New York Yankees,Polo Grounds IV
1915,PHA,OAK,,8,43,109,,,N,N,Philadelphia Athletics,Shibe Park
1915,PHI,PHI,,1,90,62,,,Y,N,Philadelphia Phillies,Baker Bowl
1915,PIT,PIT,,5,73,81,,,N,N,Pittsburgh Pirates,Forbes Field
1915,PTF,PBS,,3,86,67,,,N,,Pittsburgh Rebels,
1915,SLA,BAL,,6,63,91,,,N,N,St. Louis Browns,Sportsman's Park IV
1915,SLF,SLI,,1,87,67,,,N,,St. Louis Terriers,
1915,SLN,STL,,6,72,81,,,N,N,St. Louis Cardinals,Robison Field
1915,WS1,MIN,,4,85,68,,,N,N,Washington Senators,Griffith Stadium I
1916,BOS,BOS,,1,91,63,,,Y,Y,Boston Red Sox,Fenway Park I
1916,BRO,LAD,,1,94,60,,,Y,N,Brooklyn Robins,Ebbets Field
1916,BSN,ATL,,3,89,63,,,N,N,Boston Braves,Braves Field
1916,CHA,CHW,,2,89,65,,,N,N,Chicago White Sox,Comiskey Park
1916,CHN,CHC,,5,67,86,,,N,N,Chicago Cubs,Wrigley Field
1916,CIN,CIN,,7,60,93,,,N,N,Cincinnati Reds,Crosley Field
1916,CLE,CLE,,6,77,77,,,N,N,Cleveland Indians,League Park II
1916,DET,DET,,3,87,67,,,N,N,Detroit Tigers,Navin Field
1916,NY1,SFG,,4,86,66,,,N,N,New York Giants,Polo Grounds IV
1916,NYA,NYY,,4,80,74,,,N,N,New York Yankees,Polo Grounds IV
1916,PHA,OAK,,8,36,117,,,N,N,Philadelphia Athletics,Shibe Park
1916,PHI,PHI,,2,91,62,,,N,N,Philadelphia Phillies,Baker Bowl
1916,PIT,PIT,,6,65,89,,,N,N,Pittsburgh Pirates,Forbes Field
1916,SLA,BAL,,5,79,75,,,N,N,St. Louis Browns,Sportsman's Park IV
1916,SLN,STL,,7,60,93,,,N,N,St. Louis Cardinals,Robison Field
1916,WS1,MIN,,7,76,77,,,N,N,Washington Senators,Griffith Stadium I
1917,BOS,BOS,,2,90,62,,,N,N,Boston Red Sox,Fenway Park I
1917,BRO,LAD,,7,70,81,,,N,N,Brooklyn Robins,Ebbets Field
1917,BSN,ATL,,6,72,81,,,N,N,Boston Braves,Braves Field
1917,CHA,CHW,,1,100,54,,,Y,Y,Chicago White Sox,Comiskey Park
1917,CHN,CHC,,5,74,80,,,N,N,Chicago Cubs,Wrigley Field
1917,CIN,CIN,,4,78,76,,,N,N,Cincinnati Reds,Crosley Field
1917,CLE,CLE,,3,88,66,,,N,N,Cleveland Indians,League Park II
1917,DET,DET,,4,78,75,,,N,N,Detroit Tigers,Navin Field
1917,NY1,SFG,,1,98,56,,,Y,N,New York Giants,Polo Grounds IV
1917,NYA,NYY,,6,71,82,,,N,N,New York Yankees,Polo Grounds IV
1917,PHA,OAK,,8,55,98,,,N,N,Philadelphia Athletics,Shibe Park
1917,PHI,PHI,,2,87,65,,,N,N,Philadelphia Phillies,Baker Bowl
1917,PIT,PIT,,8,51,103,,,N,N,Pittsburgh Pirates,Forbes Field
1917,SLA,BAL,,7,57,97,,,N,N,St. Louis Browns,Sportsman's Park IV
1917,SLN,STL,,3,82,70,,,N,N,St. Louis Cardinals,Robison Field
1917,WS1,MIN,,5,74,79,,,N,N,Washington Senators,Griffith Stadium I
1918,BOS,BOS,,1,75,51,,,Y,Y,Boston Red Sox,Fenway Park I
1918,BRO,LAD,,5,57,69,,,N,N,Brooklyn Robins,Ebbets Field
1918,BSN,ATL,,7,53,71,,,N,N,Boston Braves,Braves Field
1918,CHA,CHW,,6,57,67,,,N,N,Chicago White Sox,Comiskey Park
1918,CHN,CHC,,1,84,45,,,Y,N,Chicago Cubs,Wrigley Field
1918,CIN,CIN,,3,68,60,,,N,N,Cincinnati Reds,Crosley Field
1918,CLE,CLE,,2,73,54,,,N,N,Cleveland Indians,League Park II
1918,DET,DET,,7,55,71,,,N,N,Detroit Tigers,Navin Field
1918,NY1,SFG,,2,71,53,,,N,N,New York Giants,Polo Grounds IV
1918,NYA,NYY,,4,60,63,,,N,N,New York Yankees,Polo Grounds IV
1918,PHA,OAK,,8,52,76,,,N,N,Philadelphia Athletics,Shibe Park
1918,PHI,PHI,,6,55,68,,,N,N,Philadelphia Phillies,Baker Bowl
1918,PIT,PIT,,4,65,60,,,N,N,Pittsburgh Pirates,Forbes Field
1918,SLA,BAL,,5,58,64,,,N,N,St. Louis Browns,Sportsman's Park IV
1918,SLN,STL,,8,51,78,,,N,N,St. Louis Cardinals,Robison Field
1918,WS1,MIN,,3,72,56,,,N,N,Washington Senators,Griffith Stadium I
1919,BOS,BOS,,6,66,71,,,N,N,Boston Red Sox,Fenway Park I
1919,BRO,LAD,,5,69,71,,,N,N,Brooklyn Robins,Ebbets Field
1919,BSN,ATL,,6,57,82,,,N,N,Boston Braves,Braves Field
1919,CHA,CHW,,1,88,52,,,Y,N,Chicago White Sox,Comiskey Park
1919,CHN,CHC,,3,75,65,,,N,N,Chicago Cubs,Wrigley Field
1919,CIN,CIN,,1,96,44,,,Y,Y,Cincinnati Reds,Crosley Field
1919,CLE,CLE,,2,84,55,,,N,N,Cleveland Indians,League Park II
1919,DET,DET,,4,80,60,,,N,N,Detroit Tigers,Navin Field
1919,NY1,SFG,,2,87,53,,,N,N,New York Giants,Polo Grounds IV
1919,NYA,NYY,,3,80,59,,,N,N,New York Yankees,Polo Grounds IV
1919,PHA,OAK,,8,36,104,,,N,N,Philadelphia Athletics,Shibe Park
1919,PHI,PHI,,8,47,90,,,N,N,Philadelphia Phillies,Baker Bowl
1919,PIT,PIT,,4,71,68,,,N,N,Pittsburgh Pirates,Forbes Field
1919,SLA,BAL,,5,67,72,,,N,N,St. Louis Browns,Sportsman's Park IV
1919,SLN,STL,,7,54,83,,,N,N,St. Louis Cardinals,Robison Field
1919,WS1,MIN,,7,56,84,,,N,N,Washington Senators,Griffith Stadium I
1920,BOS,BOS,,5,72,81,,,N,N,Boston Red Sox,Fenway Park I
1920,BRO,LAD,,1,93,61,,,Y,N,Brooklyn Robins,Ebbets Field
1920,BSN,ATL,,7,62,90,,,N,N,Boston Braves,Braves Field
1920,CHA,CHW,,2,96,58,,,N,N,Chicago White Sox,Comiskey Park
1920,CHN,CHC,,5,75,79,,,N,N,Chicago Cubs,Wrigley Field
1920,CIN,CIN,,3,82,71,,,N,N,Cincinnati Reds,Crosley Field
1920,CLE,CLE,,1,98,56,,,Y,Y,Cleveland Indians,League Park II
1920,DET,DET,,7,61,93,,,N,N,Detroit Tigers,Navin Field
1920,NY1,SFG,,2,86,68,,,N,N,New York Giants,Polo Grounds IV
1920,NYA,NYY,,3,95,59,,,N,N,New York Yankees,Polo Grounds IV
1920,PHA,OAK,,8,48,106,,,N,N,Philadelphia Athletics,Shibe Park
1920,PHI,PHI,,8,62,91,,,N,N,Philadelphia Phillies,Baker Bowl
1920,PIT,PIT,,4,79,75,,,N,N,Pittsburgh Pirates,Forbes Field
1920,SLA,BAL,,4,76,77,,,N,N,St. Louis Browns,Sportsman's Park IV
1920,SLN,STL,,5,75,79,,,N,N,St. Louis Cardinals,Robison Field/Sportsman's Park IV
1920,WS1,MIN,,6,68,84,,,N,N,Washington Senators,Griffith Stadium I
1921,BOS,BOS,,5,75,79,,,N,N,Boston Red Sox,Fenway Park I
1921,BRO,LAD,,5,77,75,,,N,N,Brooklyn Robins,Ebbets Field
1921,BSN,ATL,,4,79,74,,,N,N,Boston Braves,Braves Field
1921,CHA,CHW,,7,62,92,,,N,N,Chicago White Sox,Comiskey Park
1921,CHN,CHC,,7,64,89,,,N,N,Chicago Cubs,Wrigley Field
1921,CIN,CIN,,6,70,83,,,N,N,Cincinnati Reds,Crosley Field
1921,CLE,CLE,,2,94,60,,,N,N,Cleveland Indians,League Park II
