retro_game_id,year,st_fl,regseason_fl,playoffs_fl,game_type,game_type_des,game_id,home_team_id,home_team_lg,away_team_id,away_team_lg,interleague_fl,inning,bat_home_id,park_id,park_name,park_lock,pit_id,bat_id,pit_hand_cd,bat_hand_cd,pa_ball_ct,pa_strike_ct,outs_ct,pitch_seq,pa_terminal_fl,pa_event_cd,start_bases_cd,end_bases_cd,event_outs_ct,ab_number,pitch_res,pitch_des,pitch_id,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,pitch_type_seq,type_conf,zone,spin_dir,spin_rate,sv_id
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,572971,L,L,1,0,0,BS,F,3,0,0,1,34,S,"Swinging Strike",233,136.15,137.89,92.0,83.5,3.49,1.601,2.029151127449247,14.197257345740915,-0.4747053065354958,3.808042070742014,1.1560425647297763,49.99999999999997,6.1267196008916,-4.993155899019173,-133.59931792722472,-4.868852812021434,3.661886637254474,29.189009551102483,-6.553114631521531,23.8,-18.7,1.8,FF,FF|FF,.918,11,171.868,2810.498,171025_013102
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,572971,L,L,1,1,0,BSC,F,3,0,0,1,34,C,"Called Strike",234,94.85,166.9,91.8,82.9,3.49,1.601,2.7566491399864623,15.698814818350417,0.5695478640708296,2.6781928911198682,1.3109322093064315,49.99999999999998,5.945391861307882,-2.885969387689896,-133.18227581449023,-7.800822515068409,4.9333257734784,29.569732754102393,-4.079298799189635,23.8,-36.5,1.6,FF,FF|FF|FF,.914,6,170.042,3107.238,171025_013119
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,572971,L,L,1,2,0,BSCB,F,3,0,0,1,34,B,"Ball",235,129.36,241.81,74.5,69.3,3.49,1.601,0.11459774197681458,-9.15010137842258,-0.3242545822743785,-0.11097840182584132,0.8099870564517336,49.99999999999999,6.233873359121988,-2.4423019296017348,-108.29531522822352,-3.396404224604047,0.13417082150901105,21.40459726963157,-42.886970099702,23.9,.3,15.0,CU,FF|FF|FF|CU,.901,13,.716,1435.280,171025_013134
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,572971,L,L,2,2,0,BSCBC,T,3,0,0,1,34,C,"Called Strike",236,103.68,188.32,93.2,85.0,3.49,1.601,4.024057872942352,14.846663537997166,0.2875225674382887,1.8492496518092527,1.151518540979848,49.99999999999996,5.936009567242162,-3.6964591087651986,-135.08826117580304,-10.000165663404673,7.428067151730322,29.72029861049053,-4.7683756706297435,23.8,-43.6,2.1,FF,FF|FF|FF|CU|FF,.901,9,164.836,3049.425,171025_013156
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,0,0,1,B,F,3,0,0,1,35,B,"Ball",240,96.2,215.01,90.3,83.4,3.49,1.601,2.793387741955673,10.287913031609719,0.4954294551377519,0.8808905991582319,1.286062138668356,49.999999999999936,5.893634433246059,-2.989566948635809,-130.8802992553345,-10.24444962843154,4.87673156700864,25.94452269227522,-14.213280172459056,23.8,-14.9,3.9,SL,SL,.580,14,164.811,2062.994,171025_013227
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,1,0,1,BB,F,3,0,0,1,35,B,"Ball",241,65.22,172.16,88.2,80.6,3.49,1.601,1.713688495012022,11.085779408250232,1.3080455099181558,2.513029848631264,1.343716730829098,50.00000000000004,6.034839287237733,-0.6537308555180599,-127.96492619846197,-6.196247300952115,2.8511295384972306,25.57151082647925,-13.73021047259896,23.8,-10.3,3.7,SL,SL|SL,.901,14,171.214,2115.872,171025_013242
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,2,0,1,BBS,F,3,0,0,1,35,S,"Swinging Strike",242,89.12,201.78,88.3,80.8,3.49,1.601,1.5076552042438107,11.306676161323605,0.6575219910776274,1.4006558077250486,1.293136394945646,49.99999999999999,5.9940896456751,-2.103193953629185,-127.95228106863915,-8.974018881311004,2.5068546737154827,25.66467910311808,-13.373865398227492,23.8,-7.9,3.7,SL,SL|SL|SL,.912,14,172.407,2150.513,171025_013300
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,2,1,1,BBSC,F,3,0,0,1,35,C,"Called Strike",243,102.22,192.59,93.6,85.1,3.49,1.601,3.02704736566971,15.03606382495655,0.2582089672050938,1.6423327732513477,1.0525106875794925,49.99999999999997,5.8900608547933135,-3.18146648654614,-135.6827689377923,-10.608115295169515,5.644682953106242,29.60260161244358,-4.135566530308584,23.8,-37.7,1.8,FF,SL|SL|SL|FF,.903,9,168.619,3058.148,171025_013318
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,2,2,1,BBSCF,F,3,0,0,1,35,F,"Foul",244,103.54,173.15,89.6,82.1,3.49,1.601,2.684246721880248,12.10834016220316,0.3099419874050265,2.449566141136031,1.0620402563465268,50.00000000000006,6.163536259207251,-2.828521536482034,-130.03504418270876,-7.323527510405906,4.604974017327335,26.770319008712917,-11.401519941456817,23.8,-17.4,3.2,SL,SL|SL|SL|FF|SL,.890,6,167.502,2373.821,171025_013338
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,2,2,1,BBSCFB,F,3,0,0,1,35,B,"Ball",245,149.15,202.44,74.7,68.9,3.49,1.601,-0.9780041550955167,-3.5021429007033733,-0.8900779474290937,1.3709015042186425,0.6352796419373674,49.99999999999999,6.487220171833633,-2.9865162590142376,-108.48014420598528,-2.422963006442082,-1.1574374351159809,20.189992132949726,-36.31872552460126,23.8,2.5,12.6,CU,SL|SL|SL|FF|SL|CU,.886,13,344.399,575.511,171025_013403
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,543807,L,R,3,2,1,BBSCFBS,T,3,0,0,1,35,S,"Swinging Strike",246,89.89,209.33,90.0,82.7,3.49,1.601,2.983870509813641,8.509182905606076,0.6199166131413221,1.089213673432654,1.1097812492794352,50.000000000000014,6.009350833384639,-2.2677407149645044,-130.48128663826714,-9.34022543510892,5.17842193503755,25.743699320751364,-17.40660497511059,23.8,-13.9,4.6,SL,SL|SL|SL|FF|SL|CU|SL,.804,14,160.677,1739.968,171025_013423
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,0,0,2,C,F,2,0,0,1,36,C,"Called Strike",250,78.5,189.4,93.6,85.5,3.371,1.535,2.3375289795381606,14.7427638310924,0.9547583502412341,1.826731479606719,1.1223392877815777,50.00000000000004,5.928105192826095,-1.2646486285094902,-135.72770845676925,-10.147990358291166,4.373381383978256,28.883618147260545,-4.5911909954404235,23.8,-31.4,1.7,FF,FF,.907,14,170.992,2985.133,171025_013459
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,0,1,2,CB,F,2,0,0,1,36,B,"Ball",251,103.36,143.9,74.2,67.9,3.371,1.535,-1.3351797115507864,-6.580337420308025,0.35795908571667606,3.513941042754618,0.6863370538874665,49.99999999999996,6.585335113438027,-0.32952698391450114,-107.81375338921504,2.856906575045453,-1.565925701420069,19.370633919660893,-39.89160103369831,23.8,2.3,13.6,CU,FF|CU,.899,12,348.532,1059.671,171025_013515
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,1,1,2,CBB,F,2,0,0,1,36,B,"Ball",252,135.74,209.96,74.6,68.7,3.371,1.535,0.43895590024967546,-4.134746006397119,-0.5335183162836062,1.0985664620290203,0.647746301511987,49.999999999999986,6.460880033099402,-2.6369538459932125,-108.37667879130937,-2.724820216134313,0.5162680710499948,20.90697314945846,-37.03703671489953,23.8,-.2,12.9,CU,FF|CU|CU,.881,13,6.058,654.648,171025_013532
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,2,1,2,CBBX,T,2,0,0,1,36,X,"In play, out(s)",253,106.76,219.2,89.2,83.0,3.371,1.535,1.4287533292984889,7.3391433945921225,0.21961137321747107,0.7140671837534879,1.1548172157913048,50.00000000000002,5.937796482358419,-2.877488635638049,-129.45448998879158,-9.59066812974754,2.449402541738458,24.430042356423908,-19.59208908430564,23.9,-5.2,5.1,SL,FF|CU|CU|SL,.911,14,168.985,1436.512,171025_013552
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,605131,L,R,0,0,0,X,T,2,0,0,1,37,X,"In play, out(s)",258,104.96,186.95,89.0,82.4,3.301,1.504,4.2118171469000725,8.017649389354064,0.2815903193214437,1.9591877095732997,0.9038221199716249,50.00000000000004,6.038216214378809,-2.998974774396067,-129.3720283956923,-6.850932844066274,7.1979029584030565,24.876876660164726,-18.472061920675078,23.8,-18.6,4.9,FT,FT,.889,9,152.287,1735.652,171025_013906
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,477132,L,L,0,0,1,B,F,2,0,0,1,38,B,"Ball",262,102.03,212.87,90.3,83.7,3.549,1.627,10.068648524462454,8.826204128034352,0.39727783650637877,0.9516722753027141,0.8254764575757421,50.00000000000006,5.921697027197993,-4.511275516555949,-130.97819845067156,-9.682379460339542,17.649054339852484,25.319855990657334,-16.70284048994119,23.9,-42.3,5.8,FT,FT,.917,14,131.239,2599.670,171025_013945
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,477132,L,L,1,0,1,BB,F,2,0,0,1,38,B,"Ball",263,140.8,217.47,89.6,83.2,3.549,1.627,8.60461523321825,9.507485272732515,-0.690176330334193,0.806227046275867,0.7665735662369826,50.00000000000002,5.906312474721572,-6.634950632996105,-129.91701221656652,-10.073907554047386,14.851037243228378,24.709002241049077,-15.76471309542035,23.9,-37.8,5.2,FT,FT|FT,.916,13,137.855,2471.460,171025_014002
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,477132,L,L,2,0,1,BBC,F,2,0,0,1,38,C,"Called Strike",264,86.04,175.73,88.9,82.1,3.549,1.627,7.850120970009478,7.59616649820507,0.6647330712103281,2.363977125658124,0.8101670818299066,50,6.058230842257997,-2.990916739116078,-129.2147070568163,-5.724017353832122,13.419848081111867,24.11715535701763,-19.188337789145223,23.9,-32.5,5.7,FT,FT|FT|FT,.916,6,134.059,2096.663,171025_014019
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,477132,L,L,2,1,1,BBCX,T,2,0,0,1,38,X,"In play, out(s)",265,66.7,179.97,89.8,82.8,3.549,1.627,10.210025972029788,9.846232157412365,1.294035240062793,2.189088541126887,0.9972307906222415,49.99999999999991,6.010982965595503,-2.6575924841791436,-130.46254057623497,-6.923550968228089,17.660589815201007,26.51801126270547,-15.142723872862426,23.8,-46.0,5.6,FT,FT|FT|FT|FT,.916,14,133.962,2728.353,171025_014038
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,0,0,2,B,F,14,0,1,0,39,B,"Ball",269,108.55,210.52,77.2,71.9,3.411,1.565,-2.1843233222886624,-1.4705327039820673,0.16319081599696175,1.0670242413044977,0.8574038711276311,50.00000000000005,5.991967000908069,-0.9114598432864793,-112.30708842994758,-3.276749686585054,-2.803551457950894,19.399741172832623,-34.06145875076639,23.9,4.8,10.9,SL,SL,.874,14,303.951,436.590,171025_014137
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,1,0,2,BB,F,14,0,1,0,39,B,"Ball",270,178.28,184.78,88.5,81.8,3.411,1.565,0.21255857920806645,5.605615438466886,-1.5726937416870235,2.0361799457715706,0.66854525663519,49.99999999999991,6.066752522600717,-5.778239149753589,-128.5734861207299,-5.8049218275918,0.3586355392760548,24.677329152018206,-22.716077378608144,23.9,1.6,5.7,FF,SL|FF,.853,13,177.830,1067.969,171025_014155
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,2,0,2,BBF,F,14,0,1,0,39,F,"Foul",271,141.14,165.96,86.9,80.6,3.411,1.565,0.4368265786186465,5.961812594294071,-0.6173969379341697,2.7245985067465943,0.842555593305108,50.000000000000036,6.131735969211369,-3.8002012132225755,-126.38723845242512,-4.058926625567493,0.7135453708092029,23.377392264886463,-22.435575701269446,23.9,-.1,5.7,FC,SL|FF|FC,.856,4,175.811,1120.857,171025_014222
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,2,1,2,BBFB,F,14,0,1,0,39,B,"Ball",272,97.5,214.77,80.7,73.8,3.411,1.565,-0.8219133845555575,5.9223938455203164,0.43384060176449035,0.8417892806786766,1.0232086786866663,49.99999999999998,5.975646740959771,-1.1127463135122297,-117.09579887378284,-6.626623840766196,-1.1332843270229656,23.536709948030676,-24.00803465556816,23.8,3.0,7.4,CH,SL|FF|FC|CH,.544,14,187.899,1021.436,171025_014248
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,3,1,2,BBFBB,T,14,0,1,0,39,B,"Ball",273,81.75,152.56,89.1,81.6,3.411,1.565,6.6597349330415465,7.536598277116077,0.8933787181212804,3.2477803271911325,0.9882633754922032,49.999999999999986,6.090201772578494,-2.462344526196559,-129.584463355943,-3.521050386545054,11.37631885465806,25.9089370477983,-19.29985071793154,23.8,-28.6,5.4,FT,SL|FF|FC|CH|FT,.913,12,138.535,1923.451,171025_014310
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,0,0,2,B,F,23,1,0,0,40,B,"Ball",277,155.18,192.15,87.3,80.6,3.319,1.513,-3.5801976243337235,8.486443480603914,-1.051812102924872,1.7565911375114318,0.5733755856232231,50.000000000000014,6.077868174799455,-2.9087064039682846,-126.77795745481905,-7.191019453041036,-5.855658309345162,24.71895468473864,-18.293889275213555,23.8,18.0,5.1,FC,FC,.895,13,202.872,1723.931,171025_014403
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,1,0,2,BS,F,23,1,0,0,40,S,"Swinging Strike",278,162.88,192.05,87.1,80.3,3.319,1.513,-2.483274000605465,7.456267294300765,-1.2468101016229323,1.748313453537454,0.5501130041414857,49.99999999999993,6.079046666171532,-3.6852083831149,-126.4130905535405,-6.8143965188372855,-4.034618226965549,24.793103100380193,-20.05972209733726,23.8,12.4,5.5,FC,FC|FC,.880,13,198.419,1465.376,171025_014429
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,1,1,2,BSC,F,23,1,0,0,40,C,"Called Strike",279,83.47,206.6,90.6,83.7,3.319,1.513,5.752741224991158,7.723548483295627,0.8175805482444756,1.2042758927707167,0.8642359346802784,50.000000000000014,5.924195951148167,-2.0695852748564767,-131.49314230067893,-8.726988704447258,10.144972999449598,25.993827634794815,-18.553552212429768,23.8,-25.8,5.2,FT,FC|FC|FT,.910,14,143.321,1873.806,171025_014505
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,1,2,2,BSCX,T,23,1,0,0,40,X,"In play, run(s)",282,137.23,155.82,87.0,79.9,3.319,1.513,-1.0466822444869952,10.795409704738338,-0.5098239316853111,3.0769322535059787,0.5587115878372183,50.00000000000002,6.355607472323863,-2.3253568211138362,-126.32078119282588,-5.219855373603576,-1.6905128909861908,25.834001053290528,-14.738213215321489,23.8,7.7,4.0,FC,FC|FC|FT|FC,.781,1,185.536,2011.874,171025_014628
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,0,0,2,C,F,3,0,0,1,41,C,"Called Strike",289,111.89,180.71,81.0,74.2,3.549,1.627,-2.501267313093368,1.3822574858763357,0.04305145750547377,2.201721077138707,0.9912392970185275,49.999999999999986,6.099241966770444,-1.445185951488738,-117.61396828091804,-2.508859321424844,-3.488373474480157,23.213798505852008,-30.246293644593614,23.8,6.9,9.0,SL,SL,.859,8,241.074,491.625,171025_014732
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,0,1,2,CB,F,3,0,0,1,41,B,"Ball",290,149.62,200.93,90.8,83.8,3.549,1.627,6.989148569537473,7.3992352996291535,-0.9138084984929662,1.406178416004573,0.9025171430122796,49.99999999999998,6.028578836518242,-7.1056630944565065,-131.67376997206588,-8.391027624450093,12.35835793323239,26.08466237400331,-19.090566733826034,23.8,-28.1,5.4,FT,SL|FT,.914,13,136.633,1982.951,171025_014750
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,1,1,2,CBS,F,3,0,0,1,41,S,"Swinging Strike",291,138.29,169.69,90.8,83.3,3.549,1.627,5.022818512506436,7.993148217821768,-0.6392014530475965,2.581248743118264,0.782711631706014,49.99999999999996,6.174990322644693,-5.409812621739259,-131.76804967301868,-5.908841879773075,8.878035137139456,26.601293213607683,-18.045835371444426,23.8,-22.2,4.8,FT,SL|FT|FT,.878,4,147.856,1837.155,171025_014809
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,1,2,2,CBSS,T,3,0,0,1,41,S,"Swinging Strike",292,171.1,213.23,81.6,74.9,3.549,1.627,-4.159487113323314,2.603174522404225,-1.4192105331520213,0.9463532133807839,0.7862335648304933,50,6.071157000077786,-3.8763884494602743,-118.33478059212227,-5.79547902750801,-5.840441709438552,24.638396341250623,-28.518864962064143,23.8,12.4,8.8,SL,SL|FT|FT|SL,.850,13,237.960,844.701,171025_014829
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,0,0,0,F,F,20,0,1,0,42,F,"Foul",297,116.46,163.73,89.5,82.4,3.104,1.448,0.08993580927404114,8.829972323205888,-0.009577873994970855,2.8096894623990263,1.0649098716440433,49.999999999999986,6.295039752833827,-2.7935654234871365,-129.91129590024974,-5.662388335372836,0.1547259552736966,25.510000330409685,-16.982925979378397,23.8,1.2,4.3,SL,SL,.917,2,179.418,1696.549,171025_015153
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,0,1,0,FB,F,20,0,1,0,42,B,"Ball",298,57.8,197.45,88.0,81.1,3.104,1.448,-1.4205183726609891,6.088871746532545,1.482562835046289,1.5241386677896065,1.3417975619296199,50.00000000000002,6.01772770699376,0.8229785636136134,-127.73388373581423,-7.001533875272433,-2.361883239746908,24.740485199017115,-22.050135762424066,23.9,5.4,5.7,SL,SL|SL,.891,14,193.130,1180.731,171025_015215
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,1,1,0,FBB,F,20,0,1,0,42,B,"Ball",299,89.84,154.17,73.1,66.6,3.104,1.448,-1.0322074433392348,-7.847378557146165,0.7125725035548127,3.1337530349018885,0.720818457716491,49.99999999999993,6.606683783853921,0.26189363932264176,-106.05573900993251,2.596167972105901,-1.1638014420883618,19.843507830735447,-41.02187322612574,23.8,1.6,14.6,CU,SL|SL|CU,.904,12,352.508,1220.764,171025_015229
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,2,1,0,FBBX,T,20,0,1,0,42,X,"In play, no out",300,115.81,195.16,87.7,80.9,3.104,1.448,-1.4924053031359066,7.3354041132411245,-0.01997147693169361,1.6002950150101498,1.0868039635664015,49.99999999999998,6.145445899760115,-2.2954636956230208,-127.28176197011975,-7.428314716011804,-2.452267513069643,25.724921223586904,-20.12077243610261,23.8,7.6,5.4,SL,SL|SL|CU|SL,.900,8,191.498,1401.996,171025_015255
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,621043,L,R,0,0,0,X,T,2,1,1,1,43,X,"In play, out(s)",304,114.86,177.62,89.3,81.4,3.549,1.627,-1.1380753850057383,9.16523796155294,0.00925703963623004,2.3044502973968743,0.9703626833774511,49.999999999999964,6.156430693886442,-2.0753211912191185,-129.5917475208119,-6.556026397616499,-1.9223271748116242,28.7869536097089,-16.693012564232546,23.8,7.4,4.4,SL,SL,.923,5,187.077,1746.410,171025_015338
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,493329,L,R,0,0,1,X,T,2,1,1,1,44,X,"In play, out(s)",309,114.31,184.59,92.5,84.7,3.371,1.535,1.5428986743390394,12.229716522481844,0.07063701619731284,2.007128600629255,0.8343912620165022,49.99999999999993,5.962185437701061,-2.5555085808425524,-134.25983676871857,-8.623802231459496,2.815835154328368,29.105984389483464,-9.854458628577767,23.8,-11.0,2.7,FF,FF,.917,8,172.811,2430.918,171025_015416
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,0,0,2,B,F,2,1,0,1,45,B,"Ball",314,89.62,159.9,88.3,80.3,3.49,1.601,0.8395629219147862,9.527585338802162,0.6840348241198708,2.993421319529346,1.1350065938199363,50.00000000000002,6.178613672381922,-1.4158279485481218,-128.1067828106133,-4.818276706176809,1.3939399752730284,26.687789704891667,-16.35524364626132,23.8,-3.7,4.2,SL,SL,.900,3,174.966,1798.383,171025_015508
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,1,0,2,BF,F,2,1,0,1,45,F,"Foul",315,129.45,177.68,88.0,80.9,3.49,1.601,-0.4506255863005403,8.211116930961355,-0.31952555465047994,2.279477364454302,0.945013355379816,50,6.230801285202098,-3.0388929352142444,-127.68661670176674,-6.259333365703756,-0.7431866902688686,26.544256643268245,-18.632001675714907,23.8,3.8,4.9,SL,SL|SL,.904,4,183.139,1540.964,171025_015529
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,1,1,2,BFB,F,2,1,0,1,45,B,"Ball",316,49.67,163.66,92.9,83.7,3.49,1.601,4.221120599775128,15.896428347260187,1.7213407205743174,2.8187004568292777,1.164483865685333,49.99999999999996,6.018492655479136,0.02452209842428375,-134.67381580095173,-7.876159954622726,7.692914050671155,31.341650812080065,-3.2031025487186735,23.7,-56.9,2.1,FF,SL|SL|FF,.913,12,165.131,3229.064,171025_015556
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,2,1,2,BFBX,T,2,1,0,1,45,X,"In play, out(s)",318,148.73,159.4,93.8,85.4,3.49,1.601,-0.1164414142820999,13.56802760840809,-0.872534888686134,2.9728363452296054,0.8028614080936086,49.99999999999998,6.055257846949323,-4.450952309637746,-136.08645023257378,-6.983409683757216,-0.21721817252476475,31.32517145487693,-6.863275924248277,23.8,8.2,1.9,FF,SL|SL|FF|FF,.903,11,180.490,2698.410,171025_015652
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,0,0,0,B,F,2,0,0,1,46,B,"Ball",324,73.21,203.03,88.6,81.1,3.467,1.589,6.234285398132867,7.832913487044804,1.0795806873373923,1.3719290720908537,0.996499425125707,49.99999999999996,5.93300157753154,-1.8429263778876344,-128.5459485882144,-7.807162621555875,10.418191204752047,26.961444416782694,-19.08437023936879,23.8,-25.9,5.6,FT,FT,.908,14,141.484,1888.111,171025_020135
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,1,0,0,BB,F,2,0,0,1,46,B,"Ball",325,157,184.5,86.8,79.3,3.467,1.589,-2.3682717625686696,8.214057738152109,-1.1022779489225862,2.015038282607228,0.823354126756064,49.999999999999986,6.139917194249058,-4.0125471687757805,-125.86190273448989,-6.383221326571139,-3.779450285050455,26.767803259961727,-19.065492625244428,23.8,12.6,5.3,FC,FT|FC,.905,13,196.082,1572.538,171025_020154
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,2,0,0,BBC,F,2,0,0,1,46,C,"Called Strike",326,119.16,186.77,88.7,81.4,3.467,1.589,6.924290868881194,8.602278468398769,-0.09286159658838669,1.9104339169337918,0.7776082559451065,49.99999999999994,5.995765746388933,-4.500871125622322,-128.75921927823998,-6.903560238029782,11.633009910255355,26.54961679703825,-17.721970709240264,23.8,-29.4,5.3,FT,FT|FC|FT,.910,8,141.169,2090.363,171025_020212
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,2,1,0,BBCS,F,2,0,0,1,46,S,"Swinging Strike",327,156.61,186.12,86.6,79.1,3.467,1.589,-4.840535202145878,8.537323188886816,-1.1321848777689487,1.9737858156151349,0.6989960334249835,50,6.125748493209538,-2.9765879696866446,-125.61459428729046,-6.513286648285868,-7.692091784995966,26.73762115503774,-18.607393047349657,23.8,22.5,5.5,FC,FT|FC|FT|FC,.898,13,209.551,1801.203,171025_020231
