saundto01,1974,MD,Baltimore,saundto01,Tony Saunders
sauteal01,1868,PA,Philadelphia,sauteal01,Al Sauter
sauveri01,1963,VA,Arlington,sauveri01,Rich Sauveur
savagbo01,1921,NH,Manchester,savagbo01,Bob Savage
savagdo01,1919,NJ,Bloomfield,savagdo01,Don Savage
savagja01,1964,KY,Louisville,savagja01,Jack Savage
savagji01,1883,CT,Southington,savagji01,Jimmie Savage
savagte01,1937,IL,Venice,savagte01,Ted Savage
saverbo01,1941,CT,Norwalk,saverbo01,Bob Saverine
saverjo01,1985,TX,Houston,saverjo01,Joe Savery
saviddo01,1908,PA,Berwick,saviddo01,Don Savidge
savidra01,1879,PA,Jerseytown,savidra01,Ralph Savidge
savramo01,1929,OH,Cleveland,savramo01,Moe Savransky
sawatca01,1927,PA,Shickshinny,sawatca01,Carl Sawatski
sawyeca01,1890,WA,Seattle,sawyeca01,Carl Sawyer
sawyeed99,1910,RI,Westerly,sawyeed99,Eddie Sawyer
sawyeri01,1948,CA,Bakersfield,sawyeri01,Rick Sawyer
sawyewi01,1864,OH,Brimfield,sawyewi01,Will Sawyer
saxda01,1958,CA,Sacramento,saxda01,Dave Sax
saxol01,1904,CT,Branford,saxol01,Ollie Sax
saxst01,1960,CA,Sacramento,saxst01,Steve Sax
sayji01,1862,MD,Baltimore,sayji01,Jimmy Say
saylebi01,1917,OR,Portland,saylebi01,Bill Sayles
saylo01,1854,MD,Baltimore,saylo01,Lou Say
sayloph01,1871,OH,Van Wert County,sayloph01,Phil Saylor
sborzja01,1985,DC,Washington,sborzja01,Jay Sborz
scahiro01,1987,IL,Winfield,scahiro01,Rob Scahill
scalaje01,1924,NJ,Bayonne,scalaje01,Jerry Scala
scalebo01,1977,MI,Southfield,scalebo01,Bobby Scales
scalzjo01,1907,CT,Stamford,scalzjo01,Johnny Scalzi
scalzsk01,1913,OH,Lafferty,scalzsk01,Skeeter Scalzi
scanlbo01,1966,CA,Los Angeles,scanlbo01,Bob Scanlan
scanldo01,1881,NY,Syracuse,scanldo01,Doc Scanlan
scanlfr01,1890,NY,Syracuse,scanlfr01,Frank Scanlan
scanlmo01,1861,IL,Chicago,scanlmo01,Mort Scanlan
scanlpa02,1952,MN,Minneapolis,scanlpa02,Pat Scanlon
scarbra01,1917,NC,Mount Gilead,scarbra01,Ray Scarborough
scarbra02,1952,CA,Fresno,scarbra02,Randy Scarbery
scarcma01,1949,VA,Danville,scarcma01,Mac Scarce
scarrru01,1903,FL,Pensacola,scarrru01,Russ Scarritt
scarsle01,1913,CA,Santa Cruz,scarsle01,Les Scarsella
scarsst01,1966,CA,Anaheim,scarsst01,Steve Scarsone
schaapa01,1943,PA,Pittsburgh,schaapa01,Paul Schaal
schacal01,1892,NY,New York,schacal01,Al Schacht
schacha01,1925,NY,Brooklyn,schacha01,Hal Schacker
schacsi01,1918,NJ,Bogota,schacsi01,Sid Schacht
schaebo99,1944,CT,Putnam,schaebo99,Bob Schaefer
schaege01,1876,IL,Chicago,schaege01,Germany Schaefer
schaeha01,1924,PA,Reading,schaeha01,Harry Schaeffer
schaeje01,1960,NY,Patchogue,schaeje01,Jeff Schaefer
schaema01,1948,CA,Santa Monica,schaema01,Mark Schaeffer
schafha01,1846,PA,Philadelphia,schafha01,Harry Schafer
schafji01,1936,PA,Limeport,schafji01,Jimmie Schaffer
schafjo01,1937,NJ,Trenton,schafjo01,Joe Schaffernoth
schafjo02,1986,IN,Hammond,schafjo02,Jordan Schafer
schaflo01,1986,CA,San Jose,schaflo01,Logan Schafer
schaijo01,1934,IL,Springfield,schaijo01,Johnny Schaive
schalar01,1924,CA,Mill Valley,schalar01,Art Schallock
schalbi01,1889,IL,Chicago,schalbi01,Biff Schaller
schalge01,1970,PA,Abington,schalge01,Gene Schall
schalra01,1892,IL,Harvel,schalra01,Ray Schalk
schalro01,1908,IL,Chicago,schalro01,Roy Schalk
schanbo01,1886,NY,Wales Center,schanbo01,Bobby Schang
schanch01,1919,WA,Anacortes,schanch01,Charley Schanz
schanwa01,1889,NY,South Wales,schanwa01,Wally Schang
schapjo01,,NY,Brooklyn,schapjo01,John Schappert
scharar01,1905,IL,Decatur,scharar01,Art Scharein
scharbi01,1886,OH,Cleveland,scharbi01,Bill Schardt
scharge01,1914,IL,Decatur,scharge01,George Scharein
scharni01,1858,MD,Baltimore,scharni01,Nick Scharf
schatda01,1954,IL,Elmhurst,schatda01,Dan Schatzeder
schatje01,1955,CA,Fresno,schatje01,Jeff Schattinger
schebsc01,1990,IA,Cedar Rapids,schebsc01,Scott Schebler
scheeal01,1888,OH,Groveport,scheeal01,Al Scheer
scheefr01,1891,IN,Kokomo,scheefr01,Fritz Scheeren
scheehe01,1900,NY,New York,scheehe01,Heinie Scheer
scheeow01,1913,OH,New Bedford,scheeow01,Owen Scheetz
schefaa01,1975,MI,Ypsilanti,schefaa01,Aaron Scheffer
schefbo01,1913,MO,Overland,schefbo01,Bob Scheffing
schefte01,1864,NY,New York,schefte01,Ted Scheffler
schegle01,1889,OH,Leesville,schegle01,Lefty Schegg
scheica01,1927,PA,Gratz,scheica01,Carl Scheib
scheifr01,1865,MI,Detroit,scheifr01,Frank Scheibeck
scheija01,1866,OH,Youngstown,scheija01,Jack Scheible
scheiri01,1942,NY,New York,scheiri01,Richie Scheinblum
scheiri02,1965,NY,Staten Island,scheiri02,Rich Scheid
schelal01,1864,IN,Evansville,schelal01,Al Schellhase
schelda01,1927,MI,Fostoria,schelda01,Danny Schell
schelji01,1917,MD,Baltimore,schelji01,Jim Schelle
schemfr01,1903,MI,Detroit,schemfr01,Fred Schemanske
schemmi01,1917,MD,Baltimore,schemmi01,Mike Schemer
schenbi01,1854,NY,Brooklyn,schenbi01,Bill Schenck
schenha01,1919,OH,New Richmond,schenha01,Hank Schenz
schenjo01,1887,WV,Guyandotte,schenjo01,John Scheneberg
schepjo01,1895,PA,Aliquippa,schepjo01,Joe Schepner
schepta01,1987,CA,Mission Viejo,schepta01,Tanner Scheppers
scherbi01,1958,NY,Tonawanda,scherbi01,Bill Scherrer
scherbo01,1926,WI,Milwaukee,scherbo01,Bob Scherbarth
scherfr01,1944,OH,Dayton,scherfr01,Fred Scherman
scherha01,1868,MD,Baltimore,scherha01,Harry Scherer
scherma01,1984,MO,St. Louis,scherma01,Max Scherzer
schetlo01,1886,PA,Pittsburgh,schetlo01,Lou Schettler
schialo01,1881,MI,Ann Arbor,schialo01,Lou Schiappacasse
schicmo01,1892,IL,Chicago,schicmo01,Morrie Schick
schiena01,1984,NV,Reno,schiena01,Nate Schierholtz
schilch01,1937,NY,Brooklyn,schilch01,Chuck Schilling
schilcu01,1966,AK,Anchorage,schilcu01,Curt Schilling
schilre01,1900,TX,Deport,schilre01,Red Schillings
schimry01,1988,LA,New Orleans,schimry01,Ryan Schimpf
schinbi01,1896,MO,Perryville,schinbi01,Bill Schindler
schirca01,1962,TX,Houston,schirca01,Calvin Schiraldi
schirdu01,1890,NY,Ruby,schirdu01,Dutch Schirick
schlala01,1878,OH,Port Washington,schlala01,Larry Schlafly
schlead01,1878,OH,Cincinnati,schlead01,Admiral Schlei
schleda01,1986,AK,Anchorage,schleda01,Daniel Schlereth
schleru01,1941,OH,Cincinnati,schleru01,Bill Schlesinger
schlibi01,1884,NY,Rochester,schlibi01,Biff Schlitzer
schlibr01,1985,IL,Oak Park,schlibr01,Brian Schlitter
schlitr01,1984,CO,Denver,schlitr01,Travis Schlichting
schlogu01,1988,FL,Sarasota,schlogu01,Gus Schlosser
schluja01,1949,AZ,Phoenix,schluja01,Jay Schlueter
schluno01,1916,IL,Belleville,schluno01,Norm Schlueter
schmabr01,1973,IL,Chicago,schmabr01,Brian Schmack
schmara01,1896,MO,St. Louis,schmara01,Ray Schmandt
schmeal01,1943,CA,Whittier,schmeal01,Al Schmelz
schmege01,1924,OH,Cincinnati,schmege01,George Schmees
schmegu99,1850,OH,Columbus,schmegu99,Gus Schmelz
schmibo01,1880,AR,London,schmibo01,Boss Schmidt
schmibo02,1933,MO,St. Louis,schmibo02,Bob Schmidt
schmibu01,1886,MD,Baltimore,schmibu01,Butch Schmidt
schmicr01,1866,IL,Chicago,schmicr01,Crazy Schmit
schmicu01,1970,MT,Miles City,schmicu01,Curt Schmidt
schmida01,1957,MI,Niles,schmida01,Dave Schmidt
schmida02,1956,AZ,Mesa,schmida02,Dave Schmidt
schmifr01,1916,CT,Hartford,schmifr01,Freddy Schmidt
schmihe01,1873,TX,Brownsville,schmihe01,Henry Schmidt
schmija01,1973,ID,Lewiston,schmija01,Jason Schmidt
schmije01,1971,MN,Northfield,schmije01,Jeff Schmidt
schmijo01,1920,WI,Wausau,schmijo01,Johnny Schmitz
schmiko01,1984,CA,Santa Rosa,schmiko01,Konrad Schmidt
schmimi01,1949,OH,Dayton,schmimi01,Mike Schmidt
schmipe01,1890,IA,Lowden,schmipe01,Pete Schmidt
schmiwa01,1887,AR,London,schmiwa01,Walter Schmidt
schmiwi01,1928,KS,Hays,schmiwi01,Willard Schmidt
schmost01,1980,MD,Silver Spring,schmost01,Steve Schmoll
schmuch01,1891,CA,San Diego,schmuch01,Charlie Schmutz
schmuha01,1925,IL,East St. Louis,schmuha01,Hank Schmulbach
schnebr01,1976,FL,Jacksonville,schnebr01,Brian Schneider
schneda01,1942,IN,Evansville,schneda01,Dan Schneider
schneda02,1949,PA,Allentown,schneda02,Dave Schneck
schnefr01,1880,WI,Milwaukee,schnefr01,Frank Schneiberg
schneje01,1952,WA,Bremerton,schneje01,Jeff Schneider
schneka01,1899,CA,Los Angeles,schneka01,Karl Schnell
schnepe01,1895,CA,Los Angeles,schnepe01,Pete Schneider
schoege01,1947,LA,New Orleans,schoege01,Gerry Schoen
schoeju01,1862,IL,Chicago,schoeju01,Jumbo Schoeneck
schoere01,1923,IL,Germantown,schoere01,Red Schoendienst
schoesc01,1973,NJ,Long Branch,schoesc01,Scott Schoeneweis
schofdi01,1935,IL,Springfield,schofdi01,Dick Schofield
schofdi02,1962,IL,Springfield,schofdi02,Dick Schofield
schomot01,1864,WI,Milwaukee,schomot01,Otto Schomberg
schooje01,1933,MO,Seymour,schooje01,Jerry Schoonmaker
schoomi01,1962,CA,Anaheim,schoomi01,Mike Schooler
schored01,1892,OH,Bremen,schored01,Ed Schorr
schotge01,1913,OH,Batavia,schotge01,Gene Schott
schoupe01,1969,TX,Austin,schoupe01,Pete Schourek
schrapa01,1928,WI,Milwaukee,schrapa01,Paul Schramka
schreba01,1882,OH,Waverly,schreba01,Barney Schreiber
schreha01,1891,OH,Cleveland,schreha01,Hank Schreiber
schreos01,1875,PA,New Bethlehem,schreos01,Ossee Schrecongost
schrepa01,1902,FL,Jacksonville,schrepa01,Paul Schreiber
schrest01,1968,IL,Chicago,schrest02,Steve Schrenk
schrete01,1938,NY,Brooklyn,schrete01,Ted Schreiber
schripo01,1865,NY,Brooklyn,schripo01,Pop Schriver
schroal01,1932,LA,New Orleans,schroal01,Al Schroll
schrobi01,1958,MD,Baltimore,schrobi01,Bill Schroeder
schrobo01,1944,NJ,Ridgefield,schrobo01,Bob Schroder
schroch01,1978,OK,Okarche,schroch01,Chris Schroder
schroke01,1954,ID,Grangeville,schroke01,Ken Schrom
schubhe01,1906,TX,Houston,schubhe01,Heinie Schuble
schuero01,1948,KS,Catherine,schuero01,Ron Schueler
schugaj01,1989,FL,Winter Haven,schugaj01,A. J. Schugel
schulal01,1889,OH,Toledo,schulal01,Al Schulz
schular01,1928,NY,Brooklyn,schular01,Art Schult
schulba01,1926,NJ,Beverly,schulba01,Barney Schultz
schulbo01,1923,KY,Louisville,schulbo01,Bob Schultz
schulbo02,1985,TX,Dallas,schulbo02,Bo Schultz
schulbu01,1950,OH,Cleveland,schulbu01,Buddy Schultz
schulda01,1953,MA,Framingham,schulda01,Dave Schuler
schuldo01,1962,IL,Roselle,schuldo01,Don Schulze
schuler01,1969,CA,San Diego,schuler01,Erik Schullstrom
schulfr01,1882,NY,Cochecton,schulfr01,Frank Schulte
schulfr02,1901,IL,Belvidere,schulfr02,Fred Schulte
schulha01,1912,MO,St. Louis,schulha01,Ham Schulte
schulho01,1922,MN,St. Paul,schulho01,Howie Schultz
schulja01,1881,OH,Cincinnati,schulja01,Jack Schulte
schulje01,1961,IN,Evansville,schulje01,Jeff Schulz
schuljo01,,NJ,Burlington,schuljo01,John Schultz
schuljo02,1866,MO,St. Louis,schuljo02,John Schulze
schuljo03,1893,PA,Pittsburgh,schuljo03,Joe Schultz
schuljo04,1896,MO,Fredericktown,schuljo04,Johnny Schulte
schuljo05,1918,IL,Chicago,schuljo05,Joe Schultz
schulle01,1916,MO,St. Charles,schulle01,Len Schulte
schulmi01,1920,NY,Syracuse,schulmi01,Mike Schultz
schulmi02,1979,CA,Van Nuys,schulmi02,Mike Schultz
schulwa01,1900,MO,St. Louis,schulwa01,Walt Schulz
schulwe01,1898,WI,Wautoma,schulwe01,Webb Schultz
schulwe02,1901,OR,Hillsboro,schulwe02,Wes Schulmerich
schumha01,1884,NY,Buffalo,schumha01,Hack Schumann
schumha02,1910,NY,Hinckley,schumha02,Hal Schumacher
schumsk01,1980,CA,Torrance,schumsk01,Skip Schumaker
schupfe01,1891,KY,Louisville,schupfe01,Ferdie Schupp
schuri01,1962,PA,Philadelphia,schuri01,Rick Schu
schurjo99,1940,MD,Baltimore,schurjo99,John Schuerholz
schurwa01,1937,IN,Garrett,schurwa01,Wayne Schurr
schusbi01,1912,NY,Buffalo,schusbi01,Bill Schuster
schuspa01,1990,FL,New Port Richey,schuspa01,Patrick Schuster
schutca01,1971,LA,Hammond,schutca01,Carl Schutz
schwabi01,1864,KY,Jamestown,schwabi01,Bill Schwartz
schwabi02,1884,OH,Cleveland,schwabi02,Bill Schwartz
schwabl01,1926,CA,Los Angeles,schwabl01,Blackie Schwamb
schwado01,1936,PA,Wilkes-Barre,schwado01,Don Schwall
schwaje01,1964,FL,Fort Pierce,schwaje01,Jeff Schwarz
schwaky01,1993,OH,Middletown,schwaky01,Kyle Schwarber
schwami01,1964,IA,Fort Dodge,schwami01,Mike Schwabe
schwara01,1944,CA,Los Angeles,schwara01,Randy Schwartz
schweal01,1882,OH,Cleveland,schweal01,Al Schweitzer
schweha01,1890,PA,Schuykill,schweha01,Hal Schwenk
schwepi01,1892,NY,Angola,schwepi01,Pi Schwert
schweru01,1884,KY,Louisville,schweru01,Rudy Schwenck
schwiar01,1889,IN,Fort Wayne,schwiar01,Art Schwind
schwich01,1986,CA,Visalia,schwich01,Chris Schwinden
schwimi01,1986,VA,Fairfax,schwimi01,Michael Schwimer
schypje01,1931,MI,Detroit,schypje01,Jerry Schypinski
sciosmi01,1958,PA,Upper Darby,sciosmi01,Mike Scioscia
scofflo01,1913,IL,Herrin,scofflo01,Lou Scoffic
scoggji01,1891,TX,Killeen,scoggji01,Jim Scoggins
sconida01,1958,CA,San Bernardino,sconida01,Daryl Sconiers
scorehe01,1933,NY,Rosedale,scorehe01,Herb Score
scottda01,1968,CA,Fresno,scottda01,Darryl Scott
scottdi01,1883,OH,Bethel,scottdi01,Dick Scott
scottdi02,1933,NH,Portsmouth,scottdi02,Dick Scott
scottdi03,1962,ME,Ellsworth,scottdi03,Dick Scott
scottdo01,1961,FL,Dunedin,scottdo01,Donnie Scott
scotted01,1870,OH,Walbridge,scotted01,Ed Scott
scottev01,1892,IN,Bluffton,scottev01,Everett Scott
scottga01,1968,NY,New Rochelle,scottga01,Gary Scott
scottge01,1895,IA,Appanoose County,scottge01,George Scott
scottge02,1944,MS,Greenville,scottge02,George Scott
scottja01,1892,NC,Ridgeway,scottja01,Jack Scott
scottji01,1888,SD,Deadwood,scottji01,Jim Scott
scottji02,1887,OH,Cincinnati,scottji02,John Scott
scottjo01,1952,MS,Jackson,scottjo01,John Scott
scottle01,1910,OH,Cleveland,scottle01,LeGrant Scott
scottle02,1915,NM,Roswell,scottle02,Lefty Scott
scottlu01,1978,FL,De Leon Springs,scottlu01,Luke Scott
scottmi01,1861,IL,Chicago,scottmi01,Milt Scott
scottmi03,1955,CA,Santa Monica,scottmi03,Mike Scott
scottpe01,1897,CA,Woodland,scottpe01,Pete Scott
scottro01,1953,IN,Indianapolis,scottro01,Rodney Scott
scottro02,1989,FL,Miami,scottro02,Robby Scott
scottta01,1994,OH,Mogadore,scottta01,Tanner Scott
scottti01,1966,CA,Hanford,scottti01,Tim Scott
scottto01,1951,OH,Cincinnati,scottto01,Tony Scott
scranji01,1960,CA,Torrance,scranji01,Jim Scranton
scribev01,1985,CT,New Milford,scribev01,Evan Scribner
scribtr01,1991,CT,Washington Depot,scribtr01,Troy Scribner
scrivch01,1947,VA,Alexandria,scrivch01,Chuck Scrivener
scrugto01,1966,CA,Riverside,scrugto01,Tony Scruggs
scrugxa01,1987,CA,Whittier,scrugxa01,Xavier Scruggs
scuddsc01,1968,TX,Paris,scuddsc01,Scott Scudder
scurrro01,1956,CA,Sacramento,scurrro01,Rod Scurry
seabosc01,1975,PA,McKeesport,seabosc01,Scott Seabol
seageco01,1994,NC,Charlotte,seageco01,Corey Seager
seageky01,1987,NC,Charlotte,seageky01,Kyle Seager
sealejo01,1938,CO,Edgewater,sealejo01,Johnnie Seale
seamaki01,1957,MS,Pascagoula,seamaki01,Kim Seaman
seaneru01,1968,CA,Brawley,seaneru01,Rudy Seanez
searara01,1955,NY,Freeport,searara01,Ray Searage
searcst01,1964,TN,Knoxville,searcst01,Steve Searcy
searske01,1917,IL,Streator,searske01,Ken Sears
searsto01,1975,IA,Des Moines,searsto01,Todd Sears
seatoto01,1887,NE,Blair,seatoto01,Tom Seaton
seatsto01,1910,NC,Farmington,seatsto01,Tom Seats
seaveto01,1944,CA,Fresno,seaveto01,Tom Seaver
seaybo01,1978,FL,Sarasota,seaybo01,Bobby Seay
sebrabo01,1961,NJ,Ridgewood,sebrabo01,Bob Sebra
sebriji01,1882,PA,Hoytville,sebriji01,Jimmy Sebring
sechrdo01,1876,KY,Williamstown,sechrdo01,Doc Sechrist
secorfr01,1912,IA,Mason City,secorfr01,Frank Secory
secrido01,1944,WA,Seattle,secrido01,Don Secrist
seddoch01,1983,CA,Northridge,seddoch01,Chris Seddon
sedgwdu01,1898,OH,Martins Ferry,sedgwdu01,Duke Sedgwick
sedlash01,1977,IA,Cedar Rapids,sedlash01,Shawn Sedlacek
seech01,1896,NY,Pleasantville,seech01,Charlie See
seedsbo01,1907,TX,Ringgold,seedsbo01,Bob Seeds
seela01,1960,CA,Norwalk,seela01,Larry See
seelbch01,1948,OH,Lakewood,seelbch01,Chuck Seelbach
seelbch02,1972,TX,Lufkin,seelbch02,Chris Seelbach
seerepa01,1923,OK,Wilburton,seerepa01,Pat Seerey
seeryem01,1861,IL,Princeville,seeryem01,Emmett Seery
sefcike01,1971,IL,Tinley Park,sefcike01,Kevin Sefcik
segedro01,1988,NJ,Old Tappan,segedro01,Rob Segedin
segelhe01,1958,CA,San Mateo,segelhe01,Herman Segelke
segovza01,1983,TX,Dallas,segovza01,Zack Segovia
segrika01,1931,TX,Greenville,segrika01,Kal Segrist
seguida01,1966,KS,Kansas City,seguida01,David Segui
seibeku01,1955,MD,Cheverly,seibeku01,Kurt Seibert
seibeph01,1979,KY,Louisville,seibeph01,Phil Seibel
seiboso01,1896,PA,Philadelphia,seiboso01,Socks Seibold
seilhri01,1960,TX,Brenham,seilhri01,Ricky Seilheimer
seitzke01,1962,IL,Springfield,seitzke01,Kevin Seitzer
selbaki01,1872,OH,Columbus,selbaki01,Kip Selbach
selbybi01,1970,AL,Monroeville,selbybi01,Bill Selby
seleaa01,1970,MN,Golden Valley,seleaa01,Aaron Sele
seleefr99,1859,NH,Amherst,seleefr99,Frank Selee
selfto01,1978,LA,Shreveport,selfto01,Todd Self
seligbu99,1934,WI,Milwaukee,seligbu99,Bud Selig
selleje01,1964,CA,Compton,selleje01,Jeff Sellers
selleju01,1986,CA,Bellflower,selleju01,Justin Sellers
sellep01,1897,PA,Llewellyn,sellep01,Epp Sell
selleru01,1881,PA,Duquesne,selleru01,Rube Sellers
sellsda01,1946,CA,Vacaville,sellsda01,Dave Sells
selmadi01,1943,CA,Santa Ana,selmadi01,Dick Selma
selmafr01,1851,MD,Baltimore,selmafr01,Frank Sellman
selphca01,1901,AR,Donaldson,selphca01,Carey Selph
selskst01,1989,CA,Manhattan Beach,selskst01,Steve Selsky
sembeca01,1941,TX,Shiner,sembeca01,Carroll Sembera
sembemi01,1953,IN,Hammond,sembemi01,Mike Sember
semiema01,1990,CA,San Francisco,semiema01,Marcus Semien
seminan01,1920,WV,Pierce,seminan01,Andy Seminick
seminfr01,1967,NY,Brooklyn,seminfr01,Frank Seminara
semprra01,1931,OH,Cleveland,semprra01,Ray Semproch
senerso01,1931,NJ,Newark,senerso01,Sonny Senerchia
senseco01,1847,PA,Philadelphia,senseco01,Count Sensenderfer
sentepa01,1879,LA,New Orleans,sentepa01,Paul Sentell
sentest01,1955,IN,Indianapolis,sentest01,Steve Senteney
seoanma01,1955,FL,Tampa,seoanma01,Manny Seoane
sepkote01,1923,MD,Baltimore,sepkote01,Ted Sepkowski
seradbi01,1862,PA,Philadelphia,seradbi01,Billy Serad
serafda01,1974,CA,San Francisco,serafda01,Dan Serafini
serenbi01,1924,CA,Alameda,serenbi01,Bill Serena
sernapa01,1958,CA,El Centro,sernapa01,Paul Serna
serraji01,1976,CO,Grand Junction,serraji01,Jimmy Serrano
serumga01,1956,ND,Fargo,serumga01,Gary Serum
servasc01,1967,WI,La Crosse,servasc01,Scott Servais
servisc01,1967,OH,Cincinnati,servisc01,Scott Service
sessiwa01,1918,PA,Finleyville,sessiwa01,Walter Sessi
settlme01,1903,OH,Santa Fe,settlme01,Merle Settlemire
sevcijo01,1942,IL,Oak Park,sevcijo01,John Sevcik
several01,1944,NY,Brooklyn,several01,Al Severinsen
severha01,1891,IA,Story City,severha01,Hank Severeid
severri01,1945,CA,Artesia,severri01,Rich Severson
sewalpa01,1990,NV,Las Vegas,sewalpa01,Paul Sewald
sewared01,1867,OH,Cleveland,sewared01,Ed Seward
sewarfr01,1921,NJ,Pennsauken,sewarfr01,Frank Seward
sewarge01,1851,NY,New York,sewarge01,George Seward
seweljo01,1898,AL,Titus,seweljo01,Joe Sewell
sewellu01,1901,AL,Titus,sewellu01,Luke Sewell
sewelri01,1907,AL,Decatur,sewelri01,Rip Sewell
sewelto01,1906,AL,Titus,sewelto01,Tommy Sewell
sexauel01,1926,MO,St. Louis County,sexauel01,Elmer Sexauer
sexsori01,1974,OR,Portland,sexsori01,Richie Sexson
sextoch01,1971,OH,Cincinnati,sextoch01,Chris Sexton
sextofr01,1872,MA,Brockton,sextofr01,Frank Sexton
sextoji01,1951,AL,Mobile,sextoji01,Jimmy Sexton
sextoto01,1865,IL,Rock Island,sextoto01,Tom Sexton
seyboso01,1870,OH,Washingtonville,seyboso01,Socks Seybold
seyfrgo01,1937,CA,Long Beach,seyfrgo01,Gordon Seyfried
seymocy01,1872,NY,Albany,seymocy01,Cy Seymour
seymoja01,1854,PA,Pittsburgh,seymoja01,Jake Seymour
shabaad01,1978,IL,Streator,shabaad01,Adam Shabala
shackbr01,1976,OK,McAlester,shackbr01,Brian Shackelford
shackke01,1989,NC,Charlotte,shackke01,Kevin Shackelford
shafera01,1894,OH,Cincinnati,shafera01,Ralph Shafer
shafeti01,1889,CA,Los Angeles,shafeti01,Tillie Shafer
shafff01,1859,PA,Pittsburgh,,Frank Shaffer
shaffjo01,1864,PA,Lock Haven,shaffjo01,John Shaffer
shaffor01,1851,PA,Philadelphia,shaffor01,Orator Shafer
shaffri01,1991,NJ,Flemington,shaffri01,Richie Shaffer
shaffta01,1866,PA,Philadelphia,shaffta01,Taylor Shafer
shamsar01,1941,MO,St. Louis,shamsar01,Art Shamsky
shanagr01,1947,CA,Eureka,shanagr01,Greg Shanahan
shandji01,1854,NY,Brooklyn,shandji01,Jim Shanley
shanewa01,1900,VA,Lynchburg,shanewa01,Wally Shaner
shankho01,1890,IL,Chicago,shankho01,Howie Shanks
shanldo01,1889,TX,Granbury,shanldo01,Doc Shanley
shannbi01,1894,IN,Oakland City,shannbi01,Bill Shanner
shannda01,1865,CT,Bridgeport,shannda01,Dan Shannon
shannfr01,1873,CA,San Francisco,shannfr01,Frank Shannon
shannjo01,1897,NJ,Jersey City,shannjo01,Joe Shannon
shannmi01,1939,MO,St. Louis,shannmi01,Mike Shannon
shannow01,1879,NE,Omaha,shannow01,Owen Shannon
shannre01,1897,NJ,Jersey City,shannre01,Red Shannon
shannsp01,1878,PA,Pittsburgh,shannsp01,Spike Shannon
shannwa01,1880,OH,Massillon,shannwa01,Warren Shanabrook
shannwa02,1933,OH,Cleveland,shannwa02,Wally Shannon
shantbi01,1927,PA,Pottstown,shantbi01,Billy Shantz
shantbo01,1925,PA,Pottstown,shantbo01,Bobby Shantz
sharmra01,1895,OH,Cleveland,sharmra01,Ralph Sharman
sharodi01,1950,CA,San Mateo,sharodi01,Dick Sharon
sharpbi01,1950,OH,Lima,sharpbi01,Bill Sharp
sharpbu01,1881,PA,West Chester,sharpbu01,Bud Sharpe
sharpjo01,1981,PA,Beaver,sharpjo01,Josh Sharpless
sharpmi01,1961,SC,Orangeburg,sharpmi01,Mike Sharperson
sharrge01,1869,NY,West New Brighton,sharrge01,George Sharrott
sharrja01,1869,NY,Staten Island,sharrja01,Jack Sharrott
sharsbi99,1855,PA,Philadelphia,sharsbi99,Bill Sharsig
shaugsh01,1883,IL,Amboy,shaugsh01,Shag Shaughnessy
shautjo01,1899,PA,Peckville,shautjo01,Joe Shaute
shaveje01,1963,PA,Beaver,shaveje01,Jeff Shaver
shavejo01,1967,GA,Waycross,shavejo01,Jon Shave
shawal02,1881,IL,Toledo,shawal02,Al Shaw
shawbe01,1893,KY,La Center,shawbe01,Ben Shaw
shawbo01,1933,NY,Bronx,shawbo01,Bob Shaw
shawbr01,1987,CA,Livermore,shawbr01,Bryan Shaw
shawdo01,1944,PA,Pittsburgh,shawdo01,Don Shaw
shawdu01,1859,MA,Charlestown,shawdu01,Dupee Shaw
shawhu01,1884,WA,Yakima,shawhu01,Hunky Shaw
shawje01,1966,OH,Washington Court House,shawje01,Jeff Shaw
shawji01,1893,PA,Pittsburgh,shawji01,Jim Shaw
shawkbo01,1890,PA,Sigel,shawkbo01,Bob Shawkey
shawsa01,1863,MD,Baltimore,shawsa01,Sam Shaw
shawtr01,1990,OH,Washington Court House,shawtr01,Travis Shaw
shayda01,1876,OH,Springfield,shayda01,Danny Shay
shayma01,1896,MA,Boston,shayma01,Marty Shay
sheafda01,1961,FL,Jacksonville,sheafda01,Danny Sheaffer
sheage01,1881,NE,Omaha,sheage01,Gerry Shea
sheajo01,1904,MA,Everett,sheajo01,John Shea
shealal01,1900,SC,Chapin,shealal01,Al Shealy
shealry01,1979,FL,Fort Lauderdale,shealry01,Ryan Shealy
sheame01,1900,CA,San Francisco,sheame01,Merv Shea
sheami01,1867,LA,New Orleans,sheami01,Mike Shea
sheana01,1874,MA,Ware,sheana01,Nap Shea
sheanda01,1883,MA,Arlington,sheanda01,Dave Shean
sheare01,1898,MA,Ware,sheare01,Red Shea
shearge01,1890,MO,Marshall,shearge01,George Shears
shearjo01,1871,PA,,shearjo01,John Shearon
shearra01,1929,PA,Jacobus,shearra01,Ray Shearer
shearto01,1977,OH,Columbus,shearto01,Tom Shearn
sheasp01,1920,CT,Naugatuck,sheasp01,Spec Shea
sheast01,1942,MA,Worcester,sheast01,Steve Shea
sheckji01,1878,PA,Upper Chanceford,sheckji01,Jimmy Sheckard
sheehbi01,1868,CT,Hartford,sheehbi01,Biff Sheehan
sheehja01,1893,IL,Chicago,sheehja01,Jack Sheehan
