24,265,"Sat, Nov 4",21,24
264,24,"Fri, Nov 10",22,30
264,164,"Fri, Sept 1",30,14
149,264,"Sat, Sept 9",7,63
278,264,"Sat, Sept 16",16,48
264,38,"Sat, Sept 23",37,10
264,204,"Sat, Sept 30",42,7
25,264,"Sat, Oct 7",7,38
264,9,"Sat, Oct 14",7,13
26,264,"Sat, Oct 28",23,44
2483,264,"Sat, Nov 4",3,38
264,24,"Fri, Nov 10",22,30
254,264,"Sat, Nov 18",,
253,2483,"Sat, Sept 2",21,77
158,2483,"Sat, Sept 9",35,42
2483,2751,"Sat, Sept 16",49,13
2483,9,"Sat, Sept 23",35,37
25,2483,"Sat, Sept 30",24,45
265,2483,"Sat, Oct 7",33,10
2483,24,"Sat, Oct 14",7,49
2483,26,"Sat, Oct 21",14,31
254,2483,"Sat, Oct 28",20,41
2483,264,"Sat, Nov 4",3,38
204,2483,"Sat, Nov 25",,
25,153,"Sat, Sept 2",35,30
2692,25,"Sat, Sept 9",20,33
145,25,"Sat, Sept 16",16,27
30,25,"Sat, Sept 23",30,20
25,2483,"Sat, Sept 30",24,45
25,264,"Sat, Oct 7",7,38
265,25,"Fri, Oct 13",3,37
12,25,"Sat, Oct 21",45,44 2OT
25,38,"Sat, Oct 28",28,44
204,25,"Sat, Nov 4",23,37
204,36,"Sat, Aug 26",27,58
2502,204,"Sat, Sept 2",32,35
135,204,"Sat, Sept 9",48,14
204,265,"Sat, Sept 16",23,52
264,204,"Sat, Sept 30",42,7
204,30,"Sat, Oct 7",10,38
38,204,"Sat, Oct 14",36,33
24,204,"Thu, Oct 26",15,14
204,25,"Sat, Nov 4",23,37
204,12,"Sat, Nov 11",28,49
204,2483,"Sat, Nov 25",,
2711,30,"Sat, Sept 2",31,49
24,30,"Sat, Sept 9",24,42
251,30,"Sat, Sept 16",24 2OT,27
30,25,"Sat, Sept 23",30,20
30,265,"Fri, Sept 29",27,30
204,30,"Sat, Oct 7",10,38
254,30,"Sat, Oct 14",27,28
30,87,"Sat, Oct 21",14,49
30,9,"Sat, Oct 28",48,17
12,30,"Sat, Nov 4",35,49
30,38,"Sat, Nov 11",38,24
26,30,"Sat, Nov 18",,
2464,12,"Sat, Sept 2",24,62
248,12,"Sat, Sept 9",19,16
12,2638,"Fri, Sept 15",63,16
254,12,"Fri, Sept 22",30,24
12,38,"Sat, Oct 7",45,42
26,12,"Sat, Oct 14",30,47
12,25,"Sat, Oct 21",45,44 2OT
265,12,"Sat, Oct 28",37,58
12,30,"Sat, Nov 4",35,49
204,12,"Sat, Nov 11",28,49
166,9,"Thu, Aug 31",31,37
21,9,"Sat, Sept 9",30,20
9,2641,"Sat, Sept 16",45,52
2483,9,"Sat, Sept 23",35,37
9,24,"Sat, Sept 30",24,34
264,9,"Sat, Oct 14",7,13
9,254,"Sat, Oct 21",30,10
30,9,"Sat, Oct 28",48,17
38,9,"Sat, Nov 4",30,41
9,26,"Sat, Nov 11",37,44
245,26,"Sun, Sept 3",44,45
62,26,"Sat, Sept 9",23,56
26,235,"Sat, Sept 16",45,48
26,24,"Sat, Sept 23",34,58
38,26,"Sat, Sept 30",23,27
26,12,"Sat, Oct 14",30,47
2483,26,"Sat, Oct 21",14,31
26,264,"Sat, Oct 28",23,44
26,254,"Fri, Nov 3",17,48
9,26,"Sat, Nov 11",37,44
26,30,"Sat, Nov 18",,
155,254,"Thu, Aug 31",16,37
254,252,"Sat, Sept 9",19,13
23,254,"Sat, Sept 16",16,54
254,12,"Fri, Sept 22",30,24
24,254,"Sat, Oct 7",23,20
254,30,"Sat, Oct 14",27,28
9,254,"Sat, Oct 21",30,10
254,2483,"Sat, Oct 28",20,41
26,254,"Fri, Nov 3",17,48
265,254,"Sat, Nov 11",33,25
254,264,"Sat, Nov 18",,
36,38,"Fri, Sept 1",3,17
326,38,"Sat, Sept 9",3,37
2458,38,"Sat, Sept 16",21,41
264,38,"Sat, Sept 23",37,10
38,26,"Sat, Sept 30",23,27
12,38,"Sat, Oct 7",45,42
38,204,"Sat, Oct 14",36,33
38,265,"Sat, Oct 21",0,28
25,38,"Sat, Oct 28",28,44
38,9,"Sat, Nov 4",30,41
30,38,"Sat, Nov 11",38,24
2026,61,"Sat, Sept 2",10,31
61,87,"Sat, Sept 9",20,19
2535,61,"Sat, Sept 16",14,42
344,61,"Sat, Sept 23",3,31
61,2633,"Sat, Sept 30",41,0
61,238,"Sat, Oct 7",45,14
142,61,"Sat, Oct 14",28,53
57,61,"Sat, Oct 28",7,42
2579,61,"Sat, Nov 4",10,24
61,2,"Sat, Nov 11",17,40
61,59,"Sat, Nov 25",,
152,2579,"Sat, Sept 2",28,35
2579,142,"Sat, Sept 9",31,13
96,2579,"Sat, Sept 16",23,13
2348,2579,"Sat, Sept 23",16,17
2579,245,"Sat, Sept 30",17,24
8,2579,"Sat, Oct 7",22,48
2579,2633,"Sat, Oct 14",15,9
238,2579,"Sat, Oct 28",27,34
2579,61,"Sat, Nov 4",10,24
57,2579,"Sat, Nov 11",20,28
2747,2579,"Sat, Nov 18",,
228,2579,"Sat, Nov 25",,
96,2572,"Sat, Sept 2",24,17
2198,96,"Sat, Sept 9",16,27
96,2579,"Sat, Sept 16",23,13
57,96,"Sat, Sept 23",28,27
2199,96,"Sat, Sept 30",20,24
142,96,"Sat, Oct 7",34,40
96,344,"Sat, Oct 21",7,45
2633,96,"Sat, Oct 28",26,29
145,96,"Sat, Nov 4",37,34
96,238,"Sat, Nov 11",44,21
97,96,"Sat, Nov 25",,
130,57,"Sat, Sept 2",33,17
2633,57,"Sat, Sept 16",20,26
57,96,"Sat, Sept 23",28,27
238,57,"Sat, Sept 30",24,38
99,57,"Sat, Oct 7",17,16
245,57,"Sat, Oct 14",19,17
61,57,"Sat, Oct 28",42,7
57,142,"Sat, Nov 4",16,45
57,2579,"Sat, Nov 11",20,28
5,57,"Sat, Nov 18",,
52,57,"Sat, Nov 25",,
2623,142,"Sat, Sept 2",43,72
2579,142,"Sat, Sept 9",31,13
2509,142,"Sat, Sept 16",35,3
2,142,"Sat, Sept 23",51,14
142,96,"Sat, Oct 7",34,40
142,61,"Sat, Oct 14",28,53
70,142,"Sat, Oct 21",21,68
142,41,"Sat, Oct 28",52,12
57,142,"Sat, Nov 4",16,45
2633,142,"Sat, Nov 11",17,50
142,238,"Sat, Nov 18",,
59,2633,"Mon, Sept 4",41 2OT,42
282,2633,"Sat, Sept 9",7,42
2633,57,"Sat, Sept 16",20,26
113,2633,"Sat, Sept 23",13,17
61,2633,"Sat, Sept 30",41,0
2579,2633,"Sat, Oct 14",15,9
2633,333,"Sat, Oct 21",7,45
2633,96,"Sat, Oct 28",26,29
2572,2633,"Sat, Nov 4",10,24
2633,142,"Sat, Nov 11",17,50
99,2633,"Sat, Nov 18",,
238,2633,"Sat, Nov 25",,
238,2393,"Sat, Sept 2",28,6
2010,238,"Sat, Sept 9",0,42
2306,238,"Sat, Sept 16",7,14
333,238,"Sat, Sept 23",59,0
238,57,"Sat, Sept 30",24,38
61,238,"Sat, Oct 7",45,14
238,145,"Sat, Oct 14",35,57
238,2579,"Sat, Oct 28",27,34
98,238,"Sat, Nov 4",17,31
96,238,"Sat, Nov 11",44,21
142,238,"Sat, Nov 18",,
238,2633,"Sat, Nov 25",,
52,333,"Sat, Sept 2",7,24
278,333,"Sat, Sept 9",10,41
36,333,"Sat, Sept 16",23,41
333,238,"Sat, Sept 23",59,0
145,333,"Sat, Sept 30",3,66
333,245,"Sat, Oct 7",27,19
8,333,"Sat, Oct 14",9,41
2633,333,"Sat, Oct 21",7,45
99,333,"Sat, Nov 4",10,24
333,344,"Sat, Nov 11",31,24
2382,333,"Sat, Nov 18",,
290,2,"Sat, Sept 2",7,41
2,228,"Sat, Sept 9",6,14
2382,2,"Sat, Sept 16",10,24
2,142,"Sat, Sept 23",51,14
344,2,"Sat, Sept 30",10,49
145,2,"Sat, Oct 7",23,44
2,99,"Sat, Oct 14",23,27
2,8,"Sat, Oct 21",52,20
2,245,"Sat, Nov 4",42,27
61,2,"Sat, Nov 11",17,40
2433,2,"Sat, Nov 18",,
252,99,"Sat, Sept 2",0,27
236,99,"Sat, Sept 9",10,45
99,344,"Sat, Sept 16",7,37
183,99,"Sat, Sept 23",26,35
2653,99,"Sat, Sept 30",24,21
99,57,"Sat, Oct 7",17,16
2,99,"Sat, Oct 14",23,27
99,145,"Sat, Oct 21",40,24
99,333,"Sat, Nov 4",10,24
8,99,"Sat, Nov 11",10,33
99,2633,"Sat, Nov 18",,
245,99,"Sat, Nov 25",,
2127,344,"Sat, Sept 2",0,49
344,2348,"Sat, Sept 9",57,21
99,344,"Sat, Sept 16",7,37
344,61,"Sat, Sept 23",3,31
344,2,"Sat, Sept 30",10,49
252,344,"Sat, Oct 14",10,35
96,344,"Sat, Oct 21",7,45
344,245,"Sat, Oct 28",35,14
113,344,"Sat, Nov 4",23,34
333,344,"Sat, Nov 11",31,24
145,344,"Thu, Nov 23",,
245,26,"Sun, Sept 3",44,45
2447,245,"Sat, Sept 9",14,24
309,245,"Sat, Sept 16",21,45
8,245,"Sat, Sept 23",43 OT,50
2579,245,"Sat, Sept 30",17,24
333,245,"Sat, Oct 7",27,19
245,57,"Sat, Oct 14",19,17
344,245,"Sat, Oct 28",35,14
2,245,"Sat, Nov 4",42,27
167,245,"Sat, Nov 11",14,55
245,145,"Sat, Nov 18",,
245,99,"Sat, Nov 25",,
6,145,"Sat, Sept 2",27,47
2630,145,"Sat, Sept 9",23,45
145,25,"Sat, Sept 16",16,27
145,333,"Sat, Sept 30",3,66
145,2,"Sat, Oct 7",23,44
238,145,"Sat, Oct 14",35,57
99,145,"Sat, Oct 21",40,24
8,145,"Sat, Oct 28",38,37
145,96,"Sat, Nov 4",37,34
309,145,"Sat, Nov 11",22,50
245,145,"Sat, Nov 18",,
145,344,"Thu, Nov 23",,
50,8,"Thu, Aug 31",7,49
2628,8,"Sat, Sept 9",28,7
245,8,"Sat, Sept 23",50,43 OT
166,8,"Sat, Sept 30",24,42
8,2579,"Sat, Oct 7",22,48
8,333,"Sat, Oct 14",9,41
2,8,"Sat, Oct 21",52,20
8,145,"Sat, Oct 28",38,37
324,8,"Sat, Nov 4",38,39
8,99,"Sat, Nov 11",10,33
2026,61,"Sat, Sept 2",10,31
61,87,"Sat, Sept 9",20,19
2535,61,"Sat, Sept 16",14,42
344,61,"Sat, Sept 23",3,31
61,2633,"Sat, Sept 30",41,0
61,238,"Sat, Oct 7",45,14
142,61,"Sat, Oct 14",28,53
57,61,"Sat, Oct 28",7,42
2579,61,"Sat, Nov 4",10,24
61,2,"Sat, Nov 11",17,40
61,59,"Sat, Nov 25",,
152,2579,"Sat, Sept 2",28,35
2579,142,"Sat, Sept 9",31,13
96,2579,"Sat, Sept 16",23,13
2348,2579,"Sat, Sept 23",16,17
2579,245,"Sat, Sept 30",17,24
8,2579,"Sat, Oct 7",22,48
2579,2633,"Sat, Oct 14",15,9
238,2579,"Sat, Oct 28",27,34
2579,61,"Sat, Nov 4",10,24
57,2579,"Sat, Nov 11",20,28
2747,2579,"Sat, Nov 18",,
228,2579,"Sat, Nov 25",,
96,2572,"Sat, Sept 2",24,17
2198,96,"Sat, Sept 9",16,27
96,2579,"Sat, Sept 16",23,13
57,96,"Sat, Sept 23",28,27
2199,96,"Sat, Sept 30",20,24
142,96,"Sat, Oct 7",34,40
96,344,"Sat, Oct 21",7,45
2633,96,"Sat, Oct 28",26,29
145,96,"Sat, Nov 4",37,34
96,238,"Sat, Nov 11",44,21
97,96,"Sat, Nov 25",,
130,57,"Sat, Sept 2",33,17
2633,57,"Sat, Sept 16",20,26
57,96,"Sat, Sept 23",28,27
238,57,"Sat, Sept 30",24,38
99,57,"Sat, Oct 7",17,16
245,57,"Sat, Oct 14",19,17
61,57,"Sat, Oct 28",42,7
57,142,"Sat, Nov 4",16,45
57,2579,"Sat, Nov 11",20,28
5,57,"Sat, Nov 18",,
52,57,"Sat, Nov 25",,
2623,142,"Sat, Sept 2",43,72
2579,142,"Sat, Sept 9",31,13
2509,142,"Sat, Sept 16",35,3
2,142,"Sat, Sept 23",51,14
142,96,"Sat, Oct 7",34,40
142,61,"Sat, Oct 14",28,53
70,142,"Sat, Oct 21",21,68
142,41,"Sat, Oct 28",52,12
57,142,"Sat, Nov 4",16,45
2633,142,"Sat, Nov 11",17,50
142,238,"Sat, Nov 18",,
59,2633,"Mon, Sept 4",41 2OT,42
282,2633,"Sat, Sept 9",7,42
2633,57,"Sat, Sept 16",20,26
113,2633,"Sat, Sept 23",13,17
61,2633,"Sat, Sept 30",41,0
2579,2633,"Sat, Oct 14",15,9
2633,333,"Sat, Oct 21",7,45
2633,96,"Sat, Oct 28",26,29
2572,2633,"Sat, Nov 4",10,24
2633,142,"Sat, Nov 11",17,50
99,2633,"Sat, Nov 18",,
238,2633,"Sat, Nov 25",,
238,2393,"Sat, Sept 2",28,6
2010,238,"Sat, Sept 9",0,42
2306,238,"Sat, Sept 16",7,14
333,238,"Sat, Sept 23",59,0
238,57,"Sat, Sept 30",24,38
61,238,"Sat, Oct 7",45,14
238,145,"Sat, Oct 14",35,57
238,2579,"Sat, Oct 28",27,34
98,238,"Sat, Nov 4",17,31
96,238,"Sat, Nov 11",44,21
142,238,"Sat, Nov 18",,
238,2633,"Sat, Nov 25",,
52,333,"Sat, Sept 2",7,24
278,333,"Sat, Sept 9",10,41
36,333,"Sat, Sept 16",23,41
333,238,"Sat, Sept 23",59,0
145,333,"Sat, Sept 30",3,66
333,245,"Sat, Oct 7",27,19
8,333,"Sat, Oct 14",9,41
2633,333,"Sat, Oct 21",7,45
99,333,"Sat, Nov 4",10,24
333,344,"Sat, Nov 11",31,24
2382,333,"Sat, Nov 18",,
290,2,"Sat, Sept 2",7,41
2,228,"Sat, Sept 9",6,14
2382,2,"Sat, Sept 16",10,24
2,142,"Sat, Sept 23",51,14
344,2,"Sat, Sept 30",10,49
145,2,"Sat, Oct 7",23,44
2,99,"Sat, Oct 14",23,27
2,8,"Sat, Oct 21",52,20
2,245,"Sat, Nov 4",42,27
61,2,"Sat, Nov 11",17,40
2433,2,"Sat, Nov 18",,
252,99,"Sat, Sept 2",0,27
236,99,"Sat, Sept 9",10,45
99,344,"Sat, Sept 16",7,37
183,99,"Sat, Sept 23",26,35
2653,99,"Sat, Sept 30",24,21
99,57,"Sat, Oct 7",17,16
2,99,"Sat, Oct 14",23,27
99,145,"Sat, Oct 21",40,24
99,333,"Sat, Nov 4",10,24
8,99,"Sat, Nov 11",10,33
99,2633,"Sat, Nov 18",,
245,99,"Sat, Nov 25",,
2127,344,"Sat, Sept 2",0,49
344,2348,"Sat, Sept 9",57,21
99,344,"Sat, Sept 16",7,37
344,61,"Sat, Sept 23",3,31
344,2,"Sat, Sept 30",10,49
252,344,"Sat, Oct 14",10,35
96,344,"Sat, Oct 21",7,45
344,245,"Sat, Oct 28",35,14
113,344,"Sat, Nov 4",23,34
333,344,"Sat, Nov 11",31,24
145,344,"Thu, Nov 23",,
245,26,"Sun, Sept 3",44,45
2447,245,"Sat, Sept 9",14,24
309,245,"Sat, Sept 16",21,45
8,245,"Sat, Sept 23",43 OT,50
2579,245,"Sat, Sept 30",17,24
333,245,"Sat, Oct 7",27,19
245,57,"Sat, Oct 14",19,17
344,245,"Sat, Oct 28",35,14
2,245,"Sat, Nov 4",42,27
167,245,"Sat, Nov 11",14,55
245,145,"Sat, Nov 18",,
245,99,"Sat, Nov 25",,
6,145,"Sat, Sept 2",27,47
2630,145,"Sat, Sept 9",23,45
145,25,"Sat, Sept 16",16,27
145,333,"Sat, Sept 30",3,66
145,2,"Sat, Oct 7",23,44
238,145,"Sat, Oct 14",35,57
99,145,"Sat, Oct 21",40,24
8,145,"Sat, Oct 28",38,37
145,96,"Sat, Nov 4",37,34
309,145,"Sat, Nov 11",22,50
245,145,"Sat, Nov 18",,
145,344,"Thu, Nov 23",,
50,8,"Thu, Aug 31",7,49
2628,8,"Sat, Sept 9",28,7
245,8,"Sat, Sept 23",50,43 OT
166,8,"Sat, Sept 30",24,42
8,2579,"Sat, Oct 7",22,48
8,333,"Sat, Oct 14",9,41
2,8,"Sat, Oct 21",52,20
8,145,"Sat, Oct 28",38,37
324,8,"Sat, Nov 4",38,39
8,99,"Sat, Nov 11",10,33
2653,68,"Sat, Sept 2",13,24
2011,2653,"Sat, Sept 9",7,34
2653,166,"Sat, Sept 16",27,24
2006,2653,"Sat, Sept 23",17,22
2653,99,"Sat, Sept 30",24,21
6,2653,"Wed, Oct 11",19,8
2653,2247,"Sat, Oct 21",34,10
290,2653,"Sat, Oct 28",16,38
70,2653,"Thu, Nov 2",21,24
2653,324,"Sat, Nov 11",42,17
326,2653,"Fri, Nov 24",,
2634,2247,"Thu, Aug 31",17,10
2247,213,"Sat, Sept 16",0,56
2247,2429,"Sat, Sept 23",28,0
2247,324,"Sat, Oct 7",27,21
2247,2433,"Sat, Oct 14",47,37
2653,2247,"Sat, Oct 21",34,10
6,2247,"Thu, Oct 26",13,21
2247,290,"Sat, Nov 4",21,17
2247,326,"Sat, Nov 11",33,30
2026,2247,"Sat, Nov 25",,
2026,61,"Sat, Sept 2",10,31
2542,2026,"Sat, Sept 9",7,54
2026,326,"Sat, Sept 16",20,13
154,2026,"Sat, Sept 23",20,19
166,2026,"Sat, Oct 7",31,45
2026,70,"Sat, Oct 14",23,20
324,2026,"Sat, Oct 21",29,37
2026,113,"Sat, Oct 28",27 2OT,30
2026,2433,"Sat, Nov 4",45,52
290,2026,"Thu, Nov 9",6,27
2026,2247,"Sat, Nov 25",,
2032,158,"Sat, Sept 2",36,43
2029,2032,"Sat, Sept 16",3,48
2032,2567,"Sat, Sept 23",21,44
2032,290,"Wed, Oct 4",43,25
324,2032,"Sat, Oct 14",17,51
309,2032,"Thu, Oct 19",3,47
2032,166,"Sat, Oct 28",37,21
2032,6,"Sat, Nov 11",19,24
326,2032,"Sat, Nov 18",,
2032,2433,"Sat, Nov 25",,
2545,309,"Sat, Sept 2",48,51
309,202,"Sat, Sept 9",42,66
309,245,"Sat, Sept 16",21,45
2433,309,"Sat, Sept 23",56,50 2OT
309,70,"Sat, Oct 7",21,16
326,309,"Thu, Oct 12",7,24
309,2032,"Thu, Oct 19",3,47
309,6,"Sat, Nov 4",19,14
309,145,"Sat, Nov 11",22,50
166,309,"Sat, Nov 18",,
290,309,"Sat, Nov 25",,
2433,235,"Thu, Aug 31",29,37
2572,2433,"Sat, Sept 16",28,17
2433,309,"Sat, Sept 23",56,50 2OT
324,2433,"Sat, Sept 30",43,51
2433,326,"Sat, Oct 7",45,27
2247,2433,"Sat, Oct 14",47,37
2433,6,"Sat, Oct 21",23,33
2433,70,"Sat, Oct 28",23,31
2026,2433,"Sat, Nov 4",45,52
2433,2,"Sat, Nov 18",,
2032,2433,"Sat, Nov 25",,
6,145,"Sat, Sept 2",27,47
197,6,"Fri, Sept 8",44,7
2010,6,"Sat, Sept 16",0,45
70,6,"Sat, Sept 23",29,23 2OT
6,2348,"Sat, Sept 30",16,34
6,2653,"Wed, Oct 11",19,8
2433,6,"Sat, Oct 21",23,33
6,2247,"Thu, Oct 26",13,21
309,6,"Sat, Nov 4",19,14
2032,6,"Sat, Nov 11",19,24
6,290,"Sat, Nov 18",,
166,9,"Thu, Aug 31",31,37
166,167,"Sat, Sept 9",30,28
2653,166,"Sat, Sept 16",27,24
2638,166,"Sat, Sept 23",14,41
166,8,"Sat, Sept 30",24,42
166,2026,"Sat, Oct 7",31,45
166,290,"Sat, Oct 14",35,27
2032,166,"Sat, Oct 28",37,21
166,326,"Sat, Nov 4",45,35
166,309,"Sat, Nov 18",,
70,166,"Sat, Nov 25",,
16,70,"Thu, Aug 31",6,28
2439,70,"Sat, Sept 9",44,16
70,2711,"Sat, Sept 16",28,37
70,6,"Sat, Sept 23",29,23 2OT
309,70,"Sat, Oct 7",21,16
2026,70,"Sat, Oct 14",23,20
70,142,"Sat, Oct 21",21,68
2433,70,"Sat, Oct 28",23,31
70,2653,"Thu, Nov 2",21,24
324,70,"Sat, Nov 18",,
70,166,"Sat, Nov 25",,
2277,326,"Sat, Sept 2",11,20
326,38,"Sat, Sept 9",3,37
2026,326,"Sat, Sept 16",20,13
2636,326,"Sat, Sept 23",44,14
326,2751,"Sat, Sept 30",10,45
2433,326,"Sat, Oct 7",45,27
326,309,"Thu, Oct 12",7,24
326,324,"Sat, Oct 28",27,7
166,326,"Sat, Nov 4",45,35
2247,326,"Sat, Nov 11",33,30
326,2032,"Sat, Nov 18",,
326,2653,"Fri, Nov 24",,
290,2,"Sat, Sept 2",7,41
160,290,"Sat, Sept 9",22,12
290,84,"Sat, Sept 23",17,52
2032,290,"Wed, Oct 4",43,25
166,290,"Sat, Oct 14",35,27
290,113,"Sat, Oct 21",20,55
290,2653,"Sat, Oct 28",16,38
2247,290,"Sat, Nov 4",21,17
290,2026,"Thu, Nov 9",6,27
6,290,"Sat, Nov 18",,
290,309,"Sat, Nov 25",,
113,324,"Sat, Sept 2",28,38
324,5,"Sat, Sept 16",23,30
2710,324,"Sat, Sept 23",52,10
324,2433,"Sat, Sept 30",43,51
2247,324,"Sat, Oct 7",27,21
324,2032,"Sat, Oct 14",17,51
324,2026,"Sat, Oct 21",29,37
326,324,"Sat, Oct 28",27,7
324,8,"Sat, Nov 4",38,39
2653,324,"Sat, Nov 11",42,17
324,70,"Sat, Nov 18",,
2653,68,"Sat, Sept 2",13,24
2011,2653,"Sat, Sept 9",7,34
2653,166,"Sat, Sept 16",27,24
2006,2653,"Sat, Sept 23",17,22
2653,99,"Sat, Sept 30",24,21
6,2653,"Wed, Oct 11",19,8
2653,2247,"Sat, Oct 21",34,10
290,2653,"Sat, Oct 28",16,38
70,2653,"Thu, Nov 2",21,24
2653,324,"Sat, Nov 11",42,17
326,2653,"Fri, Nov 24",,
2634,2247,"Thu, Aug 31",17,10
2247,213,"Sat, Sept 16",0,56
2247,2429,"Sat, Sept 23",28,0
2247,324,"Sat, Oct 7",27,21
2247,2433,"Sat, Oct 14",47,37
2653,2247,"Sat, Oct 21",34,10
6,2247,"Thu, Oct 26",13,21
2247,290,"Sat, Nov 4",21,17
2247,326,"Sat, Nov 11",33,30
2026,2247,"Sat, Nov 25",,
2026,61,"Sat, Sept 2",10,31
2542,2026,"Sat, Sept 9",7,54
2026,326,"Sat, Sept 16",20,13
154,2026,"Sat, Sept 23",20,19
166,2026,"Sat, Oct 7",31,45
2026,70,"Sat, Oct 14",23,20
324,2026,"Sat, Oct 21",29,37
2026,113,"Sat, Oct 28",27 2OT,30
2026,2433,"Sat, Nov 4",45,52
290,2026,"Thu, Nov 9",6,27
2026,2247,"Sat, Nov 25",,
2032,158,"Sat, Sept 2",36,43
2029,2032,"Sat, Sept 16",3,48
2032,2567,"Sat, Sept 23",21,44
2032,290,"Wed, Oct 4",43,25
324,2032,"Sat, Oct 14",17,51
309,2032,"Thu, Oct 19",3,47
2032,166,"Sat, Oct 28",37,21
2032,6,"Sat, Nov 11",19,24
326,2032,"Sat, Nov 18",,
2032,2433,"Sat, Nov 25",,
2545,309,"Sat, Sept 2",48,51
309,202,"Sat, Sept 9",42,66
309,245,"Sat, Sept 16",21,45
2433,309,"Sat, Sept 23",56,50 2OT
309,70,"Sat, Oct 7",21,16
326,309,"Thu, Oct 12",7,24
309,2032,"Thu, Oct 19",3,47
309,6,"Sat, Nov 4",19,14
309,145,"Sat, Nov 11",22,50
166,309,"Sat, Nov 18",,
290,309,"Sat, Nov 25",,
2433,235,"Thu, Aug 31",29,37
2572,2433,"Sat, Sept 16",28,17
2433,309,"Sat, Sept 23",56,50 2OT
324,2433,"Sat, Sept 30",43,51
2433,326,"Sat, Oct 7",45,27
2247,2433,"Sat, Oct 14",47,37
2433,6,"Sat, Oct 21",23,33
2433,70,"Sat, Oct 28",23,31
2026,2433,"Sat, Nov 4",45,52
2433,2,"Sat, Nov 18",,
2032,2433,"Sat, Nov 25",,
6,145,"Sat, Sept 2",27,47
197,6,"Fri, Sept 8",44,7
2010,6,"Sat, Sept 16",0,45
70,6,"Sat, Sept 23",29,23 2OT
6,2348,"Sat, Sept 30",16,34
6,2653,"Wed, Oct 11",19,8
2433,6,"Sat, Oct 21",23,33
6,2247,"Thu, Oct 26",13,21
309,6,"Sat, Nov 4",19,14
2032,6,"Sat, Nov 11",19,24
6,290,"Sat, Nov 18",,
166,9,"Thu, Aug 31",31,37
166,167,"Sat, Sept 9",30,28
2653,166,"Sat, Sept 16",27,24
2638,166,"Sat, Sept 23",14,41
166,8,"Sat, Sept 30",24,42
166,2026,"Sat, Oct 7",31,45
166,290,"Sat, Oct 14",35,27
2032,166,"Sat, Oct 28",37,21
166,326,"Sat, Nov 4",45,35
166,309,"Sat, Nov 18",,
70,166,"Sat, Nov 25",,
16,70,"Thu, Aug 31",6,28
2439,70,"Sat, Sept 9",44,16
70,2711,"Sat, Sept 16",28,37
70,6,"Sat, Sept 23",29,23 2OT
309,70,"Sat, Oct 7",21,16
2026,70,"Sat, Oct 14",23,20
70,142,"Sat, Oct 21",21,68
2433,70,"Sat, Oct 28",23,31
70,2653,"Thu, Nov 2",21,24
324,70,"Sat, Nov 18",,
70,166,"Sat, Nov 25",,
2277,326,"Sat, Sept 2",11,20
326,38,"Sat, Sept 9",3,37
2026,326,"Sat, Sept 16",20,13
2636,326,"Sat, Sept 23",44,14
326,2751,"Sat, Sept 30",10,45
2433,326,"Sat, Oct 7",45,27
326,309,"Thu, Oct 12",7,24
326,324,"Sat, Oct 28",27,7
166,326,"Sat, Nov 4",45,35
2247,326,"Sat, Nov 11",33,30
326,2032,"Sat, Nov 18",,
326,2653,"Fri, Nov 24",,
290,2,"Sat, Sept 2",7,41
160,290,"Sat, Sept 9",22,12
290,84,"Sat, Sept 23",17,52
2032,290,"Wed, Oct 4",43,25
166,290,"Sat, Oct 14",35,27
290,113,"Sat, Oct 21",20,55
290,2653,"Sat, Oct 28",16,38
2247,290,"Sat, Nov 4",21,17
290,2026,"Thu, Nov 9",6,27
6,290,"Sat, Nov 18",,
290,309,"Sat, Nov 25",,
113,324,"Sat, Sept 2",28,38
324,5,"Sat, Sept 16",23,30
2710,324,"Sat, Sept 23",52,10
324,2433,"Sat, Sept 30",43,51
2247,324,"Sat, Oct 7",27,21
324,2032,"Sat, Oct 14",17,51
324,2026,"Sat, Oct 21",29,37
326,324,"Sat, Oct 28",27,7
324,8,"Sat, Nov 4",38,39
2653,324,"Sat, Nov 11",42,17
324,70,"Sat, Nov 18",,
