utah,oregon,66,56,2017,12,29,"Matthew Knight Arena, Eugene, OR"
washington,southern-california,88,81,2017,12,29,"Galen Center, Los Angeles, CA"
colorado,oregon-st,57,76,2017,12,29,"Gill Coliseum, Corvallis, OR"
washington-st,ucla,82,96,2017,12,29,"Pauley Pavilion, Los Angeles, CA"
villanova,butler,93,101,2017,12,30,"Hinkle Fieldhouse, Indianapolis, IN"
arizona-st,arizona,78,84,2017,12,30,"McKale Center, Tuscon, AZ"
florida-st,duke,93,100,2017,12,30,"Cameron Indoor Stadium, Durham, NC"
texas-am,alabama,57,79,2017,12,30,"Coleman Coliseum, Tuscaloosa, AL"
depaul,xavier,72,77,2017,12,30,"Cintas Center, Cincinnati, OH"
wichita-st,uconn,72,62,2017,12,30,"XL Center, Hartford, CT"
boston-college,virginia,58,59,2017,12,30,"John Paul Jones Arena, Charlottesville, VA"
oklahoma,tcu,90,89,2017,12,30,"Schollmaier Arena, Fort Worth, TX"
wake-forest,north-carolina,69,73,2017,12,30,"Dean Smith Center, Chapel Hill, NC"
lipscomb,purdue,66,98,2017,12,30,"Mackey Arena, West Lafayette, IN"
miami-fl,pittsburgh,67,53,2017,12,30,"Petersen Events Center, Pittsburgh, PA"
tennessee,arkansas,93,95,2017,12,30,"Bud Walton Arena, Fayetteville, AR"
santa-clara,gonzaga,52,101,2017,12,30,"McCarthey Athletic Center, Spokane, WA"
vanderbilt,florida,74,81,2017,12,30,"Exactech Arena at the Stephen C. O'Connell Center, Gainesville, FL"
miami-oh,ohio-st,59,72,2017,12,30,"Value City Arena at the Jerome Schottenstein Center, Columbus, OH"
brown,northwestern,73,95,2017,12,30,"Allstate Arena, Rosemont, IL"
fordham,vcu,63,76,2017,12,30,"Stuart C. Siegel Center, Richmond, VA"
coppin-st,penn-st,43,88,2017,12,30,"Bryce Jordan Center, University Park, PA"
furman,vmi,87,57,2017,12,30,"Cameron Hall, Lexington, VA"
western-caro,citadel,81,79,2017,12,30,"McAlister Field House, Charleston, SC"
oakland,green-bay,79,80,2017,12,30,"Resch Center, Green Bay, WI"
georgia-tech,notre-dame,59,68,2017,12,30,"Purcell Pavilion, South Bend, IN"
harvard,minnesota,55,65,2017,12,30,"Williams Arena, Minneapolis, MN"
saint-louis,la-salle,60,83,2017,12,30,"Tom Gola Arena, Philadelphia, PA"
north-greenville,sc-upstate,59,80,2017,12,30,"G.B. Hodge Center, Spartanburg, SC"
campbell,unc-asheville,79,85,2017,12,30,"Kimmel Arena, Asheville, NC"
maine,columbia,71,83,2017,12,30,"Francis S. Levien Gymnasium, New York, NY"
high-point,winthrop,60,76,2017,12,30,"Winthrop Coliseum, Rock Hill, SC"
drexel,elon,75,90,2017,12,30,"Alumni Gym, Elon, NC"
st-andrews,nc-central,55,75,2017,12,30,"McLendon-McDougald Gymnasium, Durham, NC"
massachusetts,st-bonaventure,78,98,2017,12,30,"Reilly Center, St. Bonaventure, NY"
montana,southern-utah,79,49,2017,12,30,"Centrum Arena, Cedar City, UT"
southern-miss,western-ky,66,82,2017,12,30,"E. A. Diddle Arena, Bowling Green, KY"
presentation,south-dakota-st,68,111,2017,12,30,"Frost Arena, Brookings, SD"
cornell,auburn,77,98,2017,12,30,"Auburn Arena, Auburn, AL"
dayton,duquesne,62,70,2017,12,30,"A.J. Palumbo Center, Pittsburgh, PA"
grand-canyon,illinois,58,62,2017,12,30,"State Farm Center, Champaign, IL"
mass-lowell,wisconsin,53,82,2017,12,30,"Kohl Center, Madison, WI"
north-carolina-st,clemson,62,78,2017,12,30,"Littlejohn Coliseum, Clemson, SC"
george-mason,rhode-island,64,83,2017,12,30,"Thomas F. Ryan Center, Kingston, RI"
saint-josephs,george-washington,64,70,2017,12,30,"Charles E. Smith Athletic Center, Washington, DC"
st-marys-ca,byu,74,64,2017,12,30,"Marriott Center, Provo, UT"
evansville,loyola-chicago,59,66,2017,12,30,"Joseph J. Gentile Center, Chicago, IL"
pepperdine,san-diego,66,74,2017,12,30,"Jenny Craig Pavilion, San Diego, CA"
yale,kennesaw-st,89,74,2017,12,30,"KSU Convocation Center, Kennesaw, GA"
towson,col-of-charleston,62,73,2017,12,30,"TD Arena, Charleston, SC"
elmira,binghamton,65,113,2017,12,30,"Binghamton University Events Center, Binghamton, NY"
uc-riverside,seattle,71,95,2017,12,30,"Connolly Center, Seattle, WA"
hofstra,william-mary,87,90,2017,12,30,"Kaplan Arena, Williamsburg, VA"
radford,presbyterian,78,62,2017,12,30,"Templeton Physical Education Center, Clinton, SC"
northeastern,james-madison,81,70,2017,12,30,"JMU Convocation Center, Harrisonburg, VA"
iupui,wright-st,52,60,2017,12,30,"Wright State University Nutter Center, Fairborn, OH"
davidson,richmond,58,69,2017,12,30,"Robins Center, Richmond, VA"
georgetown,marquette,65,74,2017,12,30,"BMO Harris Bradley Center, Milwaukee, WI"
chicago-st,western-mich,71,92,2017,12,30,"University Arena, Kalamazoo, MI"
northwestern-st,mcneese-st,63,72,2017,12,30,"Burton Coliseum, Lake Charles, LA"
denver,south-dakota,71,82,2017,12,30,"DakotaDome, Vermillion, SD"
concordia-mi,ipfw,59,92,2017,12,30,"Hilliard Gates Sports Center, Fort Wayne, IN"
liberty,gardner-webb,55,58,2017,12,30,"Paul Porter Arena, Boiling Springs, NC"
north-florida,mississippi-st,81,109,2017,12,30,"Humphrey Coliseum, Starkville, MS"
colorado-st,san-jose-st,59,52,2017,12,30,"Event Center Arena, San Jose, CA"
new-mexico,nevada,74,77,2017,12,30,"Lawlor Events Center, Reno, NV"
middle-tenn,uab,63,60,2017,12,30,"Bartow Arena, Birmingham, AL"
wofford,unc-greensboro,67,71,2017,12,30,"Greensboro Coliseum Complex, Greensboro, NC"
holy-names,uc-davis,62,89,2017,12,30,"The Pavilion, Davis, CA"
morehead-st,jacksonville-st,69,76,2017,12,30,"Pete Mathews Coliseum, Jacksonville, AL"
longwood,charleston-so,43,84,2017,12,30,"The Buc Dome, North Charleston, SC"
jacksonville,michigan,51,76,2017,12,30,"Crisler Center, Ann Arbor, MI"
temple,houston,73,76,2017,12,30,"Health & PE Arena, Houston, TX"
air-force,fresno-st,59,71,2017,12,30,"Save Mart Center, Fresno, CA"
charlotte,old-dominion,58,89,2017,12,30,"Ted Constant Convocation Center, Norfolk, VA"
fla-atlantic,fiu,57,58,2017,12,30,"FIU Arena, Miami, FL"
louisiana-tech,marshall,65,78,2017,12,30,"Cam Henderson Center, Huntington, WV"
incarnate-word,nicholls-st,60,77,2017,12,30,"Stopher Gym, Thibodaux, LA"
belmont,ut-martin,65,58,2017,12,30,"Skyhawk Arena, Martin, TN"
eastern-ky,tennessee-tech,69,77,2017,12,30,"Hooper Eblen Arena, Cookeville, TN"
tex-am-intl,long-beach-st,59,77,2017,12,30,"Walter Pyramid, Long Beach, CA"
dartmouth,new-hampshire,66,83,2017,12,30,"Lundholm Gymnasium, Durham, NH"
norfolk-st,stony-brook,74,68,2017,12,30,"Island Federal Credit Union Arena, Stony Brook, NY"
detroit,milwaukee,79,87,2017,12,30,"UW-Milwaukee Panther Arena, Milwaukee, WI"
ill-chicago,northern-ky,51,86,2017,12,30,"BB&T Arena at Northern Kentucky, Highland Heights, KY"
montana-st,northern-ariz,76,73,2017,12,30,"Walkup Skydome, Flagstaff, AZ"
delaware,unc-wilmington,58,56,2017,12,30,"Raiford G. Trask Coliseum, Wilmington, NC"
fairfield,manhattan,58,61,2017,12,30,"Draddy Gymnasium, Bronx, NY"
north-texas,utsa,72,71,2017,12,30,"UTSA Convocation Center, San Antonio, TX"
chattanooga,samford,56,73,2017,12,30,"Pete Hanna Center, Birmingham, AL"
new-orleans,houston-baptist,64,57,2017,12,30,"Sharp Gymnasium, Houston, TX"
eastern-ill,austin-peay,54,70,2017,12,30,"Winfield Dunn Center, Clarksville, TN"
neb-omaha,oral-roberts,74,93,2017,12,30,"Mabee Center, Tulsa, OK"
siu-edwardsville,murray-st,63,87,2017,12,30,"CFSB Center, Murray, KY"
hampton,utrgv,69,80,2017,12,30,"UTRGV Fieldhouse, Edinburg, TX"
cal-st-fullerton,utah-valley,78,87,2017,12,30,"UCCU Center, Orem, UT"
sam-houston-st,abilene-christian,72,75,2017,12,30,"Moody Coliseum (Abilene), Abilene, TX"
lamar,am-corpus-chris,77,72,2017,12,30,"American Bank Center, Corpus Christi, TX"
san-francisco,portland,84,61,2017,12,30,"Chiles Center, Portland, OR"
rice,utep,62,80,2017,12,30,"Don Haskins Center, El Paso, TX"
idaho-st,weber-st,62,60,2017,12,30,"Dee Events Center, Ogden, UT"
california,stanford,77,74,2017,12,30,"Maples Pavilion, Stanford, CA"
loyola-marymount,pacific,82,88,2017,12,30,"Alex G. Spanos Center, Stockton, CA"
utah-st,san-diego-st,59,79,2017,12,30,"Viejas Arena at Aztec Bowl, San Diego, CA"
morgan-st,cal-st-northridge,69,79,2017,12,30,"Matadome, Northridge, CA"
notre-dame-de-namur,cal-poly,40,73,2017,12,30,"Mott Gymnasium, San Luis Obispo, CA"
pacific-union,uc-santa-barbara,49,81,2017,12,30,"Thunderdome-UC Santa Barbara Events Center, Santa Barbara, CA"
portland-st,sacramento-st,75,80,2017,12,30,"The Nest, Sacramento, CA"
boise-st,unlv,83,74,2017,12,30,"Thomas & Mack Center, Paradise, NV"
savannah-st,michigan-st,52,108,2017,12,31,"Jack Breslin Students Events Center, East Lansing, MI"
georgia,kentucky,61,66,2017,12,31,"Rupp Arena, Lexington, KY"
memphis,cincinnati,48,82,2017,12,31,"BB&T Arena at Northern Kentucky, Highland Heights, KY"
st-johns-ny,seton-hall,70,75,2017,12,31,"Prudential Center, Newark, NJ"
providence,creighton,64,83,2017,12,31,"CenturyLink Center, Omaha, NE"
monmouth,saint-peters,64,77,2017,12,31,"Yanitelli Center, Jersey City, NJ"
florida-tech,fgcu,54,62,2017,12,31,"Alico Arena, Fort Myers, FL"
centenary-nj,umbc,41,85,2017,12,31,"Retriever Activities Center, Cantonsville, MD"
wagner,st-francis-brooklyn,75,82,2017,12,31,"Peter Aquilone Court, Brooklyn, NY"
iona,canisius,78,85,2017,12,31,"Koessler Athletic Center, Buffalo, NY"
rider,niagara,99,76,2017,12,31,"Gallagher Center, Lewiston, NY"
tulsa,tulane,65,56,2017,12,31,"Devlin Fieldhouse, New Orleans, LA"
uni,bradley,53,72,2017,12,31,"Carver Arena, Peoria, IL"
east-tenn-st,mercer,74,55,2017,12,31,"Hawkins Arena, Macon, GA"
tennessee-st,southeast-mo-st,65,77,2017,12,31,"Show Me Center, Cape Girardeau, MO"
mt-st-marys,liu-brooklyn,57,71,2017,12,31,"Steinberg Wellness Center, Brooklyn, NY"
texas-arlington,appalachian-st,76,80,2017,12,31,"George M. Holmes Convocation Center, Boone, NC"
fairleigh-dickinson,sacred-heart,65,66,2017,12,31,"William H. Pitt Center, Fairfield, CT"
saint-francis-pa,bryant,86,82,2017,12,31,"Chace Athletic Center, Smithfield, RI"
central-penn,umes,69,74,2017,12,31,"Hytche Athletic Center, Princess Anne, MD"
texas-st,coastal-caro,53,48,2017,12,31,"HTC Center, Conway, SC"
robert-morris,central-conn-st,71,57,2017,12,31,"William H. Detrick Gymnasium, New Britain, CT"
ucf,east-carolina,59,39,2017,12,31,"Minges Coliseum, Greenville, NC"
drake,southern-ill,70,67,2017,12,31,"SIU Arena, Carbondale, IL"
indiana-st,illinois-st,81,84,2017,12,31,"Redbird Arena, Normal, IL"
missouri-st,valparaiso,67,50,2017,12,31,"Athletics-Recreation Center, Valparaiso, IN"
southeastern-la,central-ark,73,69,2017,12,31,"Farris Center, Conway, AR"
idaho,northern-colo,77,81,2017,12,31,"Bank of Colorado Arena at Butler-Hancock Athletic Center, Greeley, CO"
ga-southern,south-ala,67,69,2017,12,31,"Mitchell Center, Mobile, AL"
georgia-st,troy,66,68,2017,12,31,"Trojan Arena, Troy, AL"
la-lafayette,arkansas-st,88,78,2017,12,31,"Convocation Center, Jonesboro, AR"
la-monroe,ualr,62,71,2017,12,31,"Jack Stephens Center, Little Rock, AR"
eastern-wash,north-dakota,77,64,2017,12,31,"Betty Engelstad Sioux Center, Grand Forks, ND"
utah,oregon-st,66,64,2017,12,31,"Gill Coliseum, Corvallis, OR"
south-carolina,ole-miss,69,74,2017,12,31,"The Pavilion at Ole Miss, Oxford, MS"
virginia-tech,syracuse,56,68,2017,12,31,"Carrier Dome, Syracuse, NY"
washington,ucla,53,74,2017,12,31,"Pauley Pavilion, Los Angeles, CA"
south-fla,smu,39,79,2017,12,31,"Moody Coliseum, Dallas, TX"
washington-st,southern-california,71,89,2017,12,31,"Galen Center, Los Angeles, CA"
colorado,oregon,62,77,2017,12,31,"Matthew Knight Arena, Eugene, OR"
west-virginia,kansas-st,77,69,2018,01,01,"Bramlage Coliseum, Manhattan, KS"
fla-national,stetson,88,94,2018,01,01,"Edmunds Center, DeLand, FL"
youngstown-st,cleveland-st,80,77,2018,01,01,"Wolstein Center, Cleveland, OH"
quinnipiac,siena,71,70,2018,01,01,"Times Union Center, Albany, NY"
alabama-am,grambling,71,64,2018,01,01,"Fredrick C. Hobdy Assembly Center, Grambling, LA"
ark-pine-bluff,mississippi-val,80,71,2018,01,01,"Harrison HPER Complex, Itta Bena, MS"
alcorn,prairie-view,64,76,2018,01,01,"William J. Nicks Building, Prairie View, TX"
texas,iowa-st,74,70,2018,01,01,"James H. Hilton Coliseum, Ames, IA"
alabama-st,jackson-st,73,82,2018,01,01,"Williams Assembly Center, Jackson, MS"
southern-u,texas-southern,66,78,2018,01,01,"Health & PE Arena, Houston, TX"
butler,xavier,79,86,2018,01,02,"Cintas Center, Cincinnati, OH"
texas-tech,kansas,85,73,2018,01,02,"Allen Fieldhouse, Lawrence, KS"
florida,texas-am,83,66,2018,01,02,"Reed Arena, College Station, TX"
tcu,baylor,81,78,2018,01,02,"Ferrell Center, Waco, TX"
arkansas,mississippi-st,75,78,2018,01,02,"Humphrey Coliseum, Starkville, MS"
auburn,tennessee,94,84,2018,01,02,"Thompson-Boling Arena, Knoxville, TN"
michigan,iowa,75,68,2018,01,02,"Carver-Hawkeye Arena, Iowa City, IA"
alabama,vanderbilt,75,76,2018,01,02,"Memorial Gymnasium, Nashville, TN"
penn-st,maryland,69,75,2018,01,02,"Xfinity Center, College Park, MD"
indiana,wisconsin,61,71,2018,01,02,"Kohl Center, Madison, WI"
akron,western-mich,75,87,2018,01,02,"University Arena, Kalamazoo, MI"
miami-oh,bowling-green,77,72,2018,01,02,"Stroh Center, Bowling Green, OH"
eastern-mich,ball-st,62,72,2018,01,02,"Worthen Arena, Muncie, IN"
toledo,buffalo,94,104,2018,01,02,"Alumni Arena, Buffalo, NY"
ohio,central-mich,50,75,2018,01,02,"McGuirk Arena, Mount Pleasant, MI"
trinity-baptist,jacksonville,48,105,2018,01,02,"Swisher Gym, Jacksonville, FL"
fla-national,north-florida,70,104,2018,01,02,"UNF Arena, Jacksonville, FL"
loyola-maryland,army,75,86,2018,01,02,"Christl Arena, West Point, NY"
umkc,sc-upstate,79,77,2018,01,02,"G.B. Hodge Center, Spartanburg, SC"
colgate,american,72,63,2018,01,02,"Bender Arena, Washington, DC"
boston-u,bucknell,84,79,2018,01,02,"Sojka Pavilion, Lewisburg, PA"
holy-cross,lafayette,48,60,2018,01,02,"Kirby Sports Center, Easton, PA"
lehigh,navy,66,78,2018,01,02,"Navy Alumni Hall, Annapolis, MD"
charleston-so,liberty,53,70,2018,01,02,"Vines Center, Lynchburg, VA"
delaware,col-of-charleston,78,93,2018,01,02,"TD Arena, Charleston, SC"
drexel,unc-wilmington,87,107,2018,01,02,"Raiford G. Trask Coliseum, Wilmington, NC"
hofstra,northeastern,71,70,2018,01,02,"Matthews Arena, Boston, MA"
vermont,harvard,62,56,2018,01,02,"Lavietes Pavilion, Allston, MA"
towson,elon,72,75,2018,01,02,"Alumni Gym, Elon, NC"
william-mary,james-madison,84,76,2018,01,02,"JMU Convocation Center, Harrisonburg, VA"
manhattan,marist,101,96,2018,01,02,"McCann Arena, Poughkeepsie, NY"
kent-st,northern-ill,61,75,2018,01,02,"NIU Convocation Center, DeKalb, IL"
doane,neb-omaha,60,100,2018,01,02,"Baxter Arena, Omaha, NE"
our-lady-of-the-lake,utrgv,75,96,2018,01,02,"UTRGV Fieldhouse, Edinburg, TX"
iupui,green-bay,67,63,2018,01,02,"Resch Center, Green Bay, WI"
pittsburgh,louisville,51,77,2018,01,02,"KFC Yum! Center, Louisville, KY"
nebraska,northwestern,70,55,2018,01,02,"Allstate Arena, Rosemont, IL"
georgetown,depaul,90,81,2018,01,02,"Wintrust Arena, Chicago, IL"
san-diego-st,colorado-st,77,68,2018,01,02,"Moby Arena, Fort Collins, CO"
oklahoma-st,oklahoma,89,109,2018,01,03,"Lloyd Noble Center, Norman, OK"
virginia,virginia-tech,78,52,2018,01,03,"Cassell Coliseum, Blacksburg, VA"
north-carolina,florida-st,80,81,2018,01,03,"Donald L. Tucker Civic Center, Tallahassee, FL"
rutgers,purdue,51,82,2018,01,03,"Mackey Arena, West Lafayette, IN"
miami-fl,georgia-tech,54,64,2018,01,03,"McCamish Pavilion, Atlanta, GA"
kentucky,lsu,74,71,2018,01,03,"Pete Maravich Assembly Center, Baton Rouge, LA"
clemson,boston-college,74,70,2018,01,03,"Silvio O. Conte Forum, Chestnut Hill, MA"
ole-miss,georgia,60,71,2018,01,03,"Stegeman Coliseum, Athens, GA"
marquette,providence,95,90,2018,01,03,"Dunkin' Donuts Center, Providence, RI"
uconn,tulsa,88,90,2018,01,03,"Reynolds Center, Tulsa, OK"
saint-louis,davidson,51,54,2018,01,03,"Belk Arena, Davidson, NC"
syracuse,wake-forest,67,73,2018,01,03,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC"
richmond,fordham,65,69,2018,01,03,"Rose Hill Gymnasium, Bronx, NY"
east-carolina,south-fla,67,65,2018,01,03,"USF Sun Dome, Tampa, FL"
george-washington,duquesne,52,69,2018,01,03,"A.J. Palumbo Center, Pittsburgh, PA"
memphis,ucf,56,65,2018,01,03,"CFE Arena, Orlando, FL"
la-salle,rhode-island,62,74,2018,01,03,"Thomas F. Ryan Center, Kingston, RI"
vcu,saint-josephs,81,87,2018,01,03,"Michael J. Hagan '85 Arena, Philadelphia, PA"
hartford,albany-ny,72,64,2018,01,03,"SEFCU Arena, Guilderland, NY"
maine,stony-brook,70,71,2018,01,03,"Island Federal Credit Union Arena, Stony Brook, NY"
gardner-webb,campbell,82,80,2018,01,03,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
njit,brown,69,70,2018,01,03,"Paul Bailey Pizzitola Sports Center, Providence, RI"
new-hampshire,umbc,67,71,2018,01,03,"Retriever Activities Center, Cantonsville, MD"
unc-asheville,high-point,74,84,2018,01,03,"Millis Athletic Convocation Center, High Point, NC"
presbyterian,longwood,78,65,2018,01,03,"Willett Hall, Portsmouth, VA"
winthrop,radford,79,85,2018,01,03,"Dedmon Center, Radford, VA"
george-mason,massachusetts,80,72,2018,01,03,"William D. Mullins Center, Amherst, MA"
central-ark,sam-houston-st,76,82,2018,01,03,"Bernard Johnson Coliseum, Huntsville, TX"
fisk,lipscomb,53,99,2018,01,03,"Allen Arena, Nashville, TN"
south-carolina-st,bethune-cookman,80,86,2018,01,03,"Moore Gymnasium, Daytona Beach, FL"
nc-central,delaware-st,65,62,2018,01,03,"Memorial Hall Gym, Dover, DE"
umes,morgan-st,82,85,2018,01,03,"Hill Field House, Baltimore, MD"
st-johns-ny,creighton,71,78,2018,01,03,"CenturyLink Center, Omaha, NE"
illinois-st,drake,62,87,2018,01,03,"Knapp Center, Des Moines, IA"
valparaiso,bradley,71,80,2018,01,03,"Carver Arena, Peoria, IL"
evansville,southern-ill,63,65,2018,01,03,"SIU Arena, Carbondale, IL"
indiana-st,loyola-chicago,61,57,2018,01,03,"Joseph J. Gentile Center, Chicago, IL"
mcneese-st,abilene-christian,74,79,2018,01,03,"Moody Coliseum (Abilene), Abilene, TX"
lamar,new-orleans,62,72,2018,01,03,"Lakefront Arena, New Orleans, LA"
nicholls-st,stephen-f-austin,64,81,2018,01,03,"William R. Johnson Coliseum, Nacogdoches, TX"
northwestern-st,am-corpus-chris,65,67,2018,01,03,"American Bank Center, Corpus Christi, TX"
south-dakota-st,north-dakota-st,87,80,2018,01,03,"Scheels Center, Fargo, ND"
western-ill,south-dakota,50,62,2018,01,03,"DakotaDome, Vermillion, SD"
howard,florida-am,76,84,2018,01,03,"Al Lawson Center, Tallahassee, FL"
coppin-st,norfolk-st,67,75,2018,01,03,"Joseph G. Echols Memorial Hall, Norfolk, VA"
st-bonaventure,dayton,72,82,2018,01,03,"University of Dayton Arena, Dayton, OH"
alabama-am,jackson-st,56,59,2018,01,03,"Williams Assembly Center, Jackson, MS"
alcorn,texas-southern,70,85,2018,01,03,"Health & PE Arena, Houston, TX"
alabama-st,grambling,74,66,2018,01,03,"Fredrick C. Hobdy Assembly Center, Grambling, LA"
southern-u,prairie-view,74,78,2018,01,03,"William J. Nicks Building, Prairie View, TX"
illinois,minnesota,67,77,2018,01,03,"Williams Arena, Minneapolis, MN"
missouri,south-carolina,79,68,2018,01,03,"Colonial Life Arena, Columbia, SC"
north-carolina-st,notre-dame,58,88,2018,01,03,"Purcell Pavilion, South Bend, IN"
fresno-st,utah-st,79,81,2018,01,03,"Smith Spectrum, Logan, UT"
new-mexico,boise-st,62,90,2018,01,03,"Taco Bell Arena, Boise, ID"
uc-riverside,cal-st-fullerton,65,68,2018,01,03,"Titan Gym, Fullerton, CA"
wyoming,nevada,83,92,2018,01,03,"Lawlor Events Center, Reno, NV"
unlv,san-jose-st,82,76,2018,01,03,"Event Center Arena, San Jose, CA"
maryland,michigan-st,61,91,2018,01,04,"Jack Breslin Students Events Center, East Lansing, MI"
arizona-st,colorado,81,90,2018,01,04,"Coors Events Center, Boulder, CO"
houston,wichita-st,63,81,2018,01,04,"Charles Koch Arena, Wichita, KS"
arizona,utah,94,82,2018,01,04,"Jon M. Huntsman Center, Salt Lake City, UT"
cincinnati,temple,55,53,2018,01,04,"Liacouras Center, Philadelphia, PA"
gonzaga,pepperdine,89,59,2018,01,04,"Firestone Fieldhouse, Malibu, CA"
eastern-ill,morehead-st,61,52,2018,01,04,"Ellis T. Johnson Arena, Morehead, KY"
ohio-st,iowa,92,81,2018,01,04,"Carver-Hawkeye Arena, Iowa City, IA"
uab,fla-atlantic,75,44,2018,01,04,"FAU Arena, Boca Raton, FL"
middle-tenn,fiu,71,66,2018,01,04,"FIU Arena, Miami, FL"
ut-martin,austin-peay,69,75,2018,01,04,"Winfield Dunn Center, Clarksville, TN"
vmi,wofford,53,92,2018,01,04,"Benjamin Johnson Arena, Spartanburg, SC"
central-conn-st,fairleigh-dickinson,77,81,2018,01,04,"Rothman Center, Teaneck, NJ"
bryant,mt-st-marys,80,96,2018,01,04,"Knott Arena, Emmitsburg, MD"
liu-brooklyn,saint-francis-pa,68,85,2018,01,04,"DeGol Arena, Loretto, PA"
vermont,mass-lowell,88,77,2018,01,04,"Costello Athletic Center, Lowell, MA"
st-francis-brooklyn,robert-morris,79,80,2018,01,04,"Charles L. Sewall Center, Moon Township, PA"
sacred-heart,wagner,63,69,2018,01,04,"Spiro Sports Center, Staten Island, NY"
green-bay,cleveland-st,79,80,2018,01,04,"Wolstein Center, Cleveland, OH"
ill-chicago,iupui,70,65,2018,01,04,"Indiana Farmers Coliseum, Indianapolis, IN"
ualr,georgia-st,64,73,2018,01,04,"GSU Sports Arena, Atlanta, GA"
arkansas-st,ga-southern,49,80,2018,01,04,"W.S. Hanner Fieldhouse, Statesboro, GA"
utsa,louisiana-tech,78,76,2018,01,04,"Thomas Assembly Center, Ruston, LA"
western-caro,chattanooga,75,63,2018,01,04,"McKenzie Arena, Chattanooga, TN"
citadel,furman,67,107,2018,01,04,"Timmons Arena, Greenville, SC"
milwaukee,youngstown-st,63,72,2018,01,04,"Beeghly Center, Youngstown, OH"
charlotte,north-texas,70,68,2018,01,04,"UNT Coliseum, Denton, TX"
coastal-caro,la-monroe,72,82,2018,01,04,"Fant-Ewing Coliseum, Monroe, LA"
old-dominion,rice,82,75,2018,01,04,"Tudor Fieldhouse, Houston, TX"
east-tenn-st,samford,90,72,2018,01,04,"Pete Hanna Center, Birmingham, AL"
utep,southern-miss,75,85,2018,01,04,"Reed Green Coliseum, Hattiesburg, MS"
tennessee-tech,belmont,67,80,2018,01,04,"Curb Event Center, Nashville, TN"
ipfw,oral-roberts,60,76,2018,01,04,"Mabee Center, Tulsa, OK"
siu-edwardsville,eastern-ky,85,82,2018,01,04,"Alumni Coliseum McBrayer Arena, Richmond, KY"
southeast-mo-st,murray-st,73,89,2018,01,04,"CFSB Center, Murray, KY"
appalachian-st,la-lafayette,45,78,2018,01,04,"Cajundome, Lafayette, LA"
troy,texas-arlington,76,86,2018,01,04,"College Park Center, Arlington, TX"
south-ala,texas-st,69,72,2018,01,04,"Strahan Coliseum, San Marcos, TX"
jacksonville-st,tennessee-st,60,67,2018,01,04,"Gentry Complex, Nashville, TN"
smu,tulane,70,73,2018,01,04,"Devlin Fieldhouse, New Orleans, LA"
uni,missouri-st,55,62,2018,01,04,"JQH Arena, Springfield, MO"
north-dakota,montana,79,109,2018,01,04,"Dahlberg Arena, Missoula, MT"
southern-utah,idaho-st,78,93,2018,01,04,"Holt Arena, Pocatello, ID"
northern-colo,montana-st,64,76,2018,01,04,"Worthington Arena, Bozeman, MT"
northern-ariz,weber-st,55,95,2018,01,04,"Dee Events Center, Ogden, UT"
portland-st,eastern-wash,74,81,2018,01,04,"Reese Court, Cheney, WA"
ucla,stanford,99,107,2018,01,04,"Maples Pavilion, Stanford, CA"
santa-clara,loyola-marymount,65,49,2018,01,04,"Gersten Pavilion, Los Angeles, CA"
san-diego,portland,81,74,2018,01,04,"Chiles Center, Portland, OR"
pacific,st-marys-ca,56,74,2018,01,04,"McKeon Pavilion, Moraga, CA"
uc-santa-barbara,cal-poly,79,80,2018,01,04,"Mott Gymnasium, San Luis Obispo, CA"
hawaii,long-beach-st,81,89,2018,01,04,"Walter Pyramid, Long Beach, CA"
uc-irvine,uc-davis,53,64,2018,01,04,"The Pavilion, Davis, CA"
sacramento-st,idaho,68,69,2018,01,04,"Cowan Spectrum at Kibbie Dome, Moscow, ID"
southern-california,california,80,62,2018,01,04,"Haas Pavilion, Berkeley, CA"
byu,san-francisco,69,59,2018,01,04,"War Memorial Gymnasium, San Francisco, CA"
central-penn,cornell,69,93,2018,01,05,"Newman Arena, Ithaca, NY"
holy-cross,lehigh,77,83,2018,01,05,"Stabler Arena, Bethlehem, PA"
akron,toledo,65,67,2018,01,05,"Savage Arena, Toledo, OH"
wisconsin,rutgers,60,64,2018,01,05,"Louis Brown Athletic Center, Piscataway, NJ"
american,navy,64,70,2018,01,05,"Navy Alumni Hall, Annapolis, MD"
bucknell,army,83,66,2018,01,05,"Christl Arena, West Point, NY"
boston-u,loyola-maryland,65,68,2018,01,05,"Reitz Arena, Baltimore, MD"
lafayette,colgate,71,68,2018,01,05,"Cotterell Court, Hamilton, NY"
william-mary,delaware,90,65,2018,01,05,"Bob Carpenter Center, Newark, DE"
col-of-charleston,drexel,82,87,2018,01,05,"Daskalakis Athletic Center, Philadelphia, PA"
elon,northeastern,60,72,2018,01,05,"Matthews Arena, Boston, MA"
james-madison,hofstra,81,87,2018,01,05,"David S. Mack Sports and Exhibition Complex - Hofstra Arena, Hempstead, NY"
unc-wilmington,towson,71,89,2018,01,05,"SECU Arena, Towson, MD"
fairfield,rider,77,96,2018,01,05,"Alumni Gymnasium, Lawrenceville, NJ"
saint-peters,iona,69,73,2018,01,05,"Hynes Athletic Center, New Rochelle, NY"
