smu,stanford,85,70,2015,11,19
temple,minnesota,75,70,2015,11,19
ole-miss,george-mason,62,68,2015,11,19
wright-st,kentucky,63,78,2015,11,20
rider,maryland,58,65,2015,11,20
duke,vcu,79,71,2015,11,20
long-beach-st,virginia,52,87,2015,11,20
mcneese-st,oklahoma,56,85,2015,11,20
east-tenn-st,villanova,51,86,2015,11,20
ark-pine-bluff,michigan-st,46,92,2015,11,20
east-carolina,california,62,70,2015,11,20
miami-fl,utah,90,66,2015,11,20
jackson-st,baylor,60,77,2015,11,20
temple,butler,69,74,2015,11,20
xavier,michigan,86,70,2015,11,20
savannah-st,oregon,59,77,2015,11,20
oral-roberts,ut-martin,70,66,2015,11,20
ohio,tulsa,88,90,2015,11,20
george-mason,oklahoma-st,71,68,2015,11,20
fresno-pacific,bakersfield,68,81,2015,11,20
fiu,james-madison,61,64,2015,11,20
hofstra,florida-st,82,77,2015,11,20
ole-miss,towson,76,60,2015,11,20
siena,radford,76,62,2015,11,20
wisconsin,georgetown,61,71,2015,11,20
mississippi-st,texas-tech,72,74,2015,11,20
ball-st,eastern-ky,81,89,2015,11,20
depaul,south-carolina,61,76,2015,11,20
medgar-evers,howard,64,106,2015,11,20
delaware,iona,77,92,2015,11,20
murray-st,georgia,52,63,2015,11,20
texas-arlington,ohio-st,73,68,2015,11,20
florida-col,jacksonville,63,81,2015,11,20
prairie-view,bryant,58,71,2015,11,20
lipscomb,miami-oh,68,70,2015,11,20
penn-st,duquesne,52,78,2015,11,20
jacksonville-st,winthrop,69,80,2015,11,20
stetson,west-virginia,62,103,2015,11,20
appalachian-st,hampton,61,82,2015,11,20
seton-hall,bradley,67,59,2015,11,20
detroit,pittsburgh,79,95,2015,11,20
la-lafayette,alabama,93,105,2015,11,20
south-dakota,kansas-st,72,93,2015,11,20
tex-am-kingsville,utrgv,56,78,2015,11,20
columbia,northwestern,80,83,2015,11,20
trinity-intl,milwaukee,61,85,2015,11,20
charleston-so,arkansas,75,93,2015,11,20
indiana-st,norfolk-st,70,61,2015,11,20
south-carolina-st,longwood,83,77,2015,11,20
embry-riddle-fl,northern-ariz,57,90,2015,11,20
adams-st,byu,56,97,2015,11,20
portland,colorado,63,85,2015,11,20
union-tn,utah-st,49,73,2015,11,20
antelope-valley,utah-valley,60,104,2015,11,20
ga-southern,auburn,62,92,2015,11,20
holy-names,sacramento-st,56,96,2015,11,20
san-jose-st,montana-st,69,81,2015,11,20
minnesota,missouri-st,74,69,2015,11,20
siena-heights,eastern-mich,34,79,2015,11,20
idaho-st,washington-st,67,85,2015,11,20
north-carolina,uni,67,71,2015,11,21
emporia-st,wichita-st,54,76,2015,11,21
mt-st-marys,gonzaga,56,101,2015,11,21
umass-lowell,notre-dame,57,83,2015,11,21
furman,uconn,58,83,2015,11,21
purdue,old-dominion,61,39,2015,11,21
kentucky-st,iupui,82,86,2015,11,21
stony-brook,western-ky,66,67,2015,11,21
col-of-charleston,davidson,81,82,2015,11,21
northeastern,lipscomb,79,67,2015,11,21
belmont,evansville,88,93,2015,11,21
southern-ill,sam-houston-st,86,81,2015,11,21
piedmont-intl,coastal-caro,35,116,2015,11,21
south-carolina-st,eastern-ky,82,92,2015,11,21
william-mary,dayton,66,69,2015,11,21
fairleigh-dickinson,fordham,62,85,2015,11,21
bob-jones,usc-upstate,83,79,2015,11,21
eureka,northern-ill,52,100,2015,11,21
south-dakota-st,tcu,76,67,2015,11,21
central-penn,liberty,50,86,2015,11,21
maine,wagner,73,87,2015,11,21
monmouth,drexel,82,74,2015,11,21
siu-edwardsville,ipfw,67,87,2015,11,21
penn,washington,67,104,2015,11,21
trinity-intl,chicago-st,70,81,2015,11,21
cornell,canisius,62,87,2015,11,21
fla-atlantic,miami-oh,75,69,2015,11,21
bowling-green,north-dakota,59,77,2015,11,21
ualr,san-diego-st,49,43,2015,11,21
unc-asheville,texas-am,47,75,2015,11,21
lafayette,njit,66,80,2015,11,21
morgan-st,campbell,59,54,2015,11,21
prairie-view,radford,56,64,2015,11,21
ohio,norfolk-st,93,71,2015,11,21
austin-peay,cal-poly,64,73,2015,11,21
longwood,ball-st,67,78,2015,11,21
toledo,loyola-il,62,69,2015,11,21
oregon-st,uc-santa-barbara,71,59,2015,11,21
niagara,vermont,67,85,2015,11,21
oral-roberts,james-madison,74,64,2015,11,21
central-ark,rutgers,84,87,2015,11,21
bethune-cookman,richmond,64,89,2015,11,21
san-diego,cal-st-fullerton,55,67,2015,11,21
florida-st,depaul,83,67,2015,11,21
marist,kent-st,72,79,2015,11,21
boston-u,south-fla,78,66,2015,11,21
unc-greensboro,ucf,54,65,2015,11,21
citadel,presbyterian,79,95,2015,11,21
suny-oneonta,albany-ny,49,92,2015,11,21
vmi,virginia-tech,52,76,2015,11,21
brown,providence,73,94,2015,11,21
sacred-heart,fairfield,79,83,2015,11,21
western-caro,high-point,69,75,2015,11,21
american,st-francis-pa,48,68,2015,11,21
elon,syracuse,55,66,2015,11,21
houston-baptist,illinois-st,56,72,2015,11,21
loyola-maryland,st-bonaventure,82,94,2015,11,21
western-mich,unc-wilmington,76,80,2015,11,21
bucknell,manhattan,80,67,2015,11,21
kennesaw-st,samford,65,77,2015,11,21
umbc,northern-colo,81,72,2015,11,21
siena,bryant,78,59,2015,11,21
lamar,delaware-st,77,66,2015,11,21
buffalo,nc-at,86,68,2015,11,21
ut-martin,fiu,62,69,2015,11,21
cleveland-st,rhode-island,45,73,2015,11,21
umkc,drake,79,73,2015,11,21
florida-am,houston,52,97,2015,11,21
am-corpus-chris,texas,56,67,2015,11,21
middle-tenn,tennessee-st,69,66,2015,11,21
oakwood,alabama-am,89,97,2015,11,21
st-francis-ny,saint-louis,60,76,2015,11,21
western-ill,eastern-ill,83,63,2015,11,21
louisiana-tech,grambling,86,67,2015,11,21
