Joseph Forte,1981,GA,Atlanta
Eddie Griffin,1982,PA,Philadelphia
Tang Hamilton,1978,MS,Jackson
Trenton Hassell,1979,TN,Clarksville
Kirk Haston,1979,TN,Loblesville
Brendan Haywood,1979,NY,New York
Steven Hunter,1981,IL,Chicago
Mike James,1975,NY,Copaigue
Richard Jefferson,1980,CA,Los Angeles
Joe Johnson,1947,MS,Carthage
Terence Morris,1979,MD,Frederick
Troy Murphy,1980,NJ,Morristown
Dean Oliver,1978,IL,Quincy
Zach Randolph,1981,IN,Marion
Jason Richardson,1981,MI,Saginaw
Norm Richardson,1979,NY,Brooklyn
Jeryl Sasser,1979,TX,Dallas
Kenny Satterfield,1981,NY,New York
Brian Scalabrine,1978,CA,Long Beach
Ansu Sesay,1976,NC,Greensboro
Bobby Simmons,1980,IL,Chicago
Leon Smith,1980,IL,Chicago
Will Solomon,1978,CT,Hartford
Etan Thomas,1978,NY,Harlem
Jamaal Tinsley,1978,NY,Brooklyn
Jeff Trepagnier,1979,CA,Los Angeles
Gerald Wallace,1982,AL,Sylacauga
Rodney White,1959,AL,Tuskegee
Loren Woods,1978,MO,St. Louis
Maceo Baston,1975,TX,Corsicana
Mike Batiste,1977,CA,Long Beach
Lonny Baxter,1979,MD,Silver Spring
Devin Brown,1968,FL,Jacksonville
Caron Butler,1980,WI,Racine
Rasual Butler,1979,PA,Philadelphia
Dan Dickau,1978,OR,Portland
Juan Dixon,1978,MD,Baltimore
Reggie Evans,1980,FL,Pensacola
Drew Gooden,1981,CA,Oakland
Marcus Haislip,1980,TN,Lewisburg
Adam Harrington,1980,MA,Bernardston
Junior Harrington,1980,NC,Wagram
Nate Huffman,1975,MI,Battle Creek
Ryan Humphrey,1979,OK,Tulsa
Casey Jacobsen,1981,CA,Glendora
Jared Jeffries,1981,IN,Bloomington
Fred Jones,1979,AR,Malvern
Sean Lampley,1979,IL,Harvey
Roger Mason,1980,DC,Washington
Ronald Murray,1979,PA,Philadelphia
Chris Owens,1979,OH,Akron
Jannero Pargo,1979,IL,Chicago
Smush Parker,1981,NY,New York
Tayshaun Prince,1980,CA,Compton
Guy Rucker,1977,MI,Inkster
Kareem Rush,1980,MO,Kansas City
John Salmons,1979,PA,Philadelphia
Jamal Sampson,1983,CA,Inglewood
Paul Shirley,1977,KS,Meriden
Tamar Slay,1980,WV,Beckley
Amar'e Stoudemire,1982,FL,Lake Wales
Nikoloz Tskitishvili,1983,GA,Tbilisi
Chris Wilcox,1982,NC,Raleigh
Mike Wilks,1979,WI,Milwaukee
Frank Williams,1956,CA,Los Angeles
Jay Williams,1968,SC,Ritter
Qyntel Woods,1981,TN,Memphis
Vincent Yarbrough,1981,TN,Cleveland
Carmelo Anthony,1984,NY,New York
Matt Barnes,1952,RI,Providence
Jerome Beasley,1980,CA,Compton
Troy Bell,1980,MN,Minneapolis
Steve Blake,1980,FL,Hollywood
Keith Bogans,1980,VA,Alexandria
Curtis Borchardt,1980,NY,Buffalo
Chris Bosh,1984,TX,Dallas
Torraye Braggs,1976,CA,Fresno
Matt Carroll,1980,PA,Pittsburgh
Maurice Carter,1976,MS,Jackson
Brian Cook,1980,IL,Lincoln
Omar Cook,1982,NY,Brooklyn
Marquis Daniels,1981,FL,Jasper
Josh Davis,1955,MI,Detroit
Kaniel Dickens,1978,CO,Denver
Ronald Dupree,1981,MS,Biloxi
Desmond Ferguson,1977,MI,Lansing
Richie Frahm,1977,WA,Battle Ground
Reece Gaines,1981,WI,Madison
Willie Green,1981,MI,Detroit
Ben Handlogten,1973,MI,Grand Rapids
Travis Hansen,1978,UT,Provo
Udonis Haslem,1980,FL,Miami
Jarvis Hayes,1981,GA,Atlanta
Kirk Hinrich,1981,IA,Sioux City
Josh Howard,1980,NC,Winston-Salem
Brandon Hunter,1980,OH,Cincinnati
LeBron James,1984,OH,Akron
Britton Johnsen,1979,UT,Salt Lake City
Linton Johnson,1980,IL,Chicago
Dahntay Jones,1976,TX,Galveston
Chris Kaman,1982,MI,Wyoming
Kyle Korver,1981,CA,Lakewood
Keith McLeod,1979,OH,Canton
Travis Outlaw,1984,MS,Starkville
Zaza Pachulia,1984,GA,Tbilisi
Desmond Penigar,1981,CA,Upland
Kendrick Perkins,1984,TX,Nederland
Luke Ridnour,1981,ID,Coeur d'Alene
Theron Smith,1980,FL,Bartow
Mike Sweetney,1982,MD,Oxon Hill
Ime Udoka,1977,OR,Portland
Dwyane Wade,1982,IL,Chicago
Luke Walton,1980,CA,San Diego
David West,1980,NJ,Teaneck
Mo Williams,1971,VA,Fredericksburg
Tony Allen,1982,IL,Chicago
Maurice Baker,1979,IL,Granite City
Andre Barrett,1982,NY,Bronx
Tony Bobbitt,1979,FL,Daytona
Matt Bonner,1980,NH,Concord
Antonio Burks,1980,TN,Memphis
Jackie Butler,1985,MS,McComb
Geno Carlisle,1976,MI,Grand Rapids
Lionel Chalmers,1980,NY,Albany
Josh Childress,1983,CA,Harbor City
Nick Collison,1980,IA,Orange City
Erik Daniels,1982,OH,Cincinnati
Chris Duhon,1982,LA,Mamou
Corsley Edwards,1979,MD,Baltimore
John Edwards,1981,OH,Warren
Andre Emmett,1982,TX,Dallas
Matt Freije,1981,KS,Overland Park
Devin Harris,1983,WI,Milwaukee
David Harrison,1982,TN,Nashville
Dwight Howard,1985,GA,Atlanta
Kris Humphries,1985,MN,Minneapolis
Andre Iguodala,1984,IL,Springfield
Royal Ivey,1981,NY,Harlem
Al Jefferson,1985,MS,Monticello
Horace Jenkins,1974,NJ,Elizabeth
Brandin Knight,1975,NJ,Livingston
Shaun Livingston,1985,IL,Peoria
Kevin Martin,1977,MI,Saginaw
Jameer Nelson,1982,PA,Chester
Emeka Okafor,1982,TX,Houston
Justin Reed,1982,MS,Jackson
Jared Reiner,1982,SD,Tripp
Bernard Robinson,1980,DC,Washington
Quinton Ross,1981,TX,Dallas
Josh Smith,1944,MS,Columbus
Awvee Storey,1977,IL,Chicago
Robert Swift,1985,CA,Bakersfield
Sebastian Telfair,1985,NY,Brooklyn
Billy Thomas,1975,LA,Shreveport
James Thomas,1973,NY,Brooklyn
Jackson Vroman,1981,CA,Laguna
Delonte West,1983,DC,Washington
Damien Wilkins,1960,ID,Pocatello
Dorell Wright,1985,CA,Los Angeles
Alex Acker,1983,CA,Compton
Alan Anderson,1982,MN,Minneapolis
Earl Barron,1981,MS,Clarksdale
Eddie Basden,1983,NY,New York
Brandon Bass,1985,LA,Baton Rouge
Andray Blatche,1986,NY,Syracuse
Kevin Burleson,1979,WA,Seattle
Andrew Bynum,1987,NJ,Plainsboro
Will Bynum,1983,IL,Chicago
Travis Diener,1982,WI,Fond du Lac
Ike Diogu,1983,NY,Buffalo
Monta Ellis,1985,MS,Jackson
Daniel Ewing,1983,FL,Milton
Raymond Felton,1984,SC,Marion
Gerald Fitch,1982,GA,Columbus
Sharrod Ford,1972,LA,Baton Rouge
Channing Frye,1983,NY,White Plains
Ryan Gomes,1982,CT,Waterbury
Joey Graham,1982,DE,Wilmington
Stephen Graham,1982,DE,Wilmington
Danny Granger,1983,LA,New Orleans
Devin Green,1982,OH,Columbus
Gerald Green,1986,TX,Houston
Orien Greene,1982,FL,Gainesville
Anthony Grundy,1979,KY,Louisville
Chuck Hayes,1983,CA,San Leandro
Luther Head,1982,IL,Chicago
Julius Hodge,1983,NY,New York
Randy Holcomb,1979,IL,Chicago
Jarrett Jack,1983,MD,Fort Washington
Amir Johnson,1987,CA,Los Angeles
Dwayne Jones,1952,TX,Houston
David Lee,1942,CA,Modesto
Jason Maxiell,1983,IL,Chicago
Sean May,1984,IL,Chicago
Rashad McCants,1984,NC,Asheville
Aaron Miles,1983,OR,Portland
Andre Owens,1980,IN,Indianapolis
Chris Paul,1985,NC,Winston-Salem
Josh Powell,1983,SC,Charleston
Ronnie Price,1983,TX,Friendswood
Shavlik Randolph,1983,NC,Raleigh
Anthony Roberson,1955,TN,Chattanooga
Lawrence Roberts,1982,TX,Houston
Nate Robinson,1984,WA,Seattle
Melvin Sanders,1981,KS,Liberal
Alex Scales,1978,WI,Racine
Wayne Simien,1983,KS,Leavenworth
James Singleton,1981,IL,Chicago
Salim Stoudamire,1982,OR,Portland
Chris Taft,1985,NY,Brooklyn
Donell Taylor,1982,DC,Washington
Charlie Villanueva,1984,NY,Queens
Von Wafer,1985,LA,Homer
Matt Walsh,1982,PA,Holland
Hakim Warrick,1982,PA,Philadelphia
Martell Webster,1952,MD,Baltimore
Robert Whaley,1982,MI,Benton Harbor
Deron Williams,1984,WV,Parkersburg
Lou Williams,1969,FL,Ocala
Marvin Williams,1982,MS,Jackson
Antoine Wright,1984,CA,West Covina
Derrick Zimmerman,1981,LA,Monroe
Hassan Adams,1984,CA,Inglewood
Maurice Ager,1984,MI,Detroit
LaMarcus Aldridge,1985,TX,Dallas
Hilton Armstrong,1984,NY,Peekskill
James Augustine,1984,IL,Midlothian
Renaldo Balkman,1984,NY,Staten Island
Will Blalock,1983,MA,Boston
Josh Boone,1984,MD,Mount Airy
Ronnie Brewer,1955,AR,Fort Smith
Andre Brown,1981,IL,Chicago
Shannon Brown,1985,IL,Maywood
Rodney Carney,1984,TN,Memphis
Mardy Collins,1984,PA,Philadelphia
Will Conroy,1982,OR,Portland
Paul Davis,1984,MI,Detroit
Quincy Douby,1984,NY,Brooklyn
Desmon Farmer,1981,MI,Flint
Randy Foye,1983,NJ,Newark
Rudy Gay,1986,NY,Brooklyn
Daniel Gibson,1986,TX,Houston
Lynn Greer,1979,PA,Philadelphia
Mike Hall,1984,IL,Chicago
Robert Hite,1984,OH,Cincinnati
Alexander Johnson,1983,GA,Albany
Solomon Jones,1984,FL,Eustis
Tarence Kinsey,1984,FL,Tampa
James Lang,1983,AL,Mobile
Kyle Lowry,1986,PA,Philadelphia
Chris McCray,1984,MD,Capitol Heights
Ivan McFarlin,1982,TX,Missouri City
Paul Millsap,1985,LA,Monroe
Randolph Morris,1986,TX,Houston
Adam Morrison,1984,MT,Glendive
David Noel,1984,NC,Durham
Steve Novak,1983,IL,Libertyville
Patrick O'Bryant,1986,IA,Oskaloosa
Leon Powe,1984,CA,Berkeley
Roger Powell,1983,IL,Joliet
Chris Quinn,1983,LA,New Orleans
Allan Ray,1984,NY,Bronx
Jeremy Richardson,1984,PA,Allentown
Rajon Rondo,1986,KY,Louisville
Brandon Roy,1984,WA,Seattle
Cedric Simmons,1986,NC,Shallotte
Craig Smith,1983,CA,Inglewood
Steven Smith,1969,MI,Highland Park
Tyrus Thomas,1986,LA,Baton Rouge
James White,1976,MO,St. Louis
Justin Williams,1984,IL,Chicago
Marcus Williams,1982,MS,Jackson
Shawne Williams,1975,NY,Bronx
Shelden Williams,1975,NY,Bronx
Blake Ahearn,1984,MO,St. Louis
Lance Allred,1981,UT,Salt Lake City
Morris Almond,1985,GA,Dalton
Corey Brewer,1986,TN,Portland
Aaron Brooks,1985,WA,Seattle
Wilson Chandler,1987,MI,Benton Harbor
Mike Conley,1987,AR,Fayetteville
Daequan Cook,1958,CA,Los Angeles
Javaris Crittenton,1987,GA,Atlanta
Jermareo Davidson,1984,GA,Atlanta
Glen Davis,1986,LA,Baton Rouge
Jared Dudley,1985,CA,San Diego
Kevin Durant,1988,DC,Washington
Thomas Gardner,1985,OR,Portland
Aaron Gray,1984,CA,Tarzana
Taurean Green,1986,FL,Fort Lauderdale
Mike Harris,1983,TX,Hillsboro
Spencer Hawes,1988,WA,Seattle
Coby Karl,1983,MT,Great Falls
Carl Landry,1983,WI,Milwaukee
Keith Langford,1983,TX,Fort Worth
Acie Law,1985,TX,Dallas
Josh McRoberts,1987,IN,Indianapolis
Jamario Moon,1980,AL,Goodwater
Demetris Nichols,1984,MA,Boston
Joakim Noah,1985,NY,New York
Kasib Powell,1981,NJ,Teaneck
Gabe Pruitt,1986,CA,Los Angeles
Chris Richard,1984,FL,Lakeland
Courtney Sims,1983,MA,Roslindale
Jason Smith,1977,GA,Atlanta
Rodney Stuckey,1986,WA,Seattle
Al Thornton,1983,GA,Perry
Alando Tucker,1943,OH,Dayton
Darius Washington,1985,FL,Winter Park
Darryl Watkins,1984,NJ,Paterson
Mario West,1960,VA,Petersburg
Sean Williams,1986,TX,Houston
Julian Wright,1987,IL,Chicago
Nick Young,1985,CA,Los Angeles
Thaddeus Young,1988,LA,New Orleans
Ryan Anderson,1988,CA,Sacramento
Darrell Arthur,1988,TX,Dallas
Jerryd Bayless,1988,AZ,Phoenix
Michael Beasley,1989,MD,Frederick
Bobby Brown,1923,OH,Versailles
Mario Chalmers,1986,AK,Anchorage
Joe Crawford,1986,MI,Detroit
Joey Dorsey,1983,MD,Baltimore
Chris Douglas-Roberts,1987,MI,Detroit
Eric Gordon,1988,IN,Indianapolis
Malik Hairston,1987,MI,Detroit
Roy Hibbert,1986,NY,Queens
George Hill,1986,IN,Indianapolis
Steven Hill,1985,KS,Chanute
Othello Hunter,1986,NC,Winston-Salem
Darnell Jackson,1985,OK,Oklahoma City
Dontell Jefferson,1983,GA,Lithonia
Trey Johnson,1984,MS,Jackson
DeAndre Jordan,1988,TX,Houston
Kosta Koufos,1989,OH,Canton
Rob Kurz,1985,PA,Philadelphia
Courtney Lee,1985,IN,Indianapolis
Brook Lopez,1988,CA,North Hollywood
Robin Lopez,1988,CA,North Hollywood
Cartier Martin,1984,TX,Crockett
Anthony Morrow,1985,NC,Charlotte
DeMarcus Nelson,1985,CA,Oakland
Greg Oden,1988,NY,Buffalo
Derrick Rose,1988,IL,Chicago
Brandon Rush,1985,MO,Kansas City
Walter Sharpe,1986,AL,Huntsville
Sean Singletary,1985,PA,Philadelphia
Marreese Speights,1987,FL,St. Petersburg
Mike Taylor,1986,IL,Chicago
Jason Thompson,1946,NY,New York
Anthony Tolliver,1985,MO,Springfield
Kyle Weaver,1986,WI,Janesville
Sonny Weems,1986,AR,West Memphis
Jawad Williams,1968,SC,Ritter
David Andersen,1943,MN,Minneapolis
Antonio Anderson,1945,NY,Buffalo
DeJuan Blair,1989,PA,Pittsburgh
Jon Brockman,1987,WA,Snohomish
Derrick Brown,1968,FL,Jacksonville
Chase Budinger,1988,CA,Encinitas
DeMarre Carroll,1986,AL,Birmingham
Earl Clark,1988,NJ,Plainfield
Dante Cunningham,1987,MD,Clinton
JamesOn Curry,1986,NC,Pleasant Grove
Stephen Curry,1988,OH,Akron
Austin Daye,1988,CA,Irvine
DeMar DeRozan,1989,CA,Compton
Toney Douglas,1986,GA,Jonesboro
Wayne Ellington,1987,PA,Wynnewood
Tyreke Evans,1989,PA,Chester
Jonny Flynn,1989,NY,Niagara Falls
Sundiata Gaines,1986,NY,Jamaica
Alonzo Gee,1987,FL,Riviera Beach
Taj Gibson,1985,NY,Brooklyn
Trey Gilder,1985,TX,Dallas
Taylor Griffin,1986,OK,Oklahoma City
Tyler Hansbrough,1985,MO,Poplar Bluff
James Harden,1989,CA,Los Angeles
Jordan Hill,1987,GA,Atlanta
Lester Hudson,1984,TN,Memphis
Chris Hunter,1984,IN,Gary
Cedric Jackson,1986,NM,Alamogordo
Othyus Jeffers,1985,IL,Chicago
Brandon Jennings,1989,CA,Compton
James Johnson,1987,WY,Cheyenne
Oliver Lafayette,1984,LA,Baton Rouge
Marcus Landry,1985,WI,Milwaukee
Ty Lawson,1987,MD,Clinton
Wesley Matthews,1959,FL,Sarasota
Eric Maynor,1987,NC,Raeford
Jodie Meeks,1987,GA,Norcross
Patty Mills,1985,LA,Monroe
Byron Mullens,1989,OH,Canal Winchester
DaJuan Summers,1988,MD,Baltimore
Jermaine Taylor,1960,AR,Blytheville
Jeff Teague,1988,IN,Indianapolis
Garrett Temple,1986,LA,Baton Rouge
Marcus Thornton,1987,LA,Baton Rouge
Terrence Williams,1987,WA,Seattle
Sam Young,1985,DC,Washington
Jeff Adrien,1986,MA,Brookline
Cole Aldrich,1988,MN,Burnsville
Al-Farouq Aminu,1990,GA,Atlanta
James Anderson,1989,AR,El Dorado
Eric Bledsoe,1989,AL,Birmingham
Trevor Booker,1987,SC,Newberry
Craig Brackins,1987,CA,Los Angeles
Avery Bradley,1990,WA,Tacoma
Derrick Caracter,1988,NJ,Fanwood
Sherron Collins,1987,IL,Chicago
Marcus Cousin,1986,MD,Baltimore
DeMarcus Cousins,1990,AL,Mobile
Jordan Crawford,1986,MI,Detroit
Ed Davis,1989,DC,Washington
Zabian Dowdell,1984,FL,Pahokee
Devin Ebanks,1989,NY,Queens
Jeremy Evans,1987,AR,Crossett
Derrick Favors,1991,GA,Atlanta
Landry Fields,1988,CA,Long Beach
Blake Griffin,1989,OK,Oklahoma City
Luke Harangody,1988,IL,Decatur
Manny Harris,1989,MI,Detroit
Gordon Hayward,1990,IN,Indianapolis
Lazar Hayward,1986,NY,Buffalo
Damion James,1987,NM,Hobbs
Eugene Jeter,1983,CA,Los Angeles
Armon Johnson,1920,MN,Gonvick
Chris Johnson,1949,TX,Corpus Christi
Wesley Johnson,1987,TX,Corsicana
Dominique Jones,1975,TN,Nashville
Gani Lawal,1988,GA,College Park
Jeremy Lin,1988,CA,Palo Alto
Greg Monroe,1990,LA,New Orleans
Gary Neal,1984,MD,Baltimore
Larry Owens,1983,AZ,Mesa
Patrick Patterson,1989,DC,Washington
Dexter Pittman,1988,TX,Rosenberg
Quincy Pondexter,1988,CA,Fresno
Andy Rautins,1986,NY,Syracuse
Larry Sanders,1988,FL,Fort Pierce
Mustafa Shakur,1984,PA,Philadelphia
Garret Siler,1986,GA,Augusta
Ish Smith,1988,NC,Charlotte
Lance Stephenson,1990,NY,Brooklyn
Evan Turner,1988,IL,Chicago
Ekpe Udoh,1987,OK,Edmond
Ben Uzoh,1988,TX,Houston
John Wall,1990,NC,Raleigh
Willie Warren,1989,TX,Dallas
Hassan Whiteside,1989,NC,Gastonia
Lavoy Allen,1989,PA,Morrisville
Keith Benson,1954,IN,New Castle
MarShon Brooks,1989,NJ,Long Branch
Alec Burks,1991,MO,Grandview
Jimmy Butler,1989,TX,Houston
Derrick Byars,1984,TN,Memphis
Norris Cole,1988,OH,Dayton
Eric Dawson,1984,TX,San Antonio
Justin Dentmon,1985,IL,Carbondale
Jerome Dyson,1987,MD,Rockville
Kenneth Faried,1989,NJ,Newark
Jeff Foote,1987,NY,Lockwood
Courtney Fortson,1988,TX,San Antonio
Jimmer Fredette,1989,NY,Glens Falls
Mickell Gladness,1986,AL,Birmingham
Andrew Goudelock,1988,GA,Gainesville
Jordan Hamilton,1948,KY,Lexington
Justin Harper,1989,VA,Richmond
Josh Harrellson,1989,MO,St. Charles
Terrel Harris,1987,TX,Dallas
Tobias Harris,1967,LA,Monroe
Cory Higgins,1989,CA,Danville
Darington Hobson,1987,NV,Las Vegas
Dennis Horner,1988,NJ,Linwood
Charles Jenkins,1989,NY,Brooklyn
Carldell Johnson,1983,LA,New Orleans
Ivan Johnson,1984,TX,San Antonio
JaJuan Johnson,1987,WY,Cheyenne
Brandon Knight,1975,NJ,Livingston
Kawhi Leonard,1991,CA,Los Angeles
Travis Leslie,1990,GA,Atlanta
Jon Leuer,1989,MN,Long Lake
DeAndre Liggins,1988,IL,Chicago
Shelvin Mack,1990,KY,Lexington
Vernon Macklin,1986,VA,Portsmouth
Darius Morris,1991,CA,Los Angeles
Daniel Orton,1990,OK,Oklahoma City
Jeremy Pargo,1986,IL,Chicago
Chandler Parsons,1988,FL,Casselberry
Ryan Reid,1986,FL,Lauderdale Lakes
Josh Selby,1991,MD,Baltimore
Iman Shumpert,1990,IL,Oak Park
Xavier Silas,1988,TX,San Antonio
Chris Singleton,1989,GA,Canton
Donald Sloan,1988,LA,Shreveport
Jerry Smith,1987,WI,Wauwatosa
Nolan Smith,1988,KY,Louisville
Greg Stiemsma,1985,WI,Randolph
Julyan Stone,1988,VA,Alexandria
Isaiah Thomas,1961,IL,Chicago
Lance Thomas,1988,NY,Brooklyn
Malcolm Thomas,1988,MO,Columbia
Klay Thompson,1990,CA,Los Angeles
Jeremy Tyler,1991,CA,San Diego
Edwin Ubiles,1986,NY,Brooklyn
Kemba Walker,1964,GA,Roberta
Derrick Williams,1984,WV,Parkersburg
Elliot Williams,1989,TN,Memphis
Jordan Williams,1951,CT,New Haven
Chris Wright,1988,OH,Trotwood
Quincy Acy,1990,TX,Tyler
Will Barton,1991,MD,Baltimore
Kent Bazemore,1989,NC,Kelford
Bradley Beal,1993,MO,St. Louis
Patrick Beverley,1988,IL,Chicago
Chris Copeland,1984,NJ,Orange
Jae Crowder,1990,GA,Villa Rica
Jared Cunningham,1991,CA,Oakland
Anthony Davis,1968,CA,Oakland
Andre Drummond,1993,NY,Mount Vernon
Kim English,1988,MD,Baltimore
Draymond Green,1990,MI,Saginaw
Ben Hansbrough,1987,MO,Poplar Bluff
Maurice Harkless,1993,NY,Queens
John Henson,1990,NC,Greensboro
Justin Holiday,1989,CA,Mission Hills
Bernard James,1985,GA,Savannah
John Jenkins,1991,TN,Nashville
Darius Johnson-Odom,1970,LA,Morgan City
DeQuan Jones,1990,GA,Stone Mountain
Kevin Jones,1989,NY,Mount Vernon
Perry Jones,1991,LA,Winnsboro
Terrence Jones,1992,OR,Portland
Michael Kidd-Gilchrist,1993,PA,Philadelphia
Doron Lamb,1991,NY,Queens
Jeremy Lamb,1992,VA,Henrico Valley
Meyers Leonard,1992,VA,Woodbridge
Damian Lillard,1990,CA,Oakland
Scott Machado,1990,NY,Queens
Kendall Marshall,1991,VA,Dumfries
Khris Middleton,1991,SC,Charleston
Darius Miller,1990,KY,Maysville
Quincy Miller,1992,IL,Chicago
Arnett Moultrie,1990,NY,Queens
Kevin Murphy,1990,GA,Atlanta
Kyle O'Quinn,1990,NY,Flushing
Miles Plumlee,1988,IN,Fort Wayne
Austin Rivers,1992,CA,Santa Monica
Brian Roberts,1985,OH,Toledo
Thomas Robinson,1991,DC,Washington
Terrence Ross,1991,OR,Portland
Robert Sacre,1989,LA,Baton Rouge
Mike Scott,1988,VA,Chesapeake
Tornike Shengelia,1991,GA,Tbilisi
Henry Sims,1990,MD,Baltimore
Kyle Singler,1988,OR,Medford
Jared Sullinger,1992,OH,Columbus
Jeffery Taylor,1960,AR,Blytheville
Tyshawn Taylor,1990,NJ,Hoboken
Marquis Teague,1993,IN,Indianapolis
Jarvis Varnado,1988,VA,Fairfax
Dion Waiters,1991,PA,Philadelphia
Maalik Wayns,1991,PA,Philadelphia
Tony Wroten,1993,WA,Seattle
Luke Zeller,1987,IA,Ames
Tyler Zeller,1990,CA,Visalia
Chris Babb,1990,TX,Arlington
Vander Blue,1992,WI,Milwaukee
Lorenzo Brown,1990,GA,Roswell
Reggie Bullock,1991,MD,Baltimore
Trey Burke,1992,OH,Columbus
Dwight Buycks,1989,WI,Milwaukee
Nick Calathes,1989,FL,Casselberry
Kentavious Caldwell-Pope,1993,GA,Thomaston
Isaiah Canaan,1991,MS,Biloxi
Michael Carter-Williams,1991,MA,Hamilton
Dionte Christmas,1986,PA,Philadelphia
Ian Clark,1991,TN,Memphis
Robert Covington,1990,IL,Bellwood
Allen Crabbe,1992,CA,Los Angeles
Seth Curry,1990,NC,Charlotte
Troy Daniels,1991,VA,Roanoke
Brandon Davies,1991,PA,Philadelphia
Dewayne Dedmon,1989,CA,Lancaster
Shane Edwards,1987,CA,Los Angeles
Carrick Felix,1990,AZ,Las Vegas
Jamaal Franklin,1991,CA,Moreno Valley
Archie Goodwin,1994,AR,Little Rock
Justin Hamilton,1990,CA,Newport Beach
Solomon Hill,1991,CA,Los Angeles
Scotty Hopson,1989,KY,Hopkinsville
Robbie Hummel,1989,IN,Valparaiso
Ryan Kelly,1991,NY,Carmel
Shane Larkin,1992,OH,Cincinnati
Ricky Ledo,1992,RI,Providence
Ray McCallum,1991,WI,Madison
Ben McLemore,1993,MO,St. Louis
Tony Mitchell,1966,OH,Toledo
Toure' Murry,1989,TX,Houston
Mike Muscala,1991,MN,St. Louis Park
Victor Oladipo,1992,MD,Silver Spring
Arinze Onuaku,1987,MD,Lanham
Mason Plumlee,1990,IN,Fort Wayne
Otto Porter,1993,MO,St. Louis
Phil Pressey,1991,TX,Dallas
Andre Roberson,1955,TN,Chattanooga
Peyton Siva,1990,WA,Seattle
Tony Snell,1991,CA,Riverside
James Southerland,1990,NY,Queens
Adonis Thomas,1993,TN,Memphis
Hollis Thompson,1991,CA,Pasadena
Royce White,1959,AL,Tuskegee
Jeff Withey,1990,CA,San Diego
Nate Wolters,1991,MN,St. Cloud
Cody Zeller,1992,IN,Washington
Kyle Anderson," Los Angeles""",NY,1993
Jerrelle Benimon,1991,VA,Warrenton
Tarik Black,1991,TN,Memphis
Jabari Brown,1992,CA,Oakland
Markel Brown,1974,AR,West Memphis
Will Cherry,1991,CA,Oakland
Patrick Christopher,1988,CA,Compton
Jordan Clarkson,1992,FL,Tampa
Jack Cooley,1991,IL,Evanston
Bryce Cotton,1992,AZ,Tucson
Andre Dawkins,1991,VA,Fairfax
Spencer Dinwiddie,1993,CA,Los Angeles
Cleanthony Early,1991,NY,Middletown
Tim Frazier,1990,TX,Houston
Langston Galloway,1991,LA,Baton Rouge
Aaron Gordon,1995,CA,San Jose
Drew Gordon,1990,CA,San Jose
Jerami Grant,1994,OR,Portland
Erick Green,1991,CA,Inglewood
JaMychal Green,1990,AL,Montgomery
Gary Harris,1994,IN,Fishers
Joe Harris,1991,WA,Chelan
Rodney Hood,1992,MS,Meridian
Cory Jefferson,1990,WA,Tacoma
Grant Jerrett,1993,CA,Costa Mesa
Nick Johnson,1992,AZ,Tempe
Sean Kilpatrick,1990,NY,Yonkers
Alex Kirk,1991,NM,Los Alamos
Kalin Lucas,1989,MI,Sterling Heights
Devyn Marble,1992,MI,Southfield
Doug McDermott,1992,ND,Grand Forks
Mitch McGary,1992,IN,Chesterton
Jerel McNeal,1987,IL,Chicago
Elijah Millsap,1987,LA,Grambling
Eric Moreland,1991,TX,Houston
Shabazz Napier,1991,MA,Roxbury
Nerlens Noel,1994,MA,Malden
Johnny O'Bryant,1993,MS,Cleveland
Jabari Parker,1995,IL,Chicago
Adreian Payne,1991,OH,Dayton
Elfrid Payton,1994,LA,Gretna
Julius Randle,1994,TX,Dallas
JaKarr Sampson,1983,CA,Inglewood
Marcus Smart,1994,TX,Flower Mound
Russ Smith,1991,NY,New York
David Stockton,1991,WA,Spokane
Jarnell Stokes,1994,TN,Memphis
Noah Vonleh,1995,MA,Haverhill
Shayne Whittington,1991,MI,Paw Paw
James Young,1995,MI,Flint
Cliff Alexander,1995,IL,Chicago
Justin Anderson,1993,VA,Montross
Keith Appling,1992,MI,Detroit
Devin Booker,1996,MI,Grand Rapids
Anthony Brown,1981,IL,Chicago
Willie Cauley-Stein,1993,KS,Spearville
Rakeem Christmas,1991,NJ,Irvington
Coty Clarke,1992,TN,Antioch
Pat Connaughton,1993,MA,Arlington
Branden Dawson,1993,IN,Gary
Bryce Dejean-Jones,1992,CA,Los Angeles
Sam Dekker,1994,WI,Sheboygan
Jarell Eddie,1991,FL,Tampa
Jerian Grant,1994,OR,Portland
Montrezl Harrell,1994,NC,Tarboro
Aaron Harrison,1994,TX,San Antonio
Darrun Hilliard,1993,PA,Bethlehem
Rondae Hollis-Jefferson,1995,PA,Chester
Richaun Holmes,1993,IL,Lockport
Josh Huestis,1991,TX,Webster
Stanley Johnson,1944,PA,Clairton
Tyus Jones,1996,MN,Burnsville
Frank Kaminsky,1993,IL,Winfield
Jarell Martin,1994,LA,Baton Rouge
Chris McCullough,1995,NY,Bronx
Jordan McRae,1991,GA,Savannah
Jordan Mickey,1994,TX,Dallas
Jahlil Okafor,1995,IL,Chicago
Kelly Oubre,1995,LA,New Orleans
Lamar Patterson,1991,PA,Lancaster
Cameron Payne,1994,TN,Memphis
Bobby Portis,1995,AR,Little Rock
Willie Reed,1942,LA,Hico
